,tweet,clean_tweet,hastags,attherate,urls,emojis,label
122,"#covid_19puzzle :  our national parties holding rallies ,posting pics ...#irresponsible . No social distancing , no masks , . I wonder how all these folks don’t get corona and who are the folks who are getting corona ? I am puzzled ! Any body has answers ?  https://t.co/8St5ASFfoo",nation parti hold ralli post pic social distanc mask wonder folk dont corona folk corona puzzl bodi answer ,['#covid_19puzzle'],[],['https://t.co/8St5ASFfoo'],[],2
187,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity  #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/dWrZ6ky1LA,today corona news statist surat bardoli ,"['#bardoli', '#bardolinagar', '#surat', '#suratcity', '#covid_19', '#sardarnagribardoli', '#CoronaVirus', '#COVID19', '#stayhomestaysafe', '#coronaupdates', '#coronapositive', '#bardoliguide']",[],['https://t.co/dWrZ6ky1LA'],[],2
262,"Dear Sir, Please increase the Covid beds in Delhi, if the trend continues, Delhi will have 10k daily cases soon.   Also get Delhi Corona app active again.  @ArvindKejriwal @SatyendarJain @ArvindKejriwal",dear increas covid bed delhi trend continu delhi daili case soon delhi corona app activ ,[],"['@ArvindKejriwal', '@SatyendarJain', '@ArvindKejriwal']",[],[],2
263,Why Night Curfew? Why not day curfew and open markets for night. 1ly needy will approach out even at night not the street ramblers.RE-Think district authorities. It will certainly help in breaking the  chain of Covid. @MOHW @PMOIndia @bhaarukannaa @ChhattisgarhCMO @bhupeshbaghel,night curfew day curfew open market night needi approach night street ramblersrethink district author certainli help break chain covid ,[],"['@MOHW', '@PMOIndia', '@bhaarukannaa', '@ChhattisgarhCMO', '@bhupeshbaghel']",[],[],2
371,"#Covid_19 lockdown has given me sleepless nights. Covid,  the greatest teacher.",lockdown give sleepless night covid greatest teacher ,['#Covid_19'],[],[],[],2
387,The total mismanagement of the covid virus pandemic makes the government more dangerous than the virus.,total mismanag covid viru pandem govern danger viru ,[],[],[],[],2
388,@ndtv No one can explain  What is Corona &amp; covid-19,explain corona covid ,[],['@ndtv'],[],[],2
425,"@whosthatmiss Two peg vodka, will help you out from everything.... #covid  #responsibility #mistake specially in night. So, before meal aur phir 6 bje uth kar yoga karo.. whole day fresh",peg vodka help special night meal aur phir bje uth kar yoga karo day fresh ,"['#covid', '#responsibility', '#mistake']",['@whosthatmiss'],[],[],2
435,"Keep Social Distancing, Wear Mask, Save a Life😷 #Covid_ICU #Cardio_Consultations  https://t.co/zXJ8eRuL30",social distanc wear mask save life ,"['#Covid_ICU', '#Cardio_Consultations']",[],['https://t.co/zXJ8eRuL30'],['😷'],2
606,What corona ?,corona ,[],[],[],[],2
607,@ndtv @republic  @ZeeNews  @IndiaToday  @BJP4India  @pushpampc13  @narendramodi  Kindly help us to get our job. #IRCTC HOSPITALITY SUPERVISOR# # Corona Warriors# #SAVE US#  https://t.co/xIElJbGzhS,kindli help job hospit supervisor corona warrior ,"['#IRCTC', '#', '#SAVE']","['@ndtv', '@republic', '@ZeeNews', '@IndiaToday', '@BJP4India', '@pushpampc13', '@narendramodi']",['https://t.co/xIElJbGzhS'],[],2
608,😷 My Ward My Responsibility😷  Corona test camp was conducted at Shivdi Naka in collaboration with Brihanmumbai Mahanagar Palika (@mybmc )with the efforts of corporator Dattaram Pongade... #CoronaTest #Camping @PongadeDattaram @AjayChoudhariSS @mybmcWardGN @mybmcHealthDept  https://t.co/A4iZ1uVx0X,ward respons corona test camp conduct shivdi naka collabor brihanmumbai mahanagar palika with effort corpor dattaram pongad ,"['#CoronaTest', '#Camping']","['@PongadeDattaram', '@AjayChoudhariSS', '@mybmcWardGN', '@mybmcHealthDept']",['https://t.co/A4iZ1uVx0X'],"['😷', '😷']",2
609,"Indore corona update . . Follow @indore_able use #indore_able for more updates . . . . . . . . . #indorecoronaupdate #indorecoronabulletin @ Indore, India  https://t.co/RroxO3f6w2",indor corona updat follow updat indor india ,"['#indore_able', '#indorecoronaupdate', '#indorecoronabulletin']","['@indore_able', '@']",['https://t.co/RroxO3f6w2'],[],2
610,"@goairlinesindia My travel date was May 2020 Auh to Ixr but due to corona Flight has been Suspended. After getting contact with C.C of  Go air,got to know that I can use it any time in future.BUT today while rebooking it shows balance is Zero... Will you please answer ASAP.  https://t.co/wBZ66hZSZ7",travel date auh ixr corona flight suspend contact airgot time futurebut today rebook show balanc zero answer asap ,[],['@goairlinesindia'],['https://t.co/wBZ66hZSZ7'],[],2
612,Back to the gym after 10 days of corona break. Feels good to be back😍,gym day corona break feel ,[],[],[],['😍'],2
614,"@PiyushGoyal @rrbmalda Given the increasing impact of this corona infection and  tickets are also not confirmed           So, I request to you change my exam city nearest to my home town. For this act I thankful to you.@PiyushGoyal @rrbmalda",give increas impact corona infect ticket confirm request chang exam citi nearest home town act ,[],"['@PiyushGoyal', '@rrbmalda', '@rrbmalda']",[],[],2
615,"Given the increasing impact of this corona infection and  tickets are also not confirmed           So, I request to you change my exam city nearest to my home town. For this act I thankful to you.@PiyushGoyal @rrbmalda",give increas impact corona infect ticket confirm request chang exam citi nearest home town act ,[],['@rrbmalda'],[],[],2
616,@blsanthosh @keyakahe @narendramodi @JPNadda @AmitShah @BJP4India Success? India has lagged in every parameter of well-being in last 7 years!  There is no success! It's failures all around. Economy destroyed. Crores of jobs lost and Corona at peak. Such useless bunch who have become curse for India. They are wasting public money!,success india lag paramet wellb year success failur economi destroy crore job lose corona peak useless bunch curs india wast public money ,[],"['@blsanthosh', '@keyakahe', '@narendramodi', '@JPNadda', '@AmitShah', '@BJP4India']",[],[],2
620,"#COVIDSecondWave #COVID19   ~Mohammed Ahmed 60 year old has tested corona positive,   His condition is very bad, Admitted at ""Esha Rahat Hospital"" at Begum bazar Hyderabad.   He needs financial help for his corona treatment.   Whoever wants to help him.  Contact : 6301126870.  https://t.co/rwV0GQCir9",moham ahm year old test corona posit condit bad admit esha rahat hospit begum bazar hyderabad financi help corona treatment help contact ,"['#COVIDSecondWave', '#COVID19']",[],['https://t.co/rwV0GQCir9'],[],2
621,"We all must abide to what @CMOMaharashtra Shri Uddhav Thackeray ji said. Together we can break the Corona chain by using mask, maintaining social distance &amp; avoid unnecessary travel.",abid shri uddhav thackeray break corona chain mask maintain social distanc avoid unnecessari travel ,[],['@CMOMaharashtra'],[],[],2
623,"@narendramodi In a Cricket Stadium, Corona is only for the match spectators but not for political parties and their supporters!! Ye Corona bhi jagah aur log dekh kar aata hai😷😷👎🏻👎🏻",cricket stadium corona match spectat polit parti support corona bhi jagah aur log dekh kar aata hai ,[],['@narendramodi'],[],"['😷', '😷', '👎🏻', '👎🏻']",2
624,@MehvAlavi I wish... Most important is corona to be over :(,wish import corona ,[],['@MehvAlavi'],[],[],2
625,@Dev_Fadnavis Sir what about corona India  Babaji was goin to win Corona in 21 days now 1yrs where is Indian package   I mean package not jhoomla,corona india babaji goin win corona day indian packag mean packag jhoomla ,[],['@Dev_Fadnavis'],[],[],2
626,"Indore corona update . . Follow @indore_able use #indore_able for more updates . . . . . . . . . #indorecoronaupdate #indorecoronabulletin @ Indore, India  https://t.co/13Vu5Se85r",indor corona updat follow updat indor india ,"['#indore_able', '#indorecoronaupdate', '#indorecoronabulletin']","['@indore_able', '@']",['https://t.co/13Vu5Se85r'],[],2
628,@srinivasiyc Sleeping scared of corona,sleep scar corona ,[],['@srinivasiyc'],[],[],2
629,@KankichiRyotsu2 @MurliMenon6 @minaldoshi CCP try lot to hide Corona virus research center in Wuhan still it is out and UN OFFICER VISITED TOO,ccp hide corona viru research center wuhan offic visit ,[],"['@KankichiRyotsu2', '@MurliMenon6', '@minaldoshi']",[],[],2
630,Damn! Corona stayed longer than some people in my life 🤡,damn corona stay longer peopl life ,[],[],[],['🤡'],2
631,Please take immediate steps to stop #Corona from spreading in #Bihar before it becomes Unmanagable. Suggestions 1)Mask mandatory  2) No Social gathering . 3) For the time being close public entertainment places.  4) Close all school Immediately. 5)  Restrictions on Night movement,immedi step stop spread unmanag suggest mask mandatori social gather time close public entertain place close school immedi restrict night movement ,"['#Corona', '#Bihar']",[],[],[],2
633,@DGPOdisha My prayer for the Corona warior late Sri Sisir K Sethi. Om Shanti,prayer corona warior late sri sisir sethi shanti ,[],['@DGPOdisha'],[],[],2
634,"@RakeshK51033188 @PiyushGoyal @narendramodi There are more than 50 passengers in this waiting room, barring corona period. If one is taking bath, another has to wait for going,for toilet under great pressure, while one, who is bathing, close way for toilet and basin too. All three be separated with increase of numbers too.",passeng wait room bar corona period bath wait goingfor toilet great pressur bath close way toilet basin separ increas number ,[],"['@RakeshK51033188', '@PiyushGoyal', '@narendramodi']",[],[],2
635,Where the fuck is Corona BC.,fuck corona ,[],[],[],[],2
636,Enough is enough corona😡 #goaway,corona ,['#goaway'],[],[],['😡'],2
637,#PollTime #LockDown2  #coronavirus #pandemic #lockdown2021   With the growing no. Of cases on daily basis &amp; no any other alternative  left  Should there be any lockdown to curb spreading of Corona ?  Do poll &amp; RT,grow case daili basi altern left lockdown curb spread corona poll ,"['#PollTime', '#LockDown2', '#coronavirus', '#pandemic', '#lockdown2021']",[],[],[],2
638,"@blsanthosh @narendramodi @BJP4Keralam There is no corona only cinema theatre s have corona #wewant100percentoccupancy,@CMofKarnataka",corona cinema theatr corona ,"['#wewant100percentoccupancy,@CMofKarnataka']","['@blsanthosh', '@narendramodi', '@BJP4Keralam']",[],[],2
639,We agree with CM.of Maharastra. Opposition leaders should come forward to fight Corona inspite sabotaging Government's efforts.  @ReallySwara  @Dev_Fadnavis  @iPravinDarekar  @BhavikaKapoor5  @ravishndtv  @CMOMaharashtra  @narendramodi,agre cmof maharastra opposit leader forward fight corona inspit sabotag govern effort ,[],"['@ReallySwara', '@Dev_Fadnavis', '@iPravinDarekar', '@BhavikaKapoor5', '@ravishndtv', '@CMOMaharashtra', '@narendramodi']",[],[],2
640,"@POTUS Good luck with Corona,,,,, very good to all follow the rules,",luck corona follow rule ,[],['@POTUS'],[],[],2
641,@karjunr @ShobhaBJP @davidfrawleyved @narendramodi @AmitShah @JPNadda @karkalasunil @JoshiPralhad @BJP4Keralam @DarshanaJardosh @drtpsenkumar @M_Lekhi @HKupdate @BJP4Kasaragod This is actually 50 % of the actual crowd that was supposed to be there. Don't be a fault finder my dear. Corona or no Corona life goes on. I am on my toes since 17th in Konni in Pattanantitta Dist in Kerala for election work. To be on the stage I got my test done &amp; it is -ve..,actual actual crowd suppos dont fault finder dear corona corona life toe konni pattanantitta dist kerala elect work stage test ,[],"['@karjunr', '@ShobhaBJP', '@davidfrawleyved', '@narendramodi', '@AmitShah', '@JPNadda', '@karkalasunil', '@JoshiPralhad', '@BJP4Keralam', '@DarshanaJardosh', '@drtpsenkumar', '@M_Lekhi', '@HKupdate', '@BJP4Kasaragod']",[],[],2
642,@sidagarwal True .We should learn from medical fraternity the science of living with Corona and its coming variants. masking&amp; other precautions should be strictly taken.Common man’s life is doubly devastated by mindless lockdowns,true learn medic fratern scienc live corona variant maskingamp precaut strictli takencommon man life doubli devast mindless lockdown ,[],['@sidagarwal'],[],[],2
643,"I don’t understand why corona is in PUNJAB, DELHI, MAHARASHTRA and KARNATAKA more than any other states? Is corona is also with BJP. Just a thought 💭 #StayAtHome #staysafe #WearAMask",dont understand corona punjab delhi maharashtra karnataka state corona bjp thought ,"['#StayAtHome', '#staysafe', '#WearAMask']",[],[],['💭'],2
644,@AmitShah Where is social distancing?  Kya yahan pe corona nahi hota ?  Corona looks at events and comes !!,social distanc kya yahan corona nahi hota corona look event ,[],['@AmitShah'],[],[],2
646,I Pray The Nature! Madame Kanimozi MP Should be Speedy Recovered from CORONA VIRUS ATTACKS. I Request all The People  Should WEAR MASK and Follow the  Precautions away from CORONA VIRUS ATTACKS.  BY.VRR Cell no.9944546259 PUDUCHERRY.  https://t.co/6doiaPiYHw,pray natur madam kanimozi speedi recov corona viru attack request peopl wear mask follow precaut away corona viru attack byvrr cell puducherri ,[],[],['https://t.co/6doiaPiYHw'],[],2
647,India is facing another wave of corona. This time at a faster spreading rate. Stay safe and follow SOPs by the govt.  #coronavirus #MaskUp #chennai #COVIDSecondWave,india face wave corona time faster spread rate stay safe follow sop govt ,"['#coronavirus', '#MaskUp', '#chennai', '#COVIDSecondWave']",[],[],[],2
648,@GautamGambhir Where are the masks ??? Looks like Corona is indeed scared of Indian politics.,mask look like corona scar indian polit ,[],['@GautamGambhir'],[],[],2
649,Is corona not spread here. ?,corona spread ,[],[],[],[],2
650,where is corona PM sir?😂 but why giving rules for people?,corona give rule peopl ,[],[],[],['😂'],2
651,Corona? Social distancing? Mask?,corona social distanc mask ,[],[],[],[],2
652,"Yesterday, we have hosted a talk on Corona Situation in UP and other parts of India. @101reporters UP editor @saurabhsherry and one of the finest freelance reporter of UP @ranvijaylive was the main speaker along with @nadeemwrites .  https://t.co/Z2c8qLVt8z",yesterday host talk corona situat part india editor finest freelanc report main speaker ,[],"['@101reporters', '@saurabhsherry', '@ranvijaylive', '@nadeemwrites']",['https://t.co/Z2c8qLVt8z'],[],2
654,@avinashtiwari_1 @MdSaif51336421 @RichaChadha Chunav chala do... coronovirus gaayab... Film industry will be last to revive of this corona scare,chunav chala coronoviru gaayab film industri reviv corona scare ,[],"['@avinashtiwari_1', '@MdSaif51336421', '@RichaChadha']",[],[],2
655,"We have almost 93000 , closer to previous highs. Is the Test rate going up or Indians have accepted Corona and Fear is Zero  https://t.co/Jocp7Kvykf",closer previou high test rate indian accept corona fear zero ,[],[],['https://t.co/Jocp7Kvykf'],[],2
656,people in Goa(not all) are living in a parallel universe where corona doesnt exist.  and THATS A FACT.,peopl goanot all live parallel univers corona doesnt exist that fact ,[],[],[],[],2
657,All the way from not believing in Corona to being Corona positive.,way believ corona corona posit ,[],[],[],[],2
658,Go corona go 😂 Seriously please do!!   #secondsurge #PandemicProblems #coronachronicles #CoronavirusIndia #COVIDSecondWave #COVID19 #Corona #COVID19India  https://t.co/eHa2Osp79z,corona serious ,"['#secondsurge', '#PandemicProblems', '#coronachronicles', '#CoronavirusIndia', '#COVIDSecondWave', '#COVID19', '#Corona', '#COVID19India']",[],['https://t.co/eHa2Osp79z'],['😂'],2
659,"What a wonderful arrangements in ahmedabad Airport,on side corona test,and other side no social distancing arrangements, it's happening only in india..🤣🤣. @AAI_Official @vijayrupanibjp @ABPNews @tv9gujarati @CMOGuj @WHO @MoHFW_INDIA @drharshvardhan  https://t.co/5AxtCmmAlH",wonder arrang ahmedabad airporton corona testand social distanc arrang happen india ,[],"['@AAI_Official', '@vijayrupanibjp', '@ABPNews', '@tv9gujarati', '@CMOGuj', '@WHO', '@MoHFW_INDIA', '@drharshvardhan']",['https://t.co/5AxtCmmAlH'],"['🤣', '🤣']",2
664,@ABPNews Corona h datt jao,corona datt jao ,[],['@ABPNews'],[],[],2
665,"#Extend15HDEADLINE2021  in FY20-21,15H deadline was extended from the beginning of April till 30th June 2020 due to Covid 19 outbreak. As u know ,2nd wave of Corona is very much terrorising the common man , i would request to extend 15H DEADLINE for FY21-22 again upto 30thJune 21",fyh deadlin extend begin april till june covid outbreak wave corona terroris common man request extend deadlin upto thjune ,['#Extend15HDEADLINE2021'],[],[],[],2
666,SELFISH OPPORTUNISM RULING AS SATANISTS: CORONA CORRECTING BEFORE  KALKI  . ..,selfish opportun rule satanist corona correct kalki ,[],[],[],[],2
667,@Anirudh_Astro Corona ka kya kahoge Uncle? All doesn't seem well. CC @RiseofBurnol,corona kya kahog uncl doesnt ,[],"['@Anirudh_Astro', '@RiseofBurnol']",[],[],2
670,"@nsitharaman  madam,in FY20-21, 15H deadline was extended from the beginning of April till 30thJune 2020 due to Covid 19 outbreak. As u know , 2nd wave of Corona is very much terrorising the common man , i would request to extend 15H DEADLINE for FY21-22 again upto 30th June 2021",madamin deadlin extend begin april till thjune covid outbreak wave corona terroris common man request extend deadlin upto june ,[],['@nsitharaman'],[],[],2
671,"@PMOIndia Dear Sir, in FY20-21,15H deadline was extended from the beginning of April till 30th June 2020 due to Covid 19 outbreak. As u know , 2nd wave of Corona is very much terrorising the common man , i would request to extend 15H DEADLINE for FY21-22 again upto 30th June 2021",dear fyh deadlin extend begin april till june covid outbreak wave corona terroris common man request extend deadlin upto june ,[],['@PMOIndia'],[],[],2
673,"Corona side effect, is that you?",corona effect ,[],[],[],[],2
677,It seems lyk Corona is gng to ask now abt the profession of d individual thn only Corona wil effect if student thn he/she wil get infected ....Nd if teacher Corona wil not effect😡wht teachers have to do without students in school they can teach students from their homes as wel .,lyk corona gng ask abt profess individu thn corona wil effect student thn hesh wil infect teacher corona wil effectwht teacher student school teach student home wel ,[],[],[],['😡'],2
679,"@GautamGambhir How come no corona cases in west bengal yet. It is rising every where, except in west bengal. That's my Mr.Gambhir didn't feel like wearing mask.",corona case west bengal rise west bengal that mrgambhir didnt feel like wear mask ,[],['@GautamGambhir'],[],[],2
680,Just this was only the last thing we wanted after corona #CyberAttack  Mark Zuckerberg can u see the irony  #dataleaks  https://t.co/nCgkh1KzSx,thing corona mark zuckerberg ironi ,"['#CyberAttack', '#dataleaks']",[],['https://t.co/nCgkh1KzSx'],[],2
681,"I have a question with the Governor of India, when any Eid or Bakrid of a Muslim comes, the Corona patient has changed, Mr. Narinder Modi can tell you",question governor india eid bakrid muslim corona patient chang narind modi tell ,[],[],[],[],2
683,For those who are saying corona is only increasing in mah!! Delhi no’s shoot ho big time. Inching towards no’s like mumbai and mah soon. Take care #Delhi #CoronavirusPandemic #COVID19 #COVIDSecondWave  https://t.co/jxp4lXQBrS,corona increas mah delhi shoot big time inch like mumbai mah soon care ,"['#Delhi', '#CoronavirusPandemic', '#COVID19', '#COVIDSecondWave']",[],['https://t.co/jxp4lXQBrS'],[],2
684,@akshaykumar Bhai Holi Ghar pr hi khelte to sayad nhi hota Corona. Stay home also shoot from home until Corona over 😂😂,bhai holi ghar khelt sayad nhi hota corona stay home shoot home corona ,[],['@akshaykumar'],[],"['😂', '😂']",2
687,"Corona Second Wave,that's the Poultics Sir! They are affiliated to only taking credits but no accountability. Political elite has also deeply inherited this very adharmic culture inside the society.Everybody seems to be concerned about taking credit and entitlement only. #Corona",corona second wavethat poultic affili credit account polit elit deepli inherit adharm cultur insid societyeverybodi concern credit entitl ,['#Corona'],[],[],[],2
688,"Indore Corona update . . Follow @indore_able use #indore_able for more updates . . . . . . . . . #indorecoronaupdate #indorecoronabulletin @ Indore, India  https://t.co/tASLVaxu1Y",indor corona updat follow updat indor india ,"['#indore_able', '#indorecoronaupdate', '#indorecoronabulletin']","['@indore_able', '@']",['https://t.co/tASLVaxu1Y'],[],2
690,@myogiadityanath Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],['@myogiadityanath'],[],[],2
691,@myogiadityanath Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],['@myogiadityanath'],[],[],2
692,@narendramodi Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],['@narendramodi'],[],[],2
693,@myogiadityanath Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],['@myogiadityanath'],[],[],2
694,@htTweets Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],['@htTweets'],[],[],2
695,@myogiadityanath Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],['@myogiadityanath'],[],[],2
696,Dis nautanki PM of India Number one. Nautankibaaz Did the same thing last year in March 2020 to make Government in MP Inspite of Corona in d world.  Doing same Nautanki in 2021  To form Government in West Bengal and Assam Shame on u Hitler PM Save ur country BJP Chor party hai,nautanki india number nautankibaaz thing year march govern inspit corona world nautanki form govern west bengal assam shame hitler save countri bjp chor parti hai ,[],[],[],[],2
697,@LotusBharat Corona would be like  https://t.co/rGXsK93jea,corona like ,[],['@LotusBharat'],['https://t.co/rGXsK93jea'],[],2
698,Violating open SOPs inside a Bahawalpur school Martyrs APS during Corona Are our children safe ...? Please take action on our sleeping government......?@Shafqat_Mahmood @ImranKhanPTI @PTVNewsOfficial @BOLNETWORK @GovtofPunjabPK @DrMuradPTI @PakPMO @arynewsud @city42 @WorldPTV  https://t.co/THU4nUQFVG,violat open sop insid bahawalpur school martyr corona child safe action sleep govern ,[],"['@ImranKhanPTI', '@PTVNewsOfficial', '@BOLNETWORK', '@GovtofPunjabPK', '@DrMuradPTI', '@PakPMO', '@arynewsud', '@city42', '@WorldPTV']",['https://t.co/THU4nUQFVG'],[],2
702,@praveensinha72 @amitabhk87 @NITIAayog @RajBhavanKohima @PIB_India @PIBHindi These chor r big corona which kill u after sucking your all blood,chor big corona kill suck blood ,[],"['@praveensinha72', '@amitabhk87', '@NITIAayog', '@RajBhavanKohima', '@PIB_India', '@PIBHindi']",[],[],2
704,We believe in winning elections  only corona only in opposition ruled states in bjp ruled states cotona dare not enter as its afraid of NIA ED IT raids or simply being called anti national  put behind bars  https://t.co/zLtftZv7M5,believ win elect corona opposit rule state bjp rule state cotona dare enter afraid nia raid simpli call anti nation bar ,[],[],['https://t.co/zLtftZv7M5'],[],2
705,"Corona Pubg is starting the game at night. Ping during the day, can not play pubji due to bad net. So do not sleep during the day and play at night. And with the opportunity of Corona's simplicity, everything will be open from 6 am to 6 pm🤣🤣",corona pubg start game night ping day play pubji bad net sleep day play night opportun corona simplic open ,[],[],[],"['🤣', '🤣']",2
706,The situation of Bangladesh in Corona Lockdown from 6pm to 6am What country do I live in?,situat bangladesh corona lockdown countri live ,[],[],[],[],2
710,Iske liye 😂😂itna bhid . What about corona?,isk liy itna bhid corona ,[],[],[],"['😂', '😂']",2
711,From not being afraid of corona to being afraid of corona. 2021 has really changed me. I’ve stayed home for almost 2 weeks now :) quite shook at myself !,afraid corona afraid corona chang ive stay home week shook ,[],[],[],[],2
712,Don't forget Student is the future of nation .I request to @PMOIndia please Stop playing with students life's . 1.Think one without study how we write exam? 2. Corona cases are increasing . Why you put Student Life in dangerous ? #StudentsBoycottOfflineExams #StudentsLivesMatter,dont forget student futur nation request stop play student life studi write exam corona case increas student life danger ,"['#StudentsBoycottOfflineExams', '#StudentsLivesMatter']",['@PMOIndia'],[],[],2
713,#WHITECOAT_NEW_SUPERHEROS  See how ur Doctors &amp; HCWs Exhausted during Pandemic Corona duty #COVID19 Just Think over why we must follow guidelines &amp; yes not only they deserve respect but we are concerned about their health &amp; safety too.  Nation should be indebted to these warriors  https://t.co/gKQl1ebnD0,doctor hcw exhaust pandem corona duti follow guidelin deserv respect concern health safeti nation indebt warrior ,"['#WHITECOAT_NEW_SUPERHEROS', '#COVID19']",[],['https://t.co/gKQl1ebnD0'],[],2
714, https://t.co/HOoer5Tlq0  Full Bright Primary School of Sindh Govt has become a Model for schools in Pakistan.  With no financial burden on Parents it has become refuge for 450 students from Poor Communities who have suffered badly due to Corona.  People who can spare must support,bright primari school sindh govt model school pakistan financi burden parent refug student poor commun suffer badli corona peopl spare support ,[],[],['https://t.co/HOoer5Tlq0'],[],2
715,In this Corona 2nd wave... 👿🦠 Spread social distancing and masks🤕😷 Not germs and viruses... 🤧🤒  #gocorona #stayhome #staysafe #Twitter #Trending #safety #humour #humor #LifeGoesOn #life #lifestyle #home #coronavirus #LikeForLikes #like #COVIDー19 #FreeMako #Distanciamiento,corona wave spread social distanc mask germ viru ,"['#gocorona', '#stayhome', '#staysafe', '#Twitter', '#Trending', '#safety', '#humour', '#humor', '#LifeGoesOn', '#life', '#lifestyle', '#home', '#coronavirus', '#LikeForLikes', '#like', '#COVIDー19', '#FreeMako', '#Distanciamiento']",[],[],"['👿', '🦠', '🤕', '😷', '🤧', '🤒']",2
716,Corona sucks 🙃🦠,corona suck ,[],[],[],"['🙃', '🦠']",2
718,Before corona we all were just busy in our illusional world where we need for perfectionism at all costs   Corona made us believe in the power of real God  and power of uncertainity.  #unstablelives #unpredictivehappenings,corona busi illusion world perfection cost corona believ power real god power uncertain ,"['#unstablelives', '#unpredictivehappenings']",[],[],[],2
719,@ANSHUBAJPAI1 @RahulGandhi Maharashtra is no bjp government. But corona numbers are highest. Why?  If you don't know ask me I will tell you. Why non bjp state's has high corona rate,maharashtra bjp govern corona number highest dont ask tell non bjp state high corona rate ,[],"['@ANSHUBAJPAI1', '@RahulGandhi']",[],[],2
721,Till today more than 166892 deaths from #COVID19 who will bear the loss and sacrifices of their lives for running the states machinery and central government machinery #IndiaFightsCOVID19 #MenVsCorona #PlannedMurder 👇 More than 75% Male Population are affected from Corona Virus  https://t.co/N0om01zhRX,till today death bear loss sacrific life state machineri central govern machineri male popul affect corona viru ,"['#COVID19', '#IndiaFightsCOVID19', '#MenVsCorona', '#PlannedMurder']",[],['https://t.co/N0om01zhRX'],['👇'],2
722,@DhritiBanerjee9 @AmitShah There is no election in Maharashtra but covid numbers are reaching sky. We should first ask khalitani to vacate the crowd they are also spreading corona but no one reacted to it strange 😳,elect maharashtra covid number reach sky ask khalitani vacat crowd spread corona react strang ,[],"['@DhritiBanerjee9', '@AmitShah']",[],['😳'],2
723,@samsingh25488 @AmitShah Bhad me jai corona pehle Amit ji joh corona se bhi danger hain unko nikalo. Just do it Sir keep going. 7 yrs golden years more to go,bhad jai corona pehl amit joh corona bhi danger hain unko nikalo golden year ,[],"['@samsingh25488', '@AmitShah']",[],[],2
725,The GOVT : it's safe to give offline exams  Corona : you sur... #varshagaikwad : yeah! Can't even get a good amount of sleep because of the mental stress smh. #CoronavirusIndia #cancelboardexams2021 #ExamWarriors #StudentsBoycottOfflineExams #StudentsLivesMatter #ExamWarriors,govt safe offlin exam corona sur yeah cant sleep mental stress smh ,"['#varshagaikwad', '#CoronavirusIndia', '#cancelboardexams2021', '#ExamWarriors', '#StudentsBoycottOfflineExams', '#StudentsLivesMatter', '#ExamWarriors']",[],[],[],2
727,"#Indore LARGE GATHERINGS MASK  FREE, CORONA FREE RALLIES  are held in India, with so many police on duty WITHOUT TAKING ANY OBJECTION ,But a man in Indore was beaten brutally just because he was not wearing a MASK by the police , A boy can be seen pleading to the police  https://t.co/bJDVdgeOfv",larg gather mask free corona free ralli held india polic duti object man indor beaten brutal wear mask polic boy plead polic ,['#Indore'],[],['https://t.co/bJDVdgeOfv'],[],2
