,tweet,clean_tweet,hastags,attherate,urls,emojis,label
76,Spreading Awareness  Regarding COVID VACCINE  in Our Ward 8 Dabholi-Singanpore  https://t.co/maGZML3WXN,spread awar covid vaccin ward dabholisinganpor ,[],[],['https://t.co/maGZML3WXN'],[],1
77,"Please god may we not have to write new versions of stories we already wrote last year, on lack of access to covid tests, hospital beds, oxygen, meds, people's inability to pay hospital bills, non covid patients losing healthcare.... etc etc x infinity."": prayer 🙏",god write new version stori write year access covid test hospit bed oxygen med peopl inabl pay hospit bill non covid patient lose healthcar infin prayer ,[],[],[],['🙏'],1
78,@chrisdysonHT Hope you feel better soon and it doesn't turn out to be covid,hope feel better soon doesnt turn covid ,[],['@chrisdysonHT'],[],[],1
79,"The mortality rate due to COVID is going to shoot through the roof very soon. It’s an unbelievably scary situation in Mumbai and Navi Mumbai. Many will pay the price for their casual attitude towards the pandemic, and the state government for its many questionable decisions.",mortal rate covid shoot roof soon unbeliev scari situat mumbai navi mumbai pay price casual attitud pandem state govern question decis ,[],[],[],[],1
80,#BreakingNews 381 #COVID19 cases in Gurugram situation set to worsen. Don't wate to be told but go #MaskUp get #vaccine and practise #SocialDistancing . @DC_Gurugram #Covid_19 #CoronavirusPandemic @COVID19_INDIA @COVIDNewsByMIB @coronaviruscare  https://t.co/jSg7QW7G43,case gurugram situat set worsen dont wate told practis ,"['#BreakingNews', '#COVID19', '#MaskUp', '#vaccine', '#SocialDistancing', '#Covid_19', '#CoronavirusPandemic']","['@DC_Gurugram', '@COVID19_INDIA', '@COVIDNewsByMIB', '@coronaviruscare']",['https://t.co/jSg7QW7G43'],[],1
81,"Eligible people should get themselves vaccinated at earliest, but then also keep following Covid health protocol.   #LargestVaccineDrive   @drharshvardhan  @DrHVoffice  @MoHFW_INDIA",elig peopl vaccin earliest follow covid health protocol ,['#LargestVaccineDrive'],"['@drharshvardhan', '@DrHVoffice', '@MoHFW_INDIA']",[],[],1
82,"A Covid vaccine in capsule form soon, to be co-developed by India’s Premas Biotech  @ChandnaHimani reports  #ThePrintHealth   https://t.co/QzaKTRP90F",covid vaccin capsul form soon codevelop india prema biotech report ,['#ThePrintHealth'],['@ChandnaHimani'],['https://t.co/QzaKTRP90F'],[],1
83,Vaccination is the key to break COVID-19 chain. District officers and senior citizens leading the way. SE Hydraulic PN GUPTA and Retd. SSP MOHD RAZAQ taking covid 19 vaccine 01/04/2021.@diprjk @kansalrohit69 @AhmedZamood  https://t.co/2U2Vcr4Xr5,vaccin key break covid chain district offic senior citizen lead way hydraul gupta retd ssp mohd razaq covid vaccin ,[],"['@kansalrohit69', '@AhmedZamood']",['https://t.co/2U2Vcr4Xr5'],[],1
84,"Out &amp; About, defeated COVID after 19 days, need prayers for complete recovery from pneumonia caused by COVID.. Be Safe!!  https://t.co/ruJPpJOWOR",defeat covid day prayer complet recoveri pneumonia caus covid safe ,[],[],['https://t.co/ruJPpJOWOR'],[],1
85,"@TeamSOSIndia @iCanSaveLife @RaktCommunity @RaktaSatyagrah @SOSSaviours  Patient name : Sushma Sharma_59 yr @ Shanti Mukund Hospital, Dayanand Vihar, Delhi 92 Contact person:, 9899396089, 9810998670, 9868809166 Plasma group (blood group ) needed (from COVID recovered): B-ve",patient sushma sharma shanti mukund hospit dayanand vihar delhi contact person plasma group blood group covid recov bve ,[],"['@TeamSOSIndia', '@iCanSaveLife', '@RaktCommunity', '@RaktaSatyagrah', '@SOSSaviours', '@']",[],[],1
86,@FaheemYounus Key points about COVID (Chinese Wuhan Virus).,key point covid chines wuhan viru ,[],['@FaheemYounus'],[],[],1
87,@mtgreenee @pnjaban Is this protect you against covid even without mask?,protect covid mask ,[],"['@mtgreenee', '@pnjaban']",[],[],1
88,"Six months in a row over ₹1 lakh cr #GST collection, with ₹1.24 lakh cr in March, is really commendable! Hope, this trend continues with better compliance. With sections of economy yet to fully recover from #COVID shock, it augers well for a better #fiscalmanagement by Govt.",month row lakh collect lakh march commend hope trend continu better complianc section economi fulli recov shock auger better govt ,"['#GST', '#COVID', '#fiscalmanagement']",[],[],[],1
89,BREAKING!  Green Signal for #SalmanKhan’s #Radhe’s trailer.  Zero Cuts &amp; 2 minutes 42 seconds duration.  #RadheYourMostWantedBhai is a very important film that’ll make cinema eco-system bounce back.   The #Covid count on 15 April will determine whether it sticks to its date.  https://t.co/YHJZPitHI2,break green signal trailer zero cut minut second durat import film thatll cinema ecosystem bounc count april determin stick date ,"['#SalmanKhan’s', '#Radhe’s', '#RadheYourMostWantedBhai', '#Covid']",[],['https://t.co/YHJZPitHI2'],[],1
90,Precautionary Measures! #chaklala #rawalpindi #rawalpindians #Covid_19 #COVIDSecondWave  https://t.co/s2KWjHUSzh,precautionari measur ,"['#chaklala', '#rawalpindi', '#rawalpindians', '#Covid_19', '#COVIDSecondWave']",[],['https://t.co/s2KWjHUSzh'],[],1
