,tweet,clean_tweet,hastags,attherate,urls,emojis,label
18,79 tested #COVID19 positive in last 24 hours in Gautam Buddha Nagar. Total figure is 1514 in UP. #CoronaPandemic #CORONAUPDATE #CoronaUpdatesInIndia #coronavirus  https://t.co/mtmnMBVdpo,test posit hour gautam buddha nagar total figur ,"['#COVID19', '#CoronaPandemic', '#CORONAUPDATE', '#CoronaUpdatesInIndia', '#coronavirus']",[],['https://t.co/mtmnMBVdpo'],[],1
19,"""Fauci admits Wuhan lab received 'modest' funds from US amid calls for probe into Covid origins"". via @WIONews #WuhanLabLeak #coronavirus  https://t.co/3jbWfQH2uu",fauci admit wuhan lab receiv modest fund amid call probe covid origin ,"['#WuhanLabLeak', '#coronavirus']",['@WIONews'],['https://t.co/3jbWfQH2uu'],[],1
20,"Those woo doesn't want to marry  at all :   if u r I'll,  or met with an accident or suffering from corona virus etc etc.. If there's no one to look after u,  it means HELL.  U must ve someone to take care of u, especially when u r I'll, bedridden n bcme old.  So please marry",woo doesnt marri ill met accid suffer corona viru there look mean hell care especi ill bedridden bcme old marri ,[],[],[],[],1
21,"Flipkart They have no intention of parting  Rs 4044/-, my refund from Spicejet. I am attacked by flipkart financial Coronavirus. Compared to attack by biological Coronavirus, the loss due to flipkart financial Coronavirus is small. Thanks for this small loss.",flipkart intent part refund spicejet attack flipkart financi coronaviru compar attack biolog coronaviru loss flipkart financi coronaviru small small loss ,[],[],[],[],1
22,Due to corona virus how can we able to do board exams? Please cancel the board exams . Save the students🙏 #CancelAssamBoardExams #CancelStateBoardExams #NoCancellationNoVote #CancelExamsSaveLives  #CancelAllBoardExams  @sajin_aktar  @himantabiswa  @AdvMamtaSharma,corona viru abl board exam cancel board exam save student ,"['#CancelAssamBoardExams', '#CancelStateBoardExams', '#NoCancellationNoVote', '#CancelExamsSaveLives', '#CancelAllBoardExams']","['@sajin_aktar', '@himantabiswa', '@AdvMamtaSharma']",[],['🙏'],1
24,"Congratulations @jacob_zhimomi ; A fighter against #coronavirus #Covid19 : looking forward to seeing you &amp; Thank you for the #Motivation ,@JPNadda @BJP4Nagaland @blsanthosh @AjayJamwalNE @MChubaAo @MmhonlumoKikon @NalinSKohli #TogetherWeCan",congratul fighter look forward ,"['#coronavirus', '#Covid19', '#Motivation', '#TogetherWeCan']","['@jacob_zhimomi', '@BJP4Nagaland', '@blsanthosh', '@AjayJamwalNE', '@MChubaAo', '@MmhonlumoKikon', '@NalinSKohli']",[],[],1
25,Coronavirus disaster leaves deep scars on India's economy  https://t.co/m1ii1w3hDF #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,coronaviru disast leaf deep scar india economi ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/m1ii1w3hDF'],[],1
26,So far today 2568 coronavirus cases report in Sri Lanka. #LKA #SriLanka #COVID19SL #COVID19LK,far today coronaviru case report sri lanka ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK']",[],[],[],1
27,"Over 4,000 children stay at #coronavirus quarantine facilities without parents in #Vietnam  https://t.co/rVRMrGtAZ2",child stay quarantin facil parent ,"['#coronavirus', '#Vietnam']",[],['https://t.co/rVRMrGtAZ2'],[],1
28,"Yogi government has failed to control corona virus in Uttar Pradesh so Yogi government is covering up failer by ""Destroyed two Mosque and killed two Innocent Muslims"" and torchering to Muslim community so that Hindu will be happy and vote in Uttar Pradesh Elections.",yogi govern fail control corona viru uttar pradesh yogi govern cover failer destroy mosqu kill innoc muslim torcher muslim commun hindu happi vote uttar pradesh elect ,[],[],[],[],1
29,"@sagarprasadBAMS @MuhsOnline @timesofindia @TOI_Nagpur @RanjitVDeshmukh @mswaofficial @ProshuncTOI @samant_uday @TOIsarfaraz @Student_yd @masu4justice @drishtisharma02 @SunilWarrier1 @SGattewar_NGP @Rahulbhangde @RajThackeray HC has advised all examinees to undergo RTPCR test before appearing in exams. I think, it will substantially reduce the risk of contracting #coronavirus. #muhsonlinexam #muhspostponeexams #muhspromote #COVIDSecondWaveInIndia #muhsonlinexams #CoronaKoHaranaHai @CovidTrackingIn",advis examine undergo rtpcr test appear exam substanti reduc risk contract ,"['#coronavirus.', '#muhsonlinexam', '#muhspostponeexams', '#muhspromote', '#COVIDSecondWaveInIndia', '#muhsonlinexams', '#CoronaKoHaranaHai']","['@sagarprasadBAMS', '@MuhsOnline', '@timesofindia', '@TOI_Nagpur', '@RanjitVDeshmukh', '@mswaofficial', '@ProshuncTOI', '@samant_uday', '@TOIsarfaraz', '@Student_yd', '@masu4justice', '@drishtisharma02', '@SunilWarrier1', '@SGattewar_NGP', '@Rahulbhangde', '@RajThackeray', '@CovidTrackingIn']",[],[],1
30,"I don't know what to call them,buddies, brothers,or gang but it was too hard to meet them without hugs, i could only shack hands or boxers salut, i wanted to hug but didn't and it was an akward situation for me especially that I #love them 💔 fuck #covid #coronavirus  ask #china  https://t.co/A7UDyo1i9J",dont thembuddi brothersor gang hard meet hug shack hand boxer salut hug didnt akward situat especi fuck ask ,"['#love', '#covid', '#coronavirus', '#china']",[],['https://t.co/A7UDyo1i9J'],['💔'],1
31,"Excellent, it will ramp up our fight against #coronavirus",excel ramp fight ,['#coronavirus'],[],[],[],1
32,444 Days - in the city | Documentary on Mumbai City | The city of dream which never sleep &amp; coronavirus  #adityaranoliya #admakeindia #444days  Watch the link below   https://t.co/nlYR7wvgem  @444DaysInTheCity  https://t.co/XYH3IIEe9O,day citi documentari mumbai citi citi dream sleep coronaviru watch link ,"['#adityaranoliya', '#admakeindia', '#444days']",['@444DaysInTheCity'],"['https://t.co/nlYR7wvgem', 'https://t.co/XYH3IIEe9O']",[],1
33,"Corona virus is given self defense system by God just like human beings . Mutation is one such defense system given to virus. We must not take such ""micro"" organism as if that now wave is over. God lbows it may be in the process of becoming still deadly. Follow rigidly corona SOP",corona viru give self defens system god like human mutat defens system give viru micro organ wave god lbow process deadli follow rigidli corona sop ,[],[],[],[],1
34,Twitter is concern about user's privacy the  same way China is Concern about Corona Virus spread across the world.  #TwitterBanInIndia,twitter concern user privaci way china concern corona viru spread world ,['#TwitterBanInIndia'],[],[],[],1
35,"JK reports 1448new positive cases,266576 recovered so far  #JAMMU: The Government on Saturday informed that1448 new positive cases of novel Corona virus (COVID-19),453 from Jammu division and 995 from Kashmir division, have been reported today.  https://t.co/KeGDA3K5eh",report new posit case recov far govern saturday inform new posit case novel corona viru covid jammu divis kashmir divis report today ,['#JAMMU:'],[],['https://t.co/KeGDA3K5eh'],[],1
36,@TimesNow @AmbJohnBolton Obvious Revelations OutBreak Coronavirus From Wuhan Lab China🇨🇳Consequences Catastrophe Millions of Fatalities Around DGlobe 🌍Y D World Scientists R Unable ToExplore Antibodies Antigens ofViral  Pathogens RNA ofVirus Whichis Mutating inDifferent Variants Causing Heavy Fatalities,obviou revel outbreak coronaviru wuhan lab chinaconsequ catastroph million fatal dglobe world scientist unabl toexplor antibodi antigen ofvir pathogen rna ofviru whichi mutat indiffer variant caus heavi fatal ,[],"['@TimesNow', '@AmbJohnBolton']",[],"['🇨🇳', '🌍']",1
37,Coronavirus: Staying safe and informed on Twitter  https://t.co/mMOswBXU3w,coronaviru stay safe inform twitter ,[],[],['https://t.co/mMOswBXU3w'],[],1
38,A testimonial from Usha garu (Head of operations at Pureprana. Pureprana helped her when she is effected with coronavirus.   Thank you for giving your valuable feedback to us.   #pureprana #covid_19 #pureair #sterilizer #testimonial  https://t.co/9tNPOJMWtB,testimoni usha garu head oper pureprana pureprana help effect coronaviru give valuabl feedback ,"['#pureprana', '#covid_19', '#pureair', '#sterilizer', '#testimonial']",[],['https://t.co/9tNPOJMWtB'],[],1
40,Mulund Growth    ↔️@ 0.11% Mumbai Average ↔️@ 0.13%  T-Ward Covid Growth rate till 4th June’2021 - 0.11%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/80ckmXDaWR,mulund growth mumbai averag tward covid growth rate till june ,"['#mulund', '#COVID19', '#coronavirus', '#CoronaVirusUpdate', '#COVID19India', '#coronavirus', '#Mumbai']",[],['https://t.co/80ckmXDaWR'],"['↔️', '↔️']",1
41,43 tested #COVID19 positive in last 24 hours in Gautam Buddha Nagar. Total figure is 1092 in UP. Total active cases reduced to 610. Unlock may happen by Monday. #CoronaPandemic #CORONAUPDATE #CoronaUpdatesInIndia #coronavirus  https://t.co/72DnoY0h9J,test posit hour gautam buddha nagar total figur total activ case reduc unlock happen monday ,"['#COVID19', '#CoronaPandemic', '#CORONAUPDATE', '#CoronaUpdatesInIndia', '#coronavirus']",[],['https://t.co/72DnoY0h9J'],[],1
43,Explained By A Doctor: Is It Safe To Get Pregnant During #coronavirus ?   https://t.co/G2USRvEvKF via @shethepeople,explain doctor safe pregnant ,['#coronavirus'],['@shethepeople'],['https://t.co/G2USRvEvKF'],[],1
44,"Total number of Coronavirus patients in Sri Lanka exceeds 200,000 mark as 2280 new cases reported today and the 3rd wave the New Year Avurudu Cluster has also exceeded 100,000 patients.  https://t.co/9ejOPYlvJq #LKA #SriLanka #COVIDSL #COVID19LK #Avurudu",total number coronaviru patient sri lanka exce mark new case report today wave new year avurudu cluster exceed patient ,"['#LKA', '#SriLanka', '#COVIDSL', '#COVID19LK', '#Avurudu']",[],['https://t.co/9ejOPYlvJq'],[],1
45,Appreciated @Neiphiu_Rio @pangnyu @HealthNagaland an Ambulance to fight against #coronavirus Thank you. #TogetherWeCan #Nagaland will be #Covid free . @MChubaAo @NalinSKohli,appreci ambul fight free ,"['#coronavirus', '#TogetherWeCan', '#Nagaland', '#Covid']","['@Neiphiu_Rio', '@pangnyu', '@HealthNagaland', '@MChubaAo', '@NalinSKohli']",[],[],1
46,"anti nationals accounts, banning the nationalist accounts, about removing blue tick, &amp; impossible screen shot attached about corona virus wuhan link status banned that organization after they said we will release fauci emails regarding corona virus link with wuhan lab. 2/4",anti nation account ban nationalist account remov blue tick imposs screen shot attach corona viru wuhan link statu ban organ releas fauci email corona viru link wuhan lab ,[],[],[],[],1
48,Appreciated @USAID_NISHTHA  #Dr. Pavitra Mohan for magnanimous gesture to fight against #coronavirus #TogetherWeCan win the battle against #covid19 : Thank you @pangnyu for your Assertiveness. @HealthNagaland @narendramodi @YanthungoPatton @jacob_zhimomi @MChubaAo @MmhonlumoKikon,appreci pavitra mohan magnanim gestur fight win battl assert ,"['#Dr.', '#coronavirus', '#TogetherWeCan', '#covid19']","['@USAID_NISHTHA', '@pangnyu', '@HealthNagaland', '@narendramodi', '@YanthungoPatton', '@jacob_zhimomi', '@MChubaAo', '@MmhonlumoKikon']",[],[],1
49,"@cospin9 @palkisu Exactly.  You yourself Cleared the doubt.  The virus which infected many Americans in July 2019 was of ""Vaping Flu"", which is similar to the CORONA virus but ""not"" #coronavirus.  Does it not mean that the corona ""originated"" in the #WuhanLab. 🙏",exactli clear doubt viru infect american juli vape flu similar corona viru mean corona origin ,"['#coronavirus.', '#WuhanLab.']","['@cospin9', '@palkisu']",[],['🙏'],1
51,"To protect children's #health , #nutrition , #education , #development , #survival , and #future #potential , we need to take bold #climateaction NOW.  #WorldEnvironmentDay #EnvironmentDay #COVID19 #coronavirus  https://t.co/8AXKSHtz6e",protect children bold ,"['#health', '#nutrition', '#education', '#development', '#survival', '#future', '#potential', '#climateaction', '#WorldEnvironmentDay', '#EnvironmentDay', '#COVID19', '#coronavirus']",[],['https://t.co/8AXKSHtz6e'],[],1
53,UNLESS CORONAVIRUS ATTACK THE RULERS  I THINK THEY WILL TRY TO EARN AND GIVE ALL KIND OF REPLY TO ANYONE AND MAKE US A FOOL SOME BJP MEMBERS ARE TOTALLY TO BE BLAMED,coronaviru attack ruler earn kind fool bjp member total blame ,[],[],[],[],1
54,KINDLY NOTE IAM FROM  CHENNAI I CAN SEE PEOPLE  NOT FOLLOW THE RULES OF CORONAVIRUS  NOW ONLY  POLICE GIVEN FULL POWER,kindli note iam chennai peopl follow rule coronaviru polic give power ,[],[],[],[],1
55,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/JIiX0EURqp,accolad chd team ,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/JIiX0EURqp'],[],1
56,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/JHeUhgUUsy,accolad chd team ,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/JHeUhgUUsy'],[],1
57,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/7Q7Tk9RrFD,accolad chd team ,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/7Q7Tk9RrFD'],[],1
58,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/LTSJ9ZHE4v,accolad chd team ,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/LTSJ9ZHE4v'],[],1
59,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor.  DAY 10 - FOOD DONATION  - RAMCHARAN YUVASHAKTHI SRIKAKULAM  https://t.co/VQBeTozVrZ",homeless food bigger worri corona viru ramcharan yuvashakthi srikakulam team donat food essenti poor day food donat ramcharan yuvashakthi srikakulam ,[],[],['https://t.co/VQBeTozVrZ'],[],1
60,SIR  KINDLY  HOLD LET'S SEE HOW THE THIRD WAVE CHINA CORONAVIRUS IS  THEN I CAN TELL YOU IF THIRD WAVE IS  VERY BAD  THEN THAT'S THE END OF MODIJI AND INDIA  TWITTER SIR  THESE FARMER RALLY CAN YOU SAY HOW FOR IT THATS  THE  UNDERESTAND OF THE LAW  TWO YEARS  WHO IS PAYING,kindli hold wave china coronaviru tell wave bad that end modiji india twitter farmer ralli that underestand law year pay ,[],[],[],[],1
61,TWITTER ACCOUNT  SIR  YOU  KNOW THE CITY PEOPLE  BUT PUBLIC IN VILLAGE AREA  WILL BE KILLED BY GOONS THAT'S THE REASON THE GOVERNMENT HAS TO BE LIKE THIS  KINDLY NOTE  NOT ONLY  CHINA CORONAVIRUS  INDIA HAS TO FACE BUT WAR WITH CHINA  SO YOUR COOPERATION AT THIS TIME WILL BE LIKE,twitter account citi peopl public villag area kill goon that reason govern like kindli note china coronaviru india face war china cooper time like ,[],[],[],[],1
62,@SandeepPoundrik Well said Sir.Respecting mother earth🌎 &amp; it's conservation 2b top priority for peaceful human existence. Already novel #coronavirus has created a havoc globally &amp; we humans r responsible for unleashing it - by damaging her biodiversity.#WorldEnvironmentDay 🌱🍁🌲🏞️🐬🦚🦒🦓🐼🌻🙏,sirrespect mother earth conserv prioriti peac human exist novel creat havoc global human respons unleash damag biodivers ,['#coronavirus'],['@SandeepPoundrik'],[],"['🌎', '🌱', '🍁', '🌲', '🏞️', '🐬', '🦚', '🦒', '🦓', '🐼', '🌻', '🙏']",1
63,"#India witnesses lowest #COVID19 tally of 1,20,529 new cases with 3,380 death in last 24 hours | LATEST on #Coronavirus:  https://t.co/fNwa16t4lS  Who is responsible for this situation?",wit lowest talli new case death hour latest respons situat ,"['#India', '#COVID19', '#Coronavirus:']",[],['https://t.co/fNwa16t4lS'],[],1
64,IF TWO YEARS  CHINA  CORONAVIRUS  WAS IN INDIA  WAS IN INDIA NOT A SINGLE PERSON SAY CORONAVIRUS  HANDLING OF  MODIJI WAS BAD,year china coronaviru india india singl person coronaviru handl modiji bad ,[],[],[],[],1
65,OFCOURSE  PUBLIC DID NOT FOLLOW THE RULES OF CHINA CORONAVIRUS THAT  ALSO WAS A BIG  PROBLEM FOR THE  INCREASED CORONAVIRUS IN INDIA NO ONE  FOR FOWLLOWED  THE RULES  BUT CORONAVIRUS ATTACK  GOVERNMENT IS BAD  AS IF GOD HAS NOT GIVEN BRAINS FOR TWO YEARS  AND  THOSE WHO DON'T PM,ofcours public follow rule china coronaviru big problem increas coronaviru india fowllow rule coronaviru attack govern bad god give brain year dont ,[],[],[],[],1
66,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor. On the name of our idol @AlwaysRamCharan DAY 10 - FOOD DONATION @RcYuvashkthiSkm @RcYuvaShakthi @upasanakonidela @sivacherry9 @KChiruTweets  https://t.co/BYJyqhnVIR",homeless food bigger worri corona viru ramcharan yuvashakthi srikakulam team donat food essenti poor idol day food donat ,[],"['@AlwaysRamCharan', '@RcYuvashkthiSkm', '@RcYuvaShakthi', '@upasanakonidela', '@sivacherry9', '@KChiruTweets']",['https://t.co/BYJyqhnVIR'],[],1
67,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor. On the name of our idol @AlwaysRamCharan DAY 10 - FOOD DONATION @RcYuvashkthiSkm @RcYuvaShakthi @upasanakonidela @sivacherry9 @KChiruTweets  https://t.co/XUTvM1qTDu",homeless food bigger worri corona viru ramcharan yuvashakthi srikakulam team donat food essenti poor idol day food donat ,[],"['@AlwaysRamCharan', '@RcYuvashkthiSkm', '@RcYuvaShakthi', '@upasanakonidela', '@sivacherry9', '@KChiruTweets']",['https://t.co/XUTvM1qTDu'],[],1
68,IS THE THIRD WAVE  OF CHINA CORONAVIRUS  COMING  ONLY WAY PRODUCE  LOTS OF VACCINE  OTHERWISE WE. MAY NOT HAVE BEDS THIS WAS THE MISTAKE MODIJI DID BY UNDER ESTIMATE THE SECOND CHINA CORONAVIRUS  PLUS  ELECTION IN FIVE STATES IS ANOTHER  BIG  MISTAKE WHICH LED TO THE LOSS OF LIVE,wave china coronaviru way produc vaccin bed mistak modiji estim second china coronaviru plu elect state big mistak lead loss live ,[],[],[],[],1
69,Lockdown in Delhi extended with some relaxations👍  #lockdown2021 #Delhi #ArvindKejriwal #coronavirus #digitalpardeepp #teamdigitalpardeepp  https://t.co/aqcGcqucCp,lockdown delhi extend relax ,"['#lockdown2021', '#Delhi', '#ArvindKejriwal', '#coronavirus', '#digitalpardeepp', '#teamdigitalpardeepp']",[],['https://t.co/aqcGcqucCp'],['👍'],1
70,"Due to the outbreak of coronavirus people are being locked indoors, it seems the environment and mother earth have benefitted slightly from that for the absence of human activities amid the coronavirus-induced lockdown, nature is getting time to clean itself and reclaim its space  https://t.co/ATngLPVJRx",outbreak coronaviru peopl lock indoor environ mother earth benefit slightli absenc human activ amid coronavirusinduc lockdown natur time clean reclaim space ,[],[],['https://t.co/ATngLPVJRx'],[],1
71,BRAND new preventions from🤦🤭🤭🤭 #coronavirus  #Memes #memes2021 #tweeter #ViralTalk  https://t.co/RkV2C4oQBG,brand new prevent ,"['#coronavirus', '#Memes', '#memes2021', '#tweeter', '#ViralTalk']",[],['https://t.co/RkV2C4oQBG'],"['🤦', '🤭', '🤭', '🤭']",1
72,"#Covid19 is now recognised as an airborne disease that can be transmitted via respiratory fluids. With people being indoors most of the time, ventilation and the indoor #airquality are thus essential to ensure good health &amp; reduce transmission of #coronavirus   #PollutionPandemic",recognis airborn diseas transmit respiratori fluid peopl indoor time ventil indoor essenti ensur health reduc transmiss ,"['#Covid19', '#airquality', '#coronavirus', '#PollutionPandemic']",[],[],[],1
73,Censorship! #research #realresearch #covid #coronavirus,censorship ,"['#research', '#realresearch', '#covid', '#coronavirus']",[],[],[],1
75,Here is the proof that #Corona virus was man made at #China's #WuhanLab,proof viru man ,"['#Corona', ""#China's"", '#WuhanLab']",[],[],[],1
76,"There are now 174.256.366 total coronavirus (COVID-19) infections worldwide. Within the infected people 3.748.533 have died, 12.773.047 are still sick and 157.734.786 people have recovered.  https://t.co/oKTD0arZtM",total coronaviru covid infect worldwid infect peopl die sick peopl recov ,[],[],['https://t.co/oKTD0arZtM'],[],1
77,"A tragedy, for the parents who kept their daughter home for 2 years safe from #coronavirus ,but sent her to school, just to hear the news of her death.",tragedi parent kept daughter home year safe sent school hear news death ,['#coronavirus'],[],[],[],1
78,"Are we really ape born??  Because, If our Veds, Shashtra are true, than with a possibility of zero. YES, we must be snatching each other's PISSU'...!! #coronavirus",ape born ved shashtra true possibl zero snatch pissu ,['#coronavirus'],[],[],[],1
