,created_at,username,tweet,language,replies_count,retweets_count,likes_count
60,2021-05-06 23:04:07 India Standard Time,sipgrab,View: India's coronavirus disaster is now the world's problem  https://t.co/dDAGTIazKh #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0
63,2021-05-06 22:56:25 India Standard Time,srilankatweet,"11 more coronavirus related deaths report in Sri Lanka, total death count is now 745. #LKA #SriLanka #COVID19SL",en,0.0,20.0,57
66,2021-05-06 22:50:31 India Standard Time,sadafsayeed,Spike in new #coronavirus cases and fatality in India is unprecedented. Despite that religious festivities and election rallies are not stopping. Globally the spike of new cases is supper steep. #COVID19  https://t.co/GgkseGcJ1n,en,0.0,1.0,0
67,2021-05-06 22:50:31 India Standard Time,aashil211,"Why Indian Varient , UK varient word coined around the world ? Why not “Chainess Varient “ word coined by International Media ? #coronavirus @sudhirchaudhary @anjanaomkashyap @RubikaLiyaquat @aajtak @ZeeNews @BBCHindi @MoHFW_INDIA",en,0.0,0.0,0
68,2021-05-06 22:48:31 India Standard Time,neerajinsan147,#Day6th Today Distribution of Lime water to the Corona warriors and food to needy corona patients by the pious guidance of GodPa Saint Dr. @Gurmeetramrahim Singh Ji Insan🙏 #CoronaVirus #SaluteToCoronaWarriors  #CoronaVirusIndia #COVID19 #COVID19India #CovidIndia #Covid19help  https://t.co/1ldFMu9Um1,en,0.0,9.0,7
69,2021-05-06 22:46:57 India Standard Time,sadafsayeed,India has beaten all bigger countries in new cases and deaths because of #Corona in recent months. The spike in cases and fatality is super steep. #COVID19 #coronavirus  https://t.co/NNs3HDlcTN,en,0.0,1.0,2
72,2021-05-06 22:34:01 India Standard Time,newsquesindia,"As per India today hundreds of women #defy_covid_norms to gather at #Gujarat_temple to #eradicate #coronavirus @ Gujarat, India  https://t.co/iqmFx9yFs7",en,0.0,0.0,1
74,2021-05-10 05:16:43 India Standard Time,abdulha51371493,@hSHIGRI @OfficialNcoc @ImranKhanPTI Symptoms then you may have corona virus many many people who feels no symptoms but still positive for corona virus,en,1.0,0.0,0
76,2021-05-12 04:04:30 India Standard Time,vikrammahajan,"#Australia's Victoria on alert after first #COVID19 case in two months.  The fact that it happened despite two weeks qurantine, just goes to show that the #CORONAVIRUS can possibly stay alive in the body for much longer before infecting the recipient.  https://t.co/c2WHMtX16z",en,0.0,0.0,0
77,2021-05-12 03:03:48 India Standard Time,iabhisheks1,Scores of dead bodies have been found floating down the Ganges River in east India as the country battles a ferocious surge in corona virus infections. Authorities said Tuesday they haven't yet determined the cause of death. #71 It's was the #deadheadline  #afterbedeffect  https://t.co/lFCIJdndo4,en,0.0,0.0,3
78,2021-05-12 02:44:20 India Standard Time,kiranma70768065,#Telangana lo #lockdown 6 to 10   Correct r wrong  #TRS #Hyderabad #Telangana @trspartyonline #india #CoronavirusPandemic #coronavirus #Corona #COVIDSecondWaveInIndia #public #StaySafe #StayHome #StayStrongIndia #SonuSoodRealHero #Sonu,en,0.0,2.0,1
79,2021-05-12 01:49:20 India Standard Time,corruptkunal,"COVID-19 Find available slots, get registered for vaccination &amp; get all updates about Covid-19 on your fingertips..!! #Covid_19 #LargestVaccinationDrive #CovishieldVaccine #COVID19Vaccination #CoronaVirusUpdates #CowinApp #coronavirus #CovidIndia   https://t.co/XsLuSLFg6a",en,0.0,0.0,0
81,2021-05-12 01:28:06 India Standard Time,geodogar,"The corona virus has killed 202 doctors and 30 paramedics in Pakistan.  The highest death toll was 74 in Punjab, 65 in Sindh, 53 in KPK, six in Balochistan, three in Azad Kashmir and one in Gilgit-Baltistan.  Dr. Qaiser Sajjad Secretary PMA @OfficialNcoc  https://t.co/dPgcCxtAa8",en,0.0,0.0,1
82,2021-05-12 01:23:46 India Standard Time,kshitij58885035,True news pls give attention @karunazero #COVID19Vaccination BREAKING NEWS #CoronavirusIndia #vaccinate #coronavirus,en,0.0,0.0,1
83,2021-05-12 01:16:27 India Standard Time,k88453991kumar,"@SushilModi Sir you see only the  wining and losing ratio, but this time the deadly corona virus creates pandemic and the government of bihar only doing promises, what you think for local people and what you want to tell about dead bodies flush in holy river ganga @narendramodi @PMOIndia",en,0.0,0.0,0
84,2021-05-12 01:09:26 India Standard Time,asrinfo,"Bahrain authorizes the use of the new Russian “Sputnik Light” vaccine, with only one dose   https://t.co/13p7p3RM1H  #bahrain #SputnikLight #Commit4Bahrain #VACCINATEANDSTAYSAFE #COVID19 #coronavirus #vaccinate #vaccinated #CovidVaccine #بحرين",en,0.0,0.0,0
85,2021-05-12 01:08:12 India Standard Time,k88453991kumar,Sir please take responsibility for samastipur people ? I hope MLA samastipur take the ground reality and taken serious action against this deadly Corona virus in favor of samastipur people @yadavtejashwi @RJDforIndia @officecmbihar @NitishKumar @KashishBihar @News18Bihar,en,0.0,0.0,0
87,2021-05-12 00:59:23 India Standard Time,pramodchturvedi,#AndhraPradesh: #FIR lodged against #ChandrababuNaidu for creating fear over #N440K strain of #coronavirus   https://t.co/XDsX6GertJ,en,0.0,0.0,1
88,2021-05-12 00:50:35 India Standard Time,ut_umer,"'Coronavirus that causes Covid-19 mutated more than 6,600 times'.",en,0.0,0.0,1
89,2021-05-12 00:47:24 India Standard Time,partha_das78,It's not Corona Virus It's #chinas_Virus @PMOIndia @narendramodi  https://t.co/VtI9KOF8KQ,en,0.0,0.0,0
90,2021-05-12 00:45:30 India Standard Time,asrinfo,"Opening mosques, and prayer halls for the Eid prayer  https://t.co/SmIQCwVfOw  #Bahrain #eid #بحرين #COVID19 #coronavirus #Commit4Bahrain #VACCINATEANDSTAYSAFE #prayer #mosque",en,0.0,0.0,0
93,2021-05-12 00:25:04 India Standard Time,aniketmone3,How #Mumbai stayed a step ahead of the #CoronaVirus -    https://t.co/DfVxxqqz4A,en,0.0,0.0,0
94,2021-05-12 00:15:02 India Standard Time,naveenp70062262,@drsangitareddy @TelanganaCMO At last your thought and vision to control Corona Virus..  our CM have Eyes to read your tweet and Have Lock Down today.   #Lockdown for control Corona Virus and Saving Lives 🙏🙏🙏,en,0.0,0.0,0
97,2021-05-16 03:33:32 India Standard Time,alshah63727661,@UnionBankTweets It is universally accepted fact that weak immunity invites diseases Accordingly senior citizens are accessible to Covid 19 by age &amp; poor immunity Kindly help  retired people to fight Corona virus,en,0.0,0.0,1
98,2021-05-16 02:42:10 India Standard Time,pallavvvv,stupidity is always more contagious than coronavirus,en,0.0,0.0,1
100,2021-05-16 02:30:53 India Standard Time,sirajnoorani,"Carona Curfew in all 20 districts of #JammuAndKashmir which is presently in place, extended from 7 am on 17th May till 7am on 24th of May in an effort to contain the spread of #Coronavirus infection. However, the curfew will be strict except for a few essential services.",en,0.0,1.0,0
101,2021-05-16 02:26:54 India Standard Time,bjp_bihar_,Stay strong! Think positive! Take care yourself! We are together in this tight! Everything will we normal one day !  #StayHome #Corona #coronavirus #CoronaSecondWave #IndiaCovidCrisis #IndiaFightsCOVID19,en,0.0,0.0,0
102,2021-05-16 02:25:35 India Standard Time,inam_bhatt,"@callmezainul @calmequeen As we were already Tensed with Corona Virus , Bhoi Attacked Us with Raadhe Virus , And That is the only Virus That can't be cured ... 😞😞",en,0.0,0.0,1
103,2021-05-16 02:22:22 India Standard Time,bjp_bihar_,"In a last few days I lost many relatives, friends and my closer ones , we all are facing with very difficult times in this pandemic ,My request you to all please wear a mask ,stay at home, protect yourself, Avoid unnecessary travelling and make social distancing #coronavirus",en,0.0,0.0,1
105,2021-05-16 02:04:14 India Standard Time,bjp_bihar_,When will this coronavirus end ? Any prediction? #COVID19 #coronavirus #CoronaPandemic @WHO,en,0.0,0.0,0
108,2021-05-16 01:37:21 India Standard Time,alfoudarijaf,"both partners committed to “operate on a not-for-profit basis for the duration of the coronavirus pandemic, with only the costs of production and distribution being covered”.",en,1.0,0.0,0
109,2021-05-16 01:32:50 India Standard Time,iamrishabhdutt,"""Covirgin"" A person who is not been infected with Covid-19.  #COVID19 #coronavirus #covirgin #CoronaSecondWave #Covaxin #Covishield",en,0.0,0.0,3
113,2021-05-16 00:50:31 India Standard Time,abhyk86,Has anyone of you thanked the nature for the free #Oxygen it has given you for all these years without asking anything in return.    #COVID19 #coronavirus #nature,en,0.0,0.0,2
114,2021-05-16 00:47:16 India Standard Time,amit_chicky,"The Delhi govt. has started the coronavirus vaccine shots for the age group of 18-44 years but it is not possible for the people's of Tilak Nagar (110018) area as there is only one Vaccination centre i.e. Sarvodaya Bal Vidhyala 1514005, Tilak Nagar, New Delhi-110018 @AtishiAAP",en,1.0,0.0,0
115,2021-05-19 05:23:12 India Standard Time,drvivekjoshi007,Change is the only constant thing with respect to corona virus,en,0.0,0.0,2
117,2021-05-19 01:27:01 India Standard Time,revan40,Today world's the first batch of Anti-COVID drug #2DG developed by @DRDO_India And @drreddys Laboratories Ltd. have been released.. This oral drug will play a pivotal role in the faster recovery of patients &amp; strengthen our fight against #COVID19 #coronavirus  https://t.co/HGErNNWOwV,en,1.0,3.0,7
118,2021-05-19 01:24:19 India Standard Time,thetoothdental1,Our Doctors are taking Complete safety precautions while providing #dentalcare. We encourage all of you to get the first dose if covid vaccine as soon as possible.  Your safety is our priority!  #SafetyFirst  #healthcareworkers #coronavirus  #GetVaccinated  https://t.co/8C82sMJJug,en,0.0,0.0,0
120,2021-05-22 02:37:37 India Standard Time,fxhmey,Life just fine until.... #Covid_19 🖤🖤🖤🖤🖤  #COVID  #coronavirus  #pkp  https://t.co/4ubcT61QtR,en,1.0,1.0,6
121,2021-05-22 01:35:34 India Standard Time,aayushojha08,Rest in peace Sir..😓  News of people dying through Corona Virus  Is too hilarious. No one knows when it's going to end. 😪,en,0.0,0.0,0
122,2021-05-22 01:01:27 India Standard Time,mausambasnet8,"All because of you who are busy in #Politics , innocent #Nepalese citizen have to suffer again , Mid term election will be another superspreader not just for political #Violence also for #ThirdWave of #CoronaVirus #NepaliPolitics #Nepal",en,0.0,0.0,3
124,2021-05-22 00:46:34 India Standard Time,ifshan_ashraf,@bhatray @KashmirPolice Just one question does lockdown help you to overcome corona virus 🦠 ?? You are killing poor,en,0.0,0.0,1
127,2021-05-22 00:29:18 India Standard Time,ge_valley,Unjunk your body to fight against diseases GEVALLEY Pocket Nuts daily nuts  Click n buy : https://t.co/WeOyrWik98   https://t.co/Atb6TFHUHN  #Vegan #healthy #happiness #Yoga_Automatic #gym #sports #fitness #Indian #lockdown #StayHomeStaySafe #coronavirus #free #ImmunityBoosterTips  https://t.co/XV0FlaRnGv,en,1.0,1.0,3
129,2021-05-22 00:08:20 India Standard Time,vivszz,"Govt issues urgent advisory to all the social media platforms. Asks them to remove all the content that names, refers to or implies 'Indian variant' of corona virus immediately as there is no such variant scientifically cited as such by the WHO. उठ गए, finally",en,0.0,1.0,3
130,2021-05-22 00:02:52 India Standard Time,jayantaborahja1,Coronavirus goes to Assembly house🏠🏠,en,0.0,0.0,0
133,2021-05-21 23:39:25 India Standard Time,welfaresahyog,"""Noone is concerned about us. No one came to look after or to listen to us. We truly appreciate your timely help"", says Tapsika.  Ration, essentials and medicine kits distributed to over 100 transgender families.  सर्वे भवन्तु सुखिन: 🙏    #coronavirus  https://t.co/ypFXsLdk8q",en,0.0,0.0,2
135,2021-05-21 23:25:39 India Standard Time,loharkarmv,Sweat-sniffer dogs make Thai debut as coronavirus detectors  https://t.co/OUogbx78fv,en,0.0,0.0,0
136,2021-05-21 23:25:00 India Standard Time,veersairaj,When it comes on us it very hard to be practical ❤️.  MY WARMEST HEART AND LOVE TO ALL WHO LOST THEIR LOVED ✨ #coronavirus #CovidIndia #COVID #Covid_19 #lockdown #nashiklockdownupdates #nashik #nashiklockdown #CoronaSecondWave,en,0.0,1.0,4
138,2021-05-21 23:12:45 India Standard Time,qube_29,@PMOIndia @narendramodi You're strong leader with nice speaking skills  But you must accept that you hadn't done much in health sector before #covid and still you all thought we'd defeated #coronavirus Your plannings are good but your prioritise says something else.,en,0.0,0.0,0
141,2021-05-24 04:17:59 India Standard Time,ananthlr27,"The socialist India strongly appeals to the""central Govt to provide free Vaccination to Indian who are in need of vaccinations immediately. ""Let the Govt make use of ""Rs 33.0000 crores en marked in the ""2021 budget to protect Coronavirus dedliness in the country.This is the most?",en,0.0,0.0,0
143,2021-05-24 01:36:59 India Standard Time,utpalr1,#Indianvariantvirus.. Are you fed up with this word? How come all are using this #word casually rather than b.1617? Same #media does not have courage to tell #COVID19 as #chinesevirus. Let's trend this.. #b2305 #COVIDEmergency #CongressToolkitExposed #coronavirus #ChinaGenocida,en,0.0,2.0,2
146,2021-05-24 00:58:09 India Standard Time,the_biotechguy,"#Mucormycosis is ravaging the country just as we are recovering from #coronavirus. Also known as #BlackFungus, it is making the condition of health workers dire. Watch the full video at  https://t.co/SQ0XdIer3X  @otvnews @CMO_Odisha @DMSundargarh  #COVID19India #Covid19IndiaHelp  https://t.co/TNM4XvM7xT",en,0.0,0.0,3
149,2021-05-24 00:00:36 India Standard Time,55659754bhaskar,"@indianposten @DEBKANCHAN @ParveenKader @sibtehasan20 @twilightfairy @Tapan_999 @EmpoweringGoa @aayeff1 @MukandRita @iraniShenaz1958 @Tamil1947 @Ekam_Anekam @GandhianJumlas @RohanPandey__ @asmatasleem11 @Aafrin7866 @Nehasamee1 @mat_jane_de_yar @Jasminesmileyy @Joyjiyo @MrsYNV @priyapyadav18 @ShababRabbani1 @RavinderKapur2 @DilMeHindustan @jerryrajrod1 @shah_jagdeep @jayantsjy @outburstindia @Bachhawat1957 @iJasOberoi @MiniMenon @kapsology @rij79 @Vndnason @iScrew @scrapravi @Nikhil_P_B @ccfx135 @SatanicJumlas @IchbinUjjaini @watdehel @kukk44 @krishpachegonkr @KPadmaRani1 @DickDarryl @geetv79 @jairajp @amms28 @myogiadityanath His well wish is working now  with the support of corona virus.,....",en,0.0,0.0,0
151,2021-05-23 23:46:25 India Standard Time,nittamchandel,Dr Fauci now 'not convinced' COVID-19 developed naturally; calls for origin to be probed: So President Trump was right then when he said virus originated from China ! @mikepompeo @SecBlinken @Arzookazmi30 @   https://t.co/Q1biwMASeQ #Fauci #coronavirus #SARS-CoV-2 #Wuhan,en,0.0,1.0,1
155,2021-05-23 23:29:14 India Standard Time,yellowtelegraph,Union Health Minister Asks Baba Ramdev to Withdraw His Comment Against Allopathy Read ➡️  https://t.co/fPmpZjzI0d  #Ramdev #ArrestRamdev #ArrestBabaRamdev #Allopathy #COVID19 #coronavirus #India #YellowTelegraph  https://t.co/ujKSpPtM99,en,0.0,0.0,0
157,2021-05-23 23:07:00 India Standard Time,asrinfo,Suspending entry to the Kingdom from the countries on the Red List &amp; applying a precautionary quarantine to non-vaccinated persons from all countries  https://t.co/Kuu3ha57q5  #Bahrain #travel #COVID19  #coronavirus  #vaccinated #India #Nepal #Srilanka #Pakistan #Bangladesh #بحرين,en,0.0,0.0,0
158,2021-05-23 23:06:10 India Standard Time,arun1994pt,Waiting for moments when Corona get end my Frist status... #Corona2ndWave #Corona #SecondWave #coronavirus #COVIDー19  https://t.co/xfq8WJVXWo,en,0.0,0.0,1
160,2021-05-26 01:48:54 India Standard Time,imjhudy2,This Corona Virus issue at #MySecretTerrius and now Nipah Virus in #Dr_John. I'm 😱🤯,en,0.0,0.0,0
161,2021-05-26 01:03:40 India Standard Time,workpartygrow,Government new rule for corona test. #Corona #coronavirus #CoronavirusIndia #CoronaVirusUpdates #ICMR #BlackFungus #CoronavirusPandemic #COVID19,en,0.0,0.0,0
162,2021-05-26 00:54:38 India Standard Time,axercit,JOIN US ! ➡️ #आत्मसुरक्षाविश्वसुरक्षा |  #COVID19 #coronavirus #MaskUpIndia  https://t.co/cdL8YyIIt7,en,0.0,0.0,1
163,2021-05-26 00:48:50 India Standard Time,harendrasingh,Only #coronavirus will be #banned from Rest of working as of now #BanTWITTER #BanTwitterInIndia #FacebookBan ...  https://t.co/gzgg0Wt809,en,0.0,0.0,0
164,2021-05-25 23:42:05 India Standard Time,sewa_intl,"#Health and #Hygiene Kits are one of the major initiatives we took up to safeguard vulnerable people from getting infected from the extremely Contagious novel coronavirus. We have distributed 50 such kits in Sewa Basti, Nagpur.  https://t.co/4tIzn0NptE",en,1.0,4.0,10
166,2021-05-25 22:15:13 India Standard Time,hitechcapital,@kkc_cheemsports @HemantSorenJMM @JamshedpurFC @JharkhandCMO @BJP4Jharkhand @SevadalJH Thanks for your appreciation Karan Bhaiya Lets join hands in current situation of covid 19 &amp; fight Corona Virus Pandemic 🙏🤝👊,en,1.0,0.0,0
167,2021-05-25 22:08:48 India Standard Time,sdma_assam,"Attention!   Regulations for Urban areas issued on May 12 and May 15 have been extended till June 5, 2021   #Assam #Curfew #staysafe #COVID19 #coronavirus  https://t.co/EwuF1kyxFM",en,1.0,10.0,31
170,2021-05-25 20:58:16 India Standard Time,a_chasmish,"Indians handling corona virus varients, Fungus &amp; cyclones #cycloneyaas  https://t.co/SfzvBmn6Tj",en,0.0,0.0,1
172,2021-05-25 19:55:05 India Standard Time,sipgrab,"Coronavirus Update: EU expects to take delivery of 1 billion COVID-19 vaccine doses by end-September, agrees on digital certificate for travelers  https://t.co/gBzirUXpJq #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0.0,0.0,0
173,2021-05-25 19:51:43 India Standard Time,vietnewsgateway,Thai retail store Big C in #Vietnam’s capital suspended for #coronavirus-associated disinfection  https://t.co/uedg5cv8Rm,en,0.0,2.0,7
174,2021-05-25 19:45:47 India Standard Time,trikutanews,"25 May 2021 : Bulletin on Novel #CoronaVirus ( #COVID19 ) #Jammu and #Kashmir reports 2964 new positive cases, 227242 recovered so far  https://t.co/DP29vQKJEm",en,0.0,1.0,0
