,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
159,1402983292064866314,1402983292064866314,2021-06-10 19:07:37 India Standard Time,2021-06-10,19:07:37,530,262586685,vietnewsgateway,Tuoi Tre News,,"2,000 workers at Saigon’s foreign firm tested after detection of #coronavirus patient  https://t.co/zpVg47piAS",en,[],['http://tuoitrenews.vn/news/society/20210610/2000-workers-at-saigons-foreign-firm-tested-after-detection-of-coronavirus-patient/61435.html'],[],0,0,6,['coronavirus'],[],https://twitter.com/VietNewsGateway/status/1402983292064866314,False,,0,,India,,,,,,[],,,,
160,1402973673942700036,1402973673942700036,2021-06-10 18:29:24 India Standard Time,2021-06-10,18:29:24,530,1244286996,itsmynatak,माझं नाटक,,"This is part of the play Corona Virus, which was first performed in Wadala last week by the Young Creative Production theatre group. Written in Hindi and Marathi, many more iterations are planned in the coming weeks across Mumbai.  https://t.co/kn81KucSbK",en,[],[],['https://pbs.twimg.com/media/E3hdHwTVIAExYH5.jpg'],0,2,5,[],[],https://twitter.com/itsmynatak/status/1402973673942700036,False,,1,https://pbs.twimg.com/media/E3hdHwTVIAExYH5.jpg,India,,,,,,[],,,,
161,1402972876651646981,1402972876651646981,2021-06-10 18:26:14 India Standard Time,2021-06-10,18:26:14,530,3186066788,mulund_info,𝔐𝔲𝔩𝔲𝔫𝔡 𝔦𝔫𝔣𝔬,,Mulund Growth    ↔️@ 0.10% Mumbai Average ↔️@ 0.12%  T-Ward Covid Growth rate till 9th June’2021 - 0.10%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/HSFq2TTnWG,en,[],[],['https://pbs.twimg.com/media/E3hcZGmVIAQdP4Z.jpg'],0,1,1,"['mulund', 'covid19', 'coronavirus', 'coronavirusupdate', 'covid19india', 'coronavirus', 'mumbai']",[],https://twitter.com/mulund_info/status/1402972876651646981,False,https://twitter.com/mulund_info/status/1402618715192004612,1,https://pbs.twimg.com/media/E3hcZGmVIAQdP4Z.jpg,India,,,,,,[],,,,
162,1402971323496681478,1402877562133512195,2021-06-10 18:20:04 India Standard Time,2021-06-10,18:20:04,530,1343122637329862663,mridula84832662,Mridula,,"@madhukishwar @narendramodi @AmitShah Rightly said mam.. Sant Shri Asharamji Bapu suffered from deadly corona virus &amp; His haemoglobin dropped to 3.5, which is very dangerous in 85 years of age. Still this Hindutva vadi government did not do anything to release innocent #Bapuji. This is very inhumane.  https://t.co/05PZpeCEga",en,[],[],['https://pbs.twimg.com/media/E3ha-5xVcAQ1zvX.jpg'],0,10,12,['bapuji'],[],https://twitter.com/Mridula84832662/status/1402971323496681478,False,,1,https://pbs.twimg.com/media/E3ha-5xVcAQ1zvX.jpg,India,,,,,,"[{'screen_name': 'madhukishwar', 'name': 'Madhu Purnima Kishwar', 'id': '258283931'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': '1447949844'}]",,,,
163,1402970701217206274,1402970701217206274,2021-06-10 18:17:35 India Standard Time,2021-06-10,18:17:35,530,56082373,drdebm,Dr. Debajyoti Mukhopadhyay🔅,,#VaccinationDrive #COVID19 #coronavirus #Vaccination Please go and get your jab at the earliest! @loftusgeek @amit270364 @saurabhd04 @miss_drashti @Kriti75636721 @lakhanmenghani @553ca1f503d647c @bpadmakali  https://t.co/Af4i9N8sQk,en,"[{'screen_name': 'loftusgeek', 'name': 'tushar chawla', 'id': '90828068'}, {'screen_name': 'amit270364', 'name': 'amit bhattacharjee', 'id': '140305311'}, {'screen_name': 'saurabhd04', 'name': 'saurabh deochake', 'id': '584967292'}, {'screen_name': 'miss_drashti', 'name': 'drashti patel', 'id': '1154290057060073472'}, {'screen_name': 'kriti75636721', 'name': 'kriti', 'id': '1172519545300369409'}, {'screen_name': 'lakhanmenghani', 'name': 'lakhan menghani', 'id': '180301471'}, {'screen_name': '553ca1f503d647c', 'name': 'nakshatra mungse', 'id': '3168336740'}, {'screen_name': 'bpadmakali', 'name': 'padmakali banerjee', 'id': '2506136354'}]",[],['https://pbs.twimg.com/media/E3haaf7UUAIe-_M.jpg'],1,0,3,"['vaccinationdrive', 'covid19', 'coronavirus', 'vaccination']",[],https://twitter.com/DrDebM/status/1402970701217206274,False,,1,https://pbs.twimg.com/media/E3haaf7UUAIe-_M.jpg,India,,,,,,[],,,,
164,1402969057725456387,1402969057725456387,2021-06-10 18:11:03 India Standard Time,2021-06-10,18:11:03,530,971626871992483840,athaudadasuni,Dasuni Athauda,,"🦠‼️ TRAVEL RESTRICTIONS TO BE LIFTED ‼️  Travel restrictions will be lifted at 04 AM on 14th June, as announced earlier.  - Army Commander  #lka #SriLanka #COVID19 #COVID19LK #COVID19SL #News1st #Coronavirus #TravelRestrictions",en,[],[],[],5,21,176,"['lka', 'srilanka', 'covid19', 'covid19lk', 'covid19sl', 'news1st', 'coronavirus', 'travelrestrictions']",[],https://twitter.com/AthaudaDasuni/status/1402969057725456387,False,,0,,India,,,,,,[],,,,
165,1402959050472452097,1402959050472452097,2021-06-10 17:31:18 India Standard Time,2021-06-10,17:31:18,530,105063303,pipalkoti,Pipalkoti,,"Had seen many animals horror films like Anaconda, Jaws, Piranha.  But never thought such horror will become reality. Corona Virus has killed millions of humans. We fear even nfected family member as he may be Dracula. Nature has proved humans are not invincible.  (Photo from web)  https://t.co/Ur6SCHsf4N",en,[],[],['https://pbs.twimg.com/media/E3hP0hWVUAgTbf7.jpg'],0,0,1,[],[],https://twitter.com/Pipalkoti/status/1402959050472452097,False,,1,https://pbs.twimg.com/media/E3hP0hWVUAgTbf7.jpg,India,,,,,,[],,,,
166,1402956500767698955,1402956500767698955,2021-06-10 17:21:10 India Standard Time,2021-06-10,17:21:10,530,1387625346921467910,jayanta13998620,Jayanta Chatterjee,,"Coronavirus: Hong Kong children aged 12 to 15 can begin booking vaccination slots from Friday, get jabs on Monday  https://t.co/GTirgBgTXv",en,[],['https://newswav.com/A2106_bDwtpw?s=A_tj1tp3k'],[],0,0,0,[],[],https://twitter.com/Jayanta13998620/status/1402956500767698955,False,,0,,India,,,,,,[],,,,
167,1402956410393034755,1402956410393034755,2021-06-10 17:20:48 India Standard Time,2021-06-10,17:20:48,530,1387625346921467910,jayanta13998620,Jayanta Chatterjee,,Coronavirus: G7 plans 1 billion extra vaccine shots to end pandemic in 2022  https://t.co/u2vCVKGoX9,en,[],['https://newswav.com/A2106_UtOcY0?s=A_oJR6ivr'],[],0,0,0,[],[],https://twitter.com/Jayanta13998620/status/1402956410393034755,False,,0,,India,,,,,,[],,,,
168,1402956343502282753,1402956343502282753,2021-06-10 17:20:32 India Standard Time,2021-06-10,17:20:32,530,1387625346921467910,jayanta13998620,Jayanta Chatterjee,,Coronavirus: Taiwan vaccine maker poised to release phase 2 clinical trial data  https://t.co/S2w4st9RlG,en,[],['https://newswav.com/A2106_t71dGa?s=A_Ffa7oR6'],[],0,0,0,[],[],https://twitter.com/Jayanta13998620/status/1402956343502282753,False,,0,,India,,,,,,[],,,,
169,1402946332533297156,1402946332533297156,2021-06-10 16:40:45 India Standard Time,2021-06-10,16:40:45,530,1269616452387999746,gurudevsingh111,Gurudev Singh Thakur🇮🇳,,"भगवान शनि जयंती की आप सभी देशवासियों को हार्दिक हार्दिक बधाई एवं शुभकामनाएं। 👏👏👏 भगवान शनि की कृपा से समस्त जगत में सुख, शांति और सद्भाव का वास हो।  ॐ शं शनैश्चराय नमः #शनि_जयंती #COVID19 #coronavirus  #BREAKING  @SanatanPrabhat_  @bmks_india",hi,"[{'screen_name': 'sanatanprabhat_', 'name': '॥ सनातन प्रभात ॥', 'id': '3231931952'}, {'screen_name': 'bmks_india', 'name': 'bmks india', 'id': '855603527615483905'}]",[],[],0,9,8,"['शनि_जयंती', 'covid19', 'coronavirus', 'breaking']",[],https://twitter.com/GurudevSingh111/status/1402946332533297156,False,https://twitter.com/poojabmks/status/1402945571887845376,0,,India,,,,,,[],,,,
170,1402940474336309250,1402940474336309250,2021-06-10 16:17:29 India Standard Time,2021-06-10,16:17:29,530,1342525496781725697,abdulsa11098266,Abdul Salam,,Lagan ke paise public ke pass aaenge kahan ki Modi ji Ne Logon kar diya tha Sarkar ki jimmedari banti hai jo vade kiye the ki Ham coronavirus lagva aaenge Kya Jab Se yah Satta Mein Tab Se to Shimla Shimla ki baat Hogi BJP Sach kab bolenge Jab function Mein Chale Jaenge tab,hi,[],[],[],0,0,0,[],[],https://twitter.com/AbdulSa11098266/status/1402940474336309250,False,,0,,India,,,,,,[],,,,
171,1402936509678845953,1402936509678845953,2021-06-10 16:01:43 India Standard Time,2021-06-10,16:01:43,530,803482908468121604,kumarkalhan,Mr. Kumar Kalhan (oғͥғɪᴄͣɪͫᴀʟ),,◆China's arrogance has become a threat to the world. The world has to be united against China.  https://t.co/MZsiWoynqG  ◆8. Indian defense expert claims. The corona virus is the biological weapon of the Chinese Communist Army.   https://t.co/MZsiWoynqG  #WorldEnemyChina  https://t.co/7Grgt0Ndb7,en,[],"['https://bit.ly/3ckgtem', 'https://bit.ly/3ckgtem']",['https://pbs.twimg.com/media/E3g7SC3VcAAv-5b.jpg'],0,0,7,['worldenemychina'],[],https://twitter.com/kumarkalhan/status/1402936509678845953,False,,1,https://pbs.twimg.com/media/E3g7SC3VcAAv-5b.jpg,India,,,,,,[],,,,
172,1402930043345506304,1402930043345506304,2021-06-10 15:36:02 India Standard Time,2021-06-10,15:36:02,530,124440522,dpsrini,I ❤ 🇮🇳,,@narendramodi  Time for govt to support families like who losted their bread earners due to #coronavirus thru  @IncomeTaxIndia dept instead of  social welfare  @myogiadityanath @TelanganaCMO,en,"[{'screen_name': 'incometaxindia', 'name': 'income tax india', 'id': '4131677414'}, {'screen_name': 'myogiadityanath', 'name': 'yogi adityanath', 'id': '3437532637'}, {'screen_name': 'telanganacmo', 'name': 'telangana cmo', 'id': '2558684335'}]",[],[],0,0,1,['coronavirus'],[],https://twitter.com/dpsrini/status/1402930043345506304,False,https://twitter.com/PuduriSunitha/status/1402603859151785984,0,,India,,,,,,[],,,,
173,1402929167218331649,1402929167218331649,2021-06-10 15:32:33 India Standard Time,2021-06-10,15:32:33,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}","Coronavirus News LIVE Updates: Odisha#39;s COVID-19 tally mounts to 8.37 lakh with 6,097 new cases, death toll reaches 3,167  https://t.co/XUEpc84n6j #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,[],['http://dlvr.it/S1RV3K'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402929167218331649,False,,0,,India,,,,,,[],,,,
174,1402925401559625730,1402925401559625730,2021-06-10 15:17:35 India Standard Time,2021-06-10,15:17:35,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}",Coronavirus News LIVE Updates: Dharmendra Pradhan dedicates to the public 114-bedded COVID care facility in Chhattisgarh  https://t.co/n0WJzNzCUX #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,[],['http://dlvr.it/S1RSDm'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402925401559625730,False,,0,,India,,,,,,[],,,,
175,1402924957517090818,1402924957517090818,2021-06-10 15:15:49 India Standard Time,2021-06-10,15:15:49,530,99331852,sadafsayeed,Sadaf Sayeed 🇮🇳,,#Covid update shows. Yesterday 93883 new cases were identifies but covid related deaths have jumped to 6139.This is the highest number of casualties due to coronavirus since inception. Data manipulation is coming out deaths which were not reported earlier are now getting counted.  https://t.co/R1t2BDV1GA,en,[],[],['https://pbs.twimg.com/media/E3gwzseWUAAwe5a.jpg'],0,0,2,['covid'],[],https://twitter.com/Sadafsayeed/status/1402924957517090818,False,,1,https://pbs.twimg.com/media/E3gwzseWUAAwe5a.jpg,India,,,,,,[],,,,
176,1402913917462978563,1402913917462978563,2021-06-10 14:31:57 India Standard Time,2021-06-10,14:31:57,530,969869587,soundirarajanr,soundirarajan,,Coronavirus marriage home marriage small group marriage and low budget cost marriage  https://t.co/kyg9vMhqbG,en,[],[],"['https://pbs.twimg.com/media/E3gmwliVkAEfKqq.jpg', 'https://pbs.twimg.com/media/E3gmwxGVgAILRQV.jpg', 'https://pbs.twimg.com/media/E3gmxCOVEAAnrTS.jpg', 'https://pbs.twimg.com/media/E3gmxK0UcAIGlue.jpg']",0,0,0,[],[],https://twitter.com/soundirarajanr/status/1402913917462978563,False,,1,https://pbs.twimg.com/media/E3gmwliVkAEfKqq.jpg,India,,,,,,[],,,,
177,1402913772541337605,1402913772541337605,2021-06-10 14:31:22 India Standard Time,2021-06-10,14:31:22,530,969869587,soundirarajanr,soundirarajan,,Coronavirus death husband wife enjoy death best life  https://t.co/Ct8KsrQ1Jb,en,[],[],"['https://pbs.twimg.com/media/E3gmoeMUYAUGM4X.jpg', 'https://pbs.twimg.com/media/E3gmopcUYAI8E4r.jpg', 'https://pbs.twimg.com/media/E3gmozSVoAQ2RKB.jpg', 'https://pbs.twimg.com/media/E3gmo98VoAEZNZj.jpg']",0,0,0,[],[],https://twitter.com/soundirarajanr/status/1402913772541337605,False,,1,https://pbs.twimg.com/media/E3gmoeMUYAUGM4X.jpg,India,,,,,,[],,,,
178,1402909125760086018,1402909125760086018,2021-06-10 14:12:55 India Standard Time,2021-06-10,14:12:55,530,1185888239074201601,akshanshkul,Akshansh Kulshreshtha (अक्षांश कुलश्रेष्ठ ),,@NitishKumar  कितने आंकड़े है गुप्त ?? @INCIndia @Jansatta @yadavtejashwi #trending #coronavirus #Corona #death  https://t.co/7vWMJWqkRd,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}, {'screen_name': 'jansatta', 'name': 'jansatta', 'id': '491941378'}, {'screen_name': 'yadavtejashwi', 'name': 'tejashwi yadav', 'id': '2253148681'}]",[],['https://pbs.twimg.com/media/E3giaFmVoAMB7UQ.jpg'],0,0,0,"['trending', 'coronavirus', 'corona', 'death']",[],https://twitter.com/akshanshkul/status/1402909125760086018,False,,1,https://pbs.twimg.com/media/E3giaFmVoAMB7UQ.jpg,India,,,,,,[],,,,
179,1402900854705778690,1402900854705778690,2021-06-10 13:40:03 India Standard Time,2021-06-10,13:40:03,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}",Coronavirus News LIVE Updates: Kerala tourist destinations to be complete #39;vaccinated zones#39; by July 15  https://t.co/JuLNweQez2 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,[],['http://dlvr.it/S1RBrM'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402900854705778690,False,,0,,India,,,,,,[],,,,
180,1402898996088111104,1402898996088111104,2021-06-10 13:32:39 India Standard Time,2021-06-10,13:32:39,530,1400400564681199618,thakurarunt_,Arrun Tomar ⚡,,Why ?  #COVID19 #CovidVaccine #coronavirus #CoronaPandemic #NDTVCoronavirusTracker #aajtak #bbcnews @PMOIndia  https://t.co/Cr5rM3vqJI,und,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}]",[],['https://pbs.twimg.com/media/E3gZMFVXoAAmuv-.jpg'],0,0,2,"['covid19', 'covidvaccine', 'coronavirus', 'coronapandemic', 'ndtvcoronavirustracker', 'aajtak', 'bbcnews']",[],https://twitter.com/thakurarunt_/status/1402898996088111104,False,,1,https://pbs.twimg.com/media/E3gZMFVXoAAmuv-.jpg,India,,,,,,[],,,,
181,1402894135946850304,1402894135946850304,2021-06-10 13:13:21 India Standard Time,2021-06-10,13:13:21,530,124440522,dpsrini,I ❤ 🇮🇳,,Time to setup one #oxygen plant per 5 lacs population before #ThirdWave Thru PPP model or Pvt immediately  #coronavirus #Telangana #India  @PMOIndia @narendramodi @TelanganaCMO @KTRTRS @WeAreHyderabad @CoreenaSuares2  https://t.co/IF5kdTlmbB,en,"[{'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'telanganacmo', 'name': 'telangana cmo', 'id': '2558684335'}, {'screen_name': 'ktrtrs', 'name': 'ktr', 'id': '118787224'}, {'screen_name': 'wearehyderabad', 'name': 'we are hyderabad', 'id': '2319211268'}, {'screen_name': 'coreenasuares2', 'name': '@coreena enet suares', 'id': '924341245794705408'}]",[],['https://pbs.twimg.com/tweet_video_thumb/E3gUxZwVcAMFuEF.jpg'],0,0,1,"['oxygen', 'thirdwave', 'coronavirus', 'telangana', 'india']",[],https://twitter.com/dpsrini/status/1402894135946850304,False,,1,https://pbs.twimg.com/tweet_video_thumb/E3gUxZwVcAMFuEF.jpg,India,,,,,,[],,,,
182,1402885509693599748,1402885509693599748,2021-06-10 12:39:04 India Standard Time,2021-06-10,12:39:04,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}",Coronavirus News LIVE Updates: Delhi CM Arvind Kejriwal inspects construction of oxygen storage tank near Siraspur  https://t.co/oWIcmSBv56 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,[],['http://dlvr.it/S1R2Vm'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402885509693599748,False,,0,,India,,,,,,[],,,,
183,1402882959317757956,1402882959317757956,2021-06-10 12:28:56 India Standard Time,2021-06-10,12:28:56,530,1400466274489028615,jahanghirsyed,Syed Jahanghir,,"My Aunt, Khamar Begum is suffering from Corona Virus. The family has done all to collect amount required for her treatment but Rs.200000 more is required to pay for all the medical expenses As the amount required is huge, I request Sonu Sood Sir  to  help us for her treatment.  https://t.co/ZlLlOytB94",en,[],[],"['https://pbs.twimg.com/media/E3gKh5nVUAQijJE.jpg', 'https://pbs.twimg.com/media/E3gKicqUYAUO9HX.jpg', 'https://pbs.twimg.com/media/E3gKis-VoAM0xY_.jpg', 'https://pbs.twimg.com/media/E3gKlp9VgAIfq0s.jpg']",1,0,0,[],[],https://twitter.com/JahanghirSyed/status/1402882959317757956,False,,1,https://pbs.twimg.com/media/E3gKh5nVUAQijJE.jpg,India,,,,,,[],,,,
184,1402880684553822208,1402880684553822208,2021-06-10 12:19:54 India Standard Time,2021-06-10,12:19:54,530,1261404824,bihiabdalla,Abdullahi Bihi,,"Child labour swells for first time in two decades and the coronavirus crisis threatens to push millions more youngsters towards the same fate, the @UN warns   https://t.co/YaPdhN1Xj1  https://t.co/jTvtvw0dAx   https://t.co/hEXHJVSW23 via @YahooNews",en,"[{'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}, {'screen_name': 'yahoonews', 'name': 'yahoo news', 'id': '7309052'}]","['http://u.afp.com/U8yZ', 'http://news.yahoo.com/child-labour-swells-first-time-004249206.html?soc_src=community&soc_trk=tw']",['https://pbs.twimg.com/media/E3e2fdpVkAUnRIm.jpg'],0,0,0,[],[],https://twitter.com/BihiAbdalla/status/1402880684553822208,False,,1,https://pbs.twimg.com/media/E3e2fdpVkAUnRIm.jpg,India,,,,,,[],,,,
185,1402880112270319619,1402880112270319619,2021-06-10 12:17:37 India Standard Time,2021-06-10,12:17:37,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}","Coronavirus News LIVE Updates: India records highest single-day COVID-19 fatalities at 6,148, death toll rises above 3.59 lakh  https://t.co/sbvz9aZzos #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,[],['http://dlvr.it/S1QzwP'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402880112270319619,False,,0,,India,,,,,,[],,,,
186,1402880051620638725,1402880051620638725,2021-06-10 12:17:23 India Standard Time,2021-06-10,12:17:23,530,1199930562204467200,helpinghand_med,HelpingHands,,Order your medicines in one click &amp; get it delivered within 24hrs ⏰  Install app now -  https://t.co/CMqCYidD4r  Get 10-15% off on your #medicines as well as on #Labtest  #COVID19 #coronavirus #CovidVaccine #COVID19Vic #CovidVaccine #lockdown #oxygen #belgaum #belagavi *tnc  https://t.co/jNT2th3s60,en,[],['https://bit.ly/3cesdzc'],['https://pbs.twimg.com/media/E3gH-KeVkAEAC5V.jpg'],0,1,1,"['medicines', 'labtest', 'covid19', 'coronavirus', 'covidvaccine', 'covid19vic', 'covidvaccine', 'lockdown', 'oxygen', 'belgaum', 'belagavi']",[],https://twitter.com/helpinghand_med/status/1402880051620638725,False,,1,https://pbs.twimg.com/media/E3gH-KeVkAEAC5V.jpg,India,,,,,,[],,,,
187,1402876320858607620,1402876320858607620,2021-06-10 12:02:33 India Standard Time,2021-06-10,12:02:33,530,1222965803600924673,prem06125548,Prem,,@ArvindKejriwal ...@LtGovDelhi ..........Delhi people travelling in sharing auto and sharing Battry rickshaw are close to be carrier of Chinese corona virus COVID 19..request to order them to run their rickshaw at 50 % capacity,en,"[{'screen_name': 'ltgovdelhi', 'name': 'lg delhi', 'id': '815473030868545537'}]",[],[],0,0,0,[],[],https://twitter.com/Prem06125548/status/1402876320858607620,False,https://twitter.com/ArvindKejriwal/status/1402871064049291271,0,,India,,,,,,[],,,,
188,1402875750122876929,1402875750122876929,2021-06-10 12:00:17 India Standard Time,2021-06-10,12:00:17,530,1402859333461811206,zubeenthe,Zubeen,,"This tribute is for  all the Heroes Fighting day and night with corona virus, Doctor, Police and Every Government and non Government workers Thank you to all💓 #CovidVaccine #COVID19 #MotivationalSpeaker   #StayHomeStaySafe  #Covishield  #police #Doctor  #CovidIndia  #FirstTweet  https://t.co/loipVV6uAs",en,[],[],['https://pbs.twimg.com/media/E3gECz2VUAIGWMF.jpg'],1,0,2,"['covidvaccine', 'covid19', 'motivationalspeaker', 'stayhomestaysafe', 'covishield', 'police', 'doctor', 'covidindia', 'firsttweet']",[],https://twitter.com/ZubeenThe/status/1402875750122876929,False,,1,https://pbs.twimg.com/media/E3gECz2VUAIGWMF.jpg,India,,,,,,[],,,,
189,1402870907278819331,1402870907278819331,2021-06-10 11:41:03 India Standard Time,2021-06-10,11:41:03,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}",Coronavirus News LIVE Updates: India#39;s COVID-19 recovery rate improves to 94.77%  https://t.co/MSQmdYVEzI #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,[],['http://dlvr.it/S1Qw7S'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402870907278819331,False,,0,,India,,,,,,[],,,,
190,1402865696028053505,1402865696028053505,2021-06-10 11:20:20 India Standard Time,2021-06-10,11:20:20,530,1373551894224855041,05nantha,@tnvfc.Nilgiris,,Thalapathy ❤️ @Dr_Ecr_official  #Thalapathy65 #ThalapathyVijay #ThalapathyBdayCDPFromJune19 #Thalapathy66 #coronavirus #CovidVaccine #government #TNCoronaUpdate #TamilNadu #tngovernment #Vijay  https://t.co/mQyargapEF,tl,"[{'screen_name': 'dr_ecr_official', 'name': 'dr.ecr.p.saravanan', 'id': '1129763230002270208'}]",[],['https://pbs.twimg.com/media/E3f65fPVoAcvIWs.jpg'],0,0,0,"['thalapathy65', 'thalapathyvijay', 'thalapathybdaycdpfromjune19', 'thalapathy66', 'coronavirus', 'covidvaccine', 'government', 'tncoronaupdate', 'tamilnadu', 'tngovernment', 'vijay']",[],https://twitter.com/05Nantha/status/1402865696028053505,False,,1,https://pbs.twimg.com/media/E3f65fPVoAcvIWs.jpg,India,,,,,,[],,,,
191,1402864999643549696,1402864999643549696,2021-06-10 11:17:34 India Standard Time,2021-06-10,11:17:34,530,1199930562204467200,helpinghand_med,HelpingHands,,🌦Monsoon offer🌦  Flat 15% off on Medicines 🥳  #LokiWednesdays #LockDown #belagavi #belgaum #BUTTERDAY #Covaxin #COVID19Vic #thursdayvibes #thursdaymorning #coronavirus #vaccine *tnc,en,[],[],[],0,1,0,"['lokiwednesdays', 'lockdown', 'belagavi', 'belgaum', 'butterday', 'covaxin', 'covid19vic', 'thursdayvibes', 'thursdaymorning', 'coronavirus', 'vaccine']",[],https://twitter.com/helpinghand_med/status/1402864999643549696,False,,0,,India,,,,,,[],,,,
192,1402862418523344898,1402862418523344898,2021-06-10 11:07:19 India Standard Time,2021-06-10,11:07:19,530,1373185393852624901,tooloudtamil,Too Loud Tamil,,#JUSTIN || 5 வயதுக்கு குறைவான குழந்தைகளுக்கு முககவசம் அணிவிக்க கூடாது.  - சுகாதார அமைச்சகம்   #Coronavirus | #Kids | #FaceMask | #HealthMinistry  #TooLoudTamil,ta,[],[],[],0,0,0,"['justin', 'coronavirus', 'kids', 'facemask', 'healthministry', 'tooloudtamil']",[],https://twitter.com/TooLoudTamil/status/1402862418523344898,False,,0,,India,,,,,,[],,,,
193,1402861418391642116,1402861418391642116,2021-06-10 11:03:20 India Standard Time,2021-06-10,11:03:20,530,1373185393852624901,tooloudtamil,Too Loud Tamil,,#JUSTIN | தமிழ்நாட்டில் கட்டுப்பாடுகள் இன்னும் சில வாரங்களுக்கு ஊரடங்கு கடுமையாக செயல்படுத்தப்பட வேண்டும்.  #Ramadoss #TNLockdown #coronavirus #LockDown #TooLoudTamil,ta,[],[],[],0,0,0,"['justin', 'ramadoss', 'tnlockdown', 'coronavirus', 'lockdown', 'tooloudtamil']",[],https://twitter.com/TooLoudTamil/status/1402861418391642116,False,,0,,India,,,,,,[],,,,
194,1402859913651519494,1402859913651519494,2021-06-10 10:57:21 India Standard Time,2021-06-10,10:57:21,530,1385464279520796675,pankajxxatry12,Pankajxatry12,,"@ranojpegu congratulations sir. 🥳  U are going to make a history.  No one can do this except you sir.❤🙏☺  What is corona virus..?  “ it's just a virus, but examination is life ” @PankajXxatry12 @AdvMamtaSharma @sajin_aktar @himantabiswa #CancelAssamBoardExam  #savestudents",en,"[{'screen_name': 'pankajxxatry12', 'name': 'pankajxatry12', 'id': '1385464279520796675'}, {'screen_name': 'advmamtasharma', 'name': 'mamta sharma', 'id': '1242075380111929346'}, {'screen_name': 'sajin_aktar', 'name': 'sajin aktar', 'id': '1382257332562792448'}, {'screen_name': 'himantabiswa', 'name': 'himanta biswa sarma', 'id': '131188226'}]",[],[],0,0,0,"['cancelassamboardexam', 'savestudents']",[],https://twitter.com/PankajXxatry12/status/1402859913651519494,False,,0,,India,,,,,,[],,,,
195,1402859831195836418,1402859831195836418,2021-06-10 10:57:02 India Standard Time,2021-06-10,10:57:02,530,836549573048848384,sipgrab,SipGrab,"{'type': 'Point', 'coordinates': [12.95268745, 77.60032028]}","Coronavirus News LIVE Updates: India records 94,052 new COVID-19 cases; Bihar confirms 9,429 deaths so far  https://t.co/R1OK6ocIlt #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,[],['http://dlvr.it/S1QqT9'],[],0,0,0,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],https://twitter.com/sipgrab/status/1402859831195836418,False,,0,,India,,,,,,[],,,,
