,created_at,username,tweet,language,replies_count,retweets_count,likes_count
10,2021-06-02 21:39:40 India Standard Time,deepakgautam007,@TIME Magzine best part to spread news as China not behind for corona virus .   Pathetic magzine,en,0.0,0.0,0
11,2021-06-02 21:21:44 India Standard Time,vietnewsgateway,China’s Guangdong tightens #coronavirus measures as cases persist  https://t.co/fq2ZTOcryG,en,0.0,2.0,4
12,2021-06-02 21:16:18 India Standard Time,bardoliguide,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/ZIQ3lWcMx4,en,0.0,0.0,2
13,2021-06-02 21:14:55 India Standard Time,sdtalks_,I think Coronavirus is the best example of Secularism! 😂 Do you agree?,en,1.0,0.0,2
14,2021-06-02 20:31:31 India Standard Time,bhaveshkumar44,Israel health officials say they have found a probable link between Pfizer and BioNTech's coronavirus vaccine and dozens of cases of heart inflammation in young men after the second dose  https://t.co/VkjwFsR0bg,en,0.0,0.0,0
15,2021-06-02 20:18:47 India Standard Time,srilankatweet,Today #SriLanka recorded total 3306 new coronavirus cases. Stay Safe and continue follow health guidelines. #COVID #COVID19LK #LKA #SriLankan #COVID19SL    https://t.co/ZMU7uhSzRx,en,2.0,19.0,52
16,2021-06-02 20:13:01 India Standard Time,amukulkrishna,@drapr007 Red Alert on Terrorist china CORONA virus n also on porkistan also😡,en,0.0,0.0,0
17,2021-06-02 20:12:31 India Standard Time,dhaliwalsatnam3,Hello everyone @VFSGlobal @CanadainIndia and everyone have a responsibility to safe people from this deadly @coronavirus. So everyone please be patience for some time and soon the @VFSGlobal will be open in @india.,en,0.0,0.0,1
18,2021-06-02 19:58:19 India Standard Time,aadityarana,79 tested #COVID19 positive in last 24 hours in Gautam Buddha Nagar. Total figure is 1514 in UP. #CoronaPandemic #CORONAUPDATE #CoronaUpdatesInIndia #coronavirus  https://t.co/mtmnMBVdpo,en,0.0,2.0,2
19,2021-06-02 19:58:06 India Standard Time,jnuabhishek,"""Fauci admits Wuhan lab received 'modest' funds from US amid calls for probe into Covid origins"". via @WIONews #WuhanLabLeak #coronavirus  https://t.co/3jbWfQH2uu",en,0.0,2.0,1
20,2021-06-02 19:55:55 India Standard Time,yamakinkarudu,"Those woo doesn't want to marry  at all :   if u r I'll,  or met with an accident or suffering from corona virus etc etc.. If there's no one to look after u,  it means HELL.  U must ve someone to take care of u, especially when u r I'll, bedridden n bcme old.  So please marry",en,1.0,0.0,1
21,2021-06-02 19:55:48 India Standard Time,inderbanswani,"Flipkart They have no intention of parting  Rs 4044/-, my refund from Spicejet. I am attacked by flipkart financial Coronavirus. Compared to attack by biological Coronavirus, the loss due to flipkart financial Coronavirus is small. Thanks for this small loss.",en,1.0,0.0,0
22,2021-06-02 19:42:06 India Standard Time,jaydeepdeka6,Due to corona virus how can we able to do board exams? Please cancel the board exams . Save the students🙏 #CancelAssamBoardExams #CancelStateBoardExams #NoCancellationNoVote #CancelExamsSaveLives  #CancelAllBoardExams  @sajin_aktar  @himantabiswa  @AdvMamtaSharma,en,0.0,1.0,1
23,2021-06-02 19:34:23 India Standard Time,ysundaskhan,People asking each other after getting vaccinated 😁   #COVIDVaccination #COVID19 #COVID19Vic #CoronaVaccine #coronavirus  https://t.co/w2532Bzxle,en,1.0,2.0,8
24,2021-06-02 19:21:34 India Standard Time,alongimna,"Congratulations @jacob_zhimomi ; A fighter against #coronavirus #Covid19 : looking forward to seeing you &amp; Thank you for the #Motivation ,@JPNadda @BJP4Nagaland @blsanthosh @AjayJamwalNE @MChubaAo @MmhonlumoKikon @NalinSKohli #TogetherWeCan",en,2.0,8.0,56
25,2021-06-02 18:44:20 India Standard Time,sipgrab,Coronavirus disaster leaves deep scars on India's economy  https://t.co/m1ii1w3hDF #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0.0,0.0,0
26,2021-06-02 18:37:06 India Standard Time,srilankatweet,So far today 2568 coronavirus cases report in Sri Lanka. #LKA #SriLanka #COVID19SL #COVID19LK,en,1.0,6.0,72
27,2021-06-02 18:15:06 India Standard Time,vietnewsgateway,"Over 4,000 children stay at #coronavirus quarantine facilities without parents in #Vietnam  https://t.co/rVRMrGtAZ2",en,0.0,3.0,7
28,2021-06-06 03:13:24 India Standard Time,3eeb1d83ceb7490,"Yogi government has failed to control corona virus in Uttar Pradesh so Yogi government is covering up failer by ""Destroyed two Mosque and killed two Innocent Muslims"" and torchering to Muslim community so that Hindu will be happy and vote in Uttar Pradesh Elections.",en,0.0,0.0,1
29,2021-06-06 02:00:21 India Standard Time,vaibhavgtoi,"@sagarprasadBAMS @MuhsOnline @timesofindia @TOI_Nagpur @RanjitVDeshmukh @mswaofficial @ProshuncTOI @samant_uday @TOIsarfaraz @Student_yd @masu4justice @drishtisharma02 @SunilWarrier1 @SGattewar_NGP @Rahulbhangde @RajThackeray HC has advised all examinees to undergo RTPCR test before appearing in exams. I think, it will substantially reduce the risk of contracting #coronavirus. #muhsonlinexam #muhspostponeexams #muhspromote #COVIDSecondWaveInIndia #muhsonlinexams #CoronaKoHaranaHai @CovidTrackingIn",en,0.0,0.0,1
30,2021-06-05 23:51:11 India Standard Time,octavio10500447,"I don't know what to call them,buddies, brothers,or gang but it was too hard to meet them without hugs, i could only shack hands or boxers salut, i wanted to hug but didn't and it was an akward situation for me especially that I #love them 💔 fuck #covid #coronavirus  ask #china  https://t.co/A7UDyo1i9J",en,1.0,0.0,1
31,2021-06-05 23:13:31 India Standard Time,jnuabhishek,"Excellent, it will ramp up our fight against #coronavirus",en,0.0,1.0,0
32,2021-06-05 23:09:03 India Standard Time,adityaranoliya,444 Days - in the city | Documentary on Mumbai City | The city of dream which never sleep &amp; coronavirus  #adityaranoliya #admakeindia #444days  Watch the link below   https://t.co/nlYR7wvgem  @444DaysInTheCity  https://t.co/XYH3IIEe9O,en,0.0,0.0,1
33,2021-06-05 22:44:43 India Standard Time,modigmpservices,"Corona virus is given self defense system by God just like human beings . Mutation is one such defense system given to virus. We must not take such ""micro"" organism as if that now wave is over. God lbows it may be in the process of becoming still deadly. Follow rigidly corona SOP",en,0.0,0.0,0
34,2021-06-05 21:32:29 India Standard Time,mayank_bholu,Twitter is concern about user's privacy the  same way China is Concern about Corona Virus spread across the world.  #TwitterBanInIndia,en,0.0,0.0,0
35,2021-06-05 21:31:53 India Standard Time,jehlamtimes,"JK reports 1448new positive cases,266576 recovered so far  #JAMMU: The Government on Saturday informed that1448 new positive cases of novel Corona virus (COVID-19),453 from Jammu division and 995 from Kashmir division, have been reported today.  https://t.co/KeGDA3K5eh",en,0.0,1.0,1
36,2021-06-05 21:26:20 India Standard Time,station_vu2ikk,@TimesNow @AmbJohnBolton Obvious Revelations OutBreak Coronavirus From Wuhan Lab China🇨🇳Consequences Catastrophe Millions of Fatalities Around DGlobe 🌍Y D World Scientists R Unable ToExplore Antibodies Antigens ofViral  Pathogens RNA ofVirus Whichis Mutating inDifferent Variants Causing Heavy Fatalities,en,0.0,0.0,0
37,2021-06-05 20:05:22 India Standard Time,ganpatr70176774,Coronavirus: Staying safe and informed on Twitter  https://t.co/mMOswBXU3w,en,0.0,0.0,0
38,2021-06-05 19:40:24 India Standard Time,servoster,A testimonial from Usha garu (Head of operations at Pureprana. Pureprana helped her when she is effected with coronavirus.   Thank you for giving your valuable feedback to us.   #pureprana #covid_19 #pureair #sterilizer #testimonial  https://t.co/9tNPOJMWtB,en,0.0,0.0,0
39,2021-06-05 19:38:48 India Standard Time,dksaharan,2nd dose of #Covaxin for full protection against #Covid_19. ✌️  Both vaccines are safe and effective against all variants of #coronavirus. All should get themselves jabbed &amp; keep their family safe against the pandemic. 👍👍  https://t.co/4zRFmze5hI,en,4.0,5.0,33
40,2021-06-05 19:27:37 India Standard Time,mulund_info,Mulund Growth    ↔️@ 0.11% Mumbai Average ↔️@ 0.13%  T-Ward Covid Growth rate till 4th June’2021 - 0.11%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/80ckmXDaWR,en,0.0,0.0,1
41,2021-06-05 19:08:41 India Standard Time,aadityarana,43 tested #COVID19 positive in last 24 hours in Gautam Buddha Nagar. Total figure is 1092 in UP. Total active cases reduced to 610. Unlock may happen by Monday. #CoronaPandemic #CORONAUPDATE #CoronaUpdatesInIndia #coronavirus  https://t.co/72DnoY0h9J,en,0.0,1.0,4
42,2021-06-05 19:07:13 India Standard Time,kupwaratimes,COVID19 Update  &gt;&gt;&gt;    Jammu and Kashmir reports 1448 fresh cases of Coronavirus and 25 deaths in last 24 hours.  https://t.co/GCKdt4b5t9,en,0.0,3.0,7
43,2021-06-05 18:26:49 India Standard Time,ayusmitachatte1,Explained By A Doctor: Is It Safe To Get Pregnant During #coronavirus ?   https://t.co/G2USRvEvKF via @shethepeople,en,0.0,0.0,0
44,2021-06-05 18:20:23 India Standard Time,srilankatweet,"Total number of Coronavirus patients in Sri Lanka exceeds 200,000 mark as 2280 new cases reported today and the 3rd wave the New Year Avurudu Cluster has also exceeded 100,000 patients.  https://t.co/9ejOPYlvJq #LKA #SriLanka #COVIDSL #COVID19LK #Avurudu",en,0.0,4.0,30
45,2021-06-05 18:02:18 India Standard Time,alongimna,Appreciated @Neiphiu_Rio @pangnyu @HealthNagaland an Ambulance to fight against #coronavirus Thank you. #TogetherWeCan #Nagaland will be #Covid free . @MChubaAo @NalinSKohli,en,0.0,3.0,27
46,2021-06-05 18:01:11 India Standard Time,nrevanna1,"anti nationals accounts, banning the nationalist accounts, about removing blue tick, &amp; impossible screen shot attached about corona virus wuhan link status banned that organization after they said we will release fauci emails regarding corona virus link with wuhan lab. 2/4",en,1.0,0.0,0
47,2021-06-05 17:59:19 India Standard Time,immakwanaa,"If PM modi keep her photo on covid vaccine certificate, so should be keep her photo on death certificate as well.   If you want the benefits from vaccine drive, so take the responsibility for the deaths as well.  @narendramodi #CoronaSecondWave #CoronaVaccination  #coronavirus  https://t.co/RmU7fp2fgE",en,0.0,0.0,0
48,2021-06-05 17:58:28 India Standard Time,alongimna,Appreciated @USAID_NISHTHA  #Dr. Pavitra Mohan for magnanimous gesture to fight against #coronavirus #TogetherWeCan win the battle against #covid19 : Thank you @pangnyu for your Assertiveness. @HealthNagaland @narendramodi @YanthungoPatton @jacob_zhimomi @MChubaAo @MmhonlumoKikon,en,0.0,0.0,23
49,2021-06-05 17:54:16 India Standard Time,direct_dil_se_,"@cospin9 @palkisu Exactly.  You yourself Cleared the doubt.  The virus which infected many Americans in July 2019 was of ""Vaping Flu"", which is similar to the CORONA virus but ""not"" #coronavirus.  Does it not mean that the corona ""originated"" in the #WuhanLab. 🙏",en,0.0,0.0,0
50,2021-06-05 17:45:06 India Standard Time,averma1393,"The Corona virus vaccine will help to protect you,your family and communities from the disease.... please Get yourself vaccinated as per our turn...  https://t.co/AX11nvLG6N",en,0.0,0.0,0
51,2021-06-05 17:44:25 India Standard Time,wejointogether_,"To protect children's #health , #nutrition , #education , #development , #survival , and #future #potential , we need to take bold #climateaction NOW.  #WorldEnvironmentDay #EnvironmentDay #COVID19 #coronavirus  https://t.co/8AXKSHtz6e",en,1.0,1.0,7
52,2021-06-05 16:00:50 India Standard Time,vjakhu,@timesofindia You mean COVID “Vaccine” Jab right! Unless someone is injecting another with a coronavirus!  https://t.co/PAA3iIeNk6,en,0.0,0.0,0
53,2021-06-05 15:40:37 India Standard Time,raja50301097,UNLESS CORONAVIRUS ATTACK THE RULERS  I THINK THEY WILL TRY TO EARN AND GIVE ALL KIND OF REPLY TO ANYONE AND MAKE US A FOOL SOME BJP MEMBERS ARE TOTALLY TO BE BLAMED,en,0.0,0.0,0
54,2021-06-05 15:36:43 India Standard Time,raja50301097,KINDLY NOTE IAM FROM  CHENNAI I CAN SEE PEOPLE  NOT FOLLOW THE RULES OF CORONAVIRUS  NOW ONLY  POLICE GIVEN FULL POWER,en,1.0,0.0,0
55,2021-06-05 15:36:15 India Standard Time,bbmpchdteam,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/JIiX0EURqp,en,0.0,2.0,1
56,2021-06-05 15:36:05 India Standard Time,bbmpchdteam,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/JHeUhgUUsy,en,0.0,4.0,2
57,2021-06-05 15:35:44 India Standard Time,bbmpchdteam,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/7Q7Tk9RrFD,en,0.0,3.0,3
58,2021-06-05 15:35:25 India Standard Time,bbmpchdteam,Accolades for the CHD Team @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/LTSJ9ZHE4v,en,0.0,4.0,4
59,2021-06-05 15:13:13 India Standard Time,harishlingala23,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor.  DAY 10 - FOOD DONATION  - RAMCHARAN YUVASHAKTHI SRIKAKULAM  https://t.co/VQBeTozVrZ",en,0.0,17.0,28
60,2021-06-05 15:04:14 India Standard Time,raja50301097,SIR  KINDLY  HOLD LET'S SEE HOW THE THIRD WAVE CHINA CORONAVIRUS IS  THEN I CAN TELL YOU IF THIRD WAVE IS  VERY BAD  THEN THAT'S THE END OF MODIJI AND INDIA  TWITTER SIR  THESE FARMER RALLY CAN YOU SAY HOW FOR IT THATS  THE  UNDERESTAND OF THE LAW  TWO YEARS  WHO IS PAYING,en,0.0,0.0,0
61,2021-06-05 14:54:34 India Standard Time,raja50301097,TWITTER ACCOUNT  SIR  YOU  KNOW THE CITY PEOPLE  BUT PUBLIC IN VILLAGE AREA  WILL BE KILLED BY GOONS THAT'S THE REASON THE GOVERNMENT HAS TO BE LIKE THIS  KINDLY NOTE  NOT ONLY  CHINA CORONAVIRUS  INDIA HAS TO FACE BUT WAR WITH CHINA  SO YOUR COOPERATION AT THIS TIME WILL BE LIKE,en,0.0,0.0,0
62,2021-06-05 14:47:39 India Standard Time,manishthakre30,@SandeepPoundrik Well said Sir.Respecting mother earth🌎 &amp; it's conservation 2b top priority for peaceful human existence. Already novel #coronavirus has created a havoc globally &amp; we humans r responsible for unleashing it - by damaging her biodiversity.#WorldEnvironmentDay 🌱🍁🌲🏞️🐬🦚🦒🦓🐼🌻🙏,en,0.0,0.0,0
63,2021-06-05 14:26:05 India Standard Time,jamesbond00009,"#India witnesses lowest #COVID19 tally of 1,20,529 new cases with 3,380 death in last 24 hours | LATEST on #Coronavirus:  https://t.co/fNwa16t4lS  Who is responsible for this situation?",en,0.0,0.0,0
64,2021-06-05 14:13:00 India Standard Time,raja50301097,IF TWO YEARS  CHINA  CORONAVIRUS  WAS IN INDIA  WAS IN INDIA NOT A SINGLE PERSON SAY CORONAVIRUS  HANDLING OF  MODIJI WAS BAD,en,0.0,0.0,0
65,2021-06-05 14:05:07 India Standard Time,raja50301097,OFCOURSE  PUBLIC DID NOT FOLLOW THE RULES OF CHINA CORONAVIRUS THAT  ALSO WAS A BIG  PROBLEM FOR THE  INCREASED CORONAVIRUS IN INDIA NO ONE  FOR FOWLLOWED  THE RULES  BUT CORONAVIRUS ATTACK  GOVERNMENT IS BAD  AS IF GOD HAS NOT GIVEN BRAINS FOR TWO YEARS  AND  THOSE WHO DON'T PM,en,0.0,0.0,0
66,2021-06-05 14:01:40 India Standard Time,teamrc_sklm,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor. On the name of our idol @AlwaysRamCharan DAY 10 - FOOD DONATION @RcYuvashkthiSkm @RcYuvaShakthi @upasanakonidela @sivacherry9 @KChiruTweets  https://t.co/BYJyqhnVIR",en,1.0,75.0,96
67,2021-06-05 13:58:32 India Standard Time,teamrc_sklm,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor. On the name of our idol @AlwaysRamCharan DAY 10 - FOOD DONATION @RcYuvashkthiSkm @RcYuvaShakthi @upasanakonidela @sivacherry9 @KChiruTweets  https://t.co/XUTvM1qTDu",en,0.0,78.0,106
68,2021-06-05 13:56:46 India Standard Time,raja50301097,IS THE THIRD WAVE  OF CHINA CORONAVIRUS  COMING  ONLY WAY PRODUCE  LOTS OF VACCINE  OTHERWISE WE. MAY NOT HAVE BEDS THIS WAS THE MISTAKE MODIJI DID BY UNDER ESTIMATE THE SECOND CHINA CORONAVIRUS  PLUS  ELECTION IN FIVE STATES IS ANOTHER  BIG  MISTAKE WHICH LED TO THE LOSS OF LIVE,en,0.0,0.0,0
69,2021-06-05 13:37:50 India Standard Time,blogg_buzz,Lockdown in Delhi extended with some relaxations👍  #lockdown2021 #Delhi #ArvindKejriwal #coronavirus #digitalpardeepp #teamdigitalpardeepp  https://t.co/aqcGcqucCp,en,0.0,2.0,2
70,2021-06-05 13:03:50 India Standard Time,arpitacp,"Due to the outbreak of coronavirus people are being locked indoors, it seems the environment and mother earth have benefitted slightly from that for the absence of human activities amid the coronavirus-induced lockdown, nature is getting time to clean itself and reclaim its space  https://t.co/ATngLPVJRx",en,1.0,3.0,38
71,2021-06-05 12:29:20 India Standard Time,ayannaseer3,BRAND new preventions from🤦🤭🤭🤭 #coronavirus  #Memes #memes2021 #tweeter #ViralTalk  https://t.co/RkV2C4oQBG,en,0.0,0.0,0
72,2021-06-05 12:20:11 India Standard Time,fra_kaz,"#Covid19 is now recognised as an airborne disease that can be transmitted via respiratory fluids. With people being indoors most of the time, ventilation and the indoor #airquality are thus essential to ensure good health &amp; reduce transmission of #coronavirus   #PollutionPandemic",en,2.0,2.0,3
73,2021-06-08 05:05:34 India Standard Time,bharathadepu2,Censorship! #research #realresearch #covid #coronavirus,en,0.0,0.0,0
74,2021-06-08 03:55:34 India Standard Time,vrrajendran8,People Searching Corona Vaccines! UNION &amp; States Govts Should Arrange Many Vaccines Centres in Each and Every VILLAGES to Control  Corona Virus &amp; also Crowds and Must Confirm Normal life of People! Pre Plans are Required! By.Rajendran.  https://t.co/Wgl89lyGoj Follow Action Ple.  https://t.co/IBKHn5SY9x,en,0.0,0.0,0
75,2021-06-08 02:52:47 India Standard Time,mahendra3,Here is the proof that #Corona virus was man made at #China's #WuhanLab,en,0.0,0.0,0
76,2021-06-08 02:11:43 India Standard Time,_rodahidup,"There are now 174.256.366 total coronavirus (COVID-19) infections worldwide. Within the infected people 3.748.533 have died, 12.773.047 are still sick and 157.734.786 people have recovered.  https://t.co/oKTD0arZtM",en,0.0,0.0,0
77,2021-06-08 02:11:29 India Standard Time,farazsaeed15,"A tragedy, for the parents who kept their daughter home for 2 years safe from #coronavirus ,but sent her to school, just to hear the news of her death.",en,0.0,0.0,0
78,2021-06-08 01:49:13 India Standard Time,brahmonamah,"Are we really ape born??  Because, If our Veds, Shashtra are true, than with a possibility of zero. YES, we must be snatching each other's PISSU'...!! #coronavirus",en,0.0,0.0,0
79,2021-06-08 01:40:05 India Standard Time,princerohta,"I just did my part in the war against coronavirus. Join me, in supporting those who need a helping hand at this critical hour.  https://t.co/Rq32ZhkkZW",en,0.0,0.0,0
80,2021-06-08 01:35:10 India Standard Time,brahmonamah,"If anyone, more educated much saviour can answer to this 2nd simplest thing. Obviously, 1st be the incompetency of not able to find a cure 👏👏  Q# How the vaccine can lower the population and CO2 is our copyright that no one else on this planet breathes out. #coronavirus  https://t.co/Du9JiAWLus",en,1.0,1.0,1
81,2021-06-07 23:30:17 India Standard Time,aamirsaeed_,"Yes, 35% of Islamabad's population is #vaccinated  The coronavirus vaccination drive in the federal capital is moving ahead effectively as 425,000 people out of a target of 1.2 million in the territory have been vaccinated so far 👇  https://t.co/ZQVW5hZZUR",en,0.0,0.0,1
82,2021-06-07 23:27:39 India Standard Time,prajwalharitas,PM Modi empathises with the People who have lost their loved ones due to this Chinese CoronaVirus Pandemic. Says this has been the worst global Pandemic the world has seen in over 100 years. #VaccineForAll #ModiSpeech #ModiHaiToMumkinHai  8/9,en,0.0,0.0,0
83,2021-06-07 23:25:14 India Standard Time,ceo_dentsurg,"It's an important course correction...Hope all Indians get vaccinated and it's important to know that eventhough he has spoken late ,@narendramodi is doing the right thing...      It's time for Indians to stand united and get vaccinated against #CoronaVirus...",en,0.0,0.0,0
84,2021-06-07 22:53:55 India Standard Time,jayanta13998620,"COVID-19: UK reports another 5,683 coronavirus cases and one death  https://t.co/Z6DRa9fQ9t",en,0.0,0.0,0
85,2021-06-07 22:49:49 India Standard Time,shankster46,I think there is War going on between My Antibodies and corona virus inside my body bcoz I'm feeling the heat🤣 #CoronaVaccination #COVID19India,en,0.0,0.0,0
86,2021-06-07 22:36:27 India Standard Time,bbmpchdteam,"Dr. Divya, Medical Officer East Zone. @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/rP3EQ3cOXY",en,0.0,5.0,4
87,2021-06-07 22:25:06 India Standard Time,kethareswaranv,"Everyone 18+ #Vaccinated in #WeyanVillage #Bandipora, #JammuAndKashmir - a first for #India!  Village of nomads, no roads &amp; internet. Officials reached here on 18km trek by foot. In a first J&amp;K forefront’s a Health model! #Coronavirus #Vaccination  Read -&gt;  https://t.co/6SLaqpScHl  https://t.co/5f2nSJQhAG",en,0.0,0.0,1
88,2021-06-07 22:12:56 India Standard Time,srilankatweet,"47 coronavirus related deaths confirmed by DG of Health Services, increasing the total death in Sri Lanka to 1,789 - Health Ministry. #LKA #SriLanka",en,2.0,23.0,98
89,2021-06-07 22:06:14 India Standard Time,bardoliguide,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/cal5T5eGiE,en,0.0,0.0,3
90,2021-06-07 22:04:43 India Standard Time,pipalkoti,@airnewsalerts @DrJitendraSingh It is true. But so far no natural immunity booster has been discovered against Corona virus.,en,0.0,0.0,0
91,2021-06-11 02:21:50 India Standard Time,_officialshafi,"Cleanliness is also necessary in this #pandemic, There are some people around me, They have months old #children's, They need #Pampers, #Wipes &amp; baby kit's, Can #Donate for small kids. Phonepe/Gpay : 9966661321 #COVID #coronavirus  @HiHyderabad 🙏 RT @charan_tweetz",en,3.0,4.0,7
92,2021-06-11 01:46:42 India Standard Time,_rodahidup,"G7 leaders to call for new probe into origins of Coronavirus: Draft communique   https://t.co/uUijd5evUS  For News on the go, Download HT app. Click  https://t.co/7ClVdwjSTI",en,0.0,1.0,1
93,2021-06-11 00:16:24 India Standard Time,jayanta13998620,COVID-19: Delta coronavirus variant now makes up 91% of new UK infections - as cases rise 'rapidly'  https://t.co/OWhkmsLiWn,en,0.0,0.0,0
94,2021-06-10 22:56:55 India Standard Time,bhaskarkumarv,When will kids have a coronavirus vaccine ready? | The Times of India  https://t.co/1c00oufxTV.. #coronavirus #CoronaVirusUpdates #corona #COVID19Vaccines #covid #kids #kidsvaccine,en,0.0,0.0,0
95,2021-06-10 22:47:41 India Standard Time,pankhuriiiieee,"Can't wait to put ""fully vaccinated"" on my dating profile like an adoptable dog. 🐩  #Covishield #CoWIN #Covishield #coronavirus #CovidVaccine #AstraZeneca #CoronaVirusUpdates #COVID19",en,0.0,0.0,2
96,2021-06-10 22:41:46 India Standard Time,avkscm,@CMofKarnataka @BSYBJP Sir. We are with you. I support lockdown. You are really breaking the chain of Corona Virus. Hats of to you Sir. Nothing is precious than people's health and their safety. Lockdown is the right step for stopping COID-19 chain. Stay safe Sir.,en,1.0,0.0,0
