,created_at,username,tweet,language,replies_count,retweets_count,likes_count
84,2021-06-07 03:37:09 India Standard Time,ronrons_ind,Food safety always comes with good hygiene practices.  Now we have to follow the covid19 guidelines for better and extra care for our customer's safety.   #WorldFoodSafetyDay #WorldFoodSafetyDay2021 #Vizag #vizagcovidhelp #gajuwaka #VarnashramaCAA  https://t.co/Rj4y5EPZ0r,en,0,0,0
85,2021-06-07 03:15:20 India Standard Time,bharathadepu2,COVID-19 has been devastating so far making many kids as orphans! I hope the Authorities will look into the matter and help the innocent children! @KTRTRS @blsocialwelfare @SocialWelfareBd @PamelaSatpathy @trsharish @revanth_anumula @Collector_WGLU @ManoVikasa @SrinivasThoutam,en,0,0,0
86,2021-06-07 02:57:20 India Standard Time,kathirrrr2,Me #ActorKathiravan InShootingSpot #SceneNumber62 Dialogue Preparation #AdamZamar  #postponeINICET #SidNaaz #TheFamilyMan2 #UFO #XiaoZhan #XboxSeriesX #YogiAdityanath #YashBOSS #BBK8 #Cryptocurency #COVID19 #COVIDSecondWave #Delhi #GetVaccinatedSoonIndia #Hyderabad #IswaryaMenon  https://t.co/DLC3nuYB8o,en,0,3,1
88,2021-06-07 01:57:04 India Standard Time,sipgrab,U.S. administers 301.6 million doses of COVID-19 vaccines – CDC  https://t.co/88gckEadsR #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
89,2021-06-07 01:49:00 India Standard Time,alejojohnson,Gradual Return to Normal Life in Morocco 🇲🇦 #Morocco #Maroc #المغرب #Africa #NorthAfrica #Rabat #COVID #COVID19   https://t.co/OkItVqLMCU,en,0,0,0
90,2021-06-07 01:26:36 India Standard Time,sonalagrawal237,"@smritiirani please help Manoj, 31, and a development sector professional, is trying to win his battle against the aftermath of COVID-19. He urgently needs ECMO and a lung transplant, the total estimated cost The link to the campaign is -  https://t.co/7UNTZDVt2L",en,0,0,0
93,2021-06-07 01:21:50 India Standard Time,_rodahidup,"Downward trend, most of them under quarantine.  6 new community COVID-19 cases in Singapore; Tan Tock Seng Hospital cluster closes   https://t.co/NAHpV4VRLd",en,0,0,1
94,2021-06-07 01:07:00 India Standard Time,sonalagrawal237,"@riteshagar please help Manoj, 31, and a development sector professional, is trying to win his battle against the aftermath of COVID-19. He urgently needs ECMO and a lung transplant, the total estimated cost  The link to the campaign is -  https://t.co/7UNTZDVt2L",en,0,0,0
96,2021-06-07 01:04:06 India Standard Time,prashan43557257,@myogioffice Allahabad HC suggested you complete lockdown &amp; preprations at different level in UP as Covid-19 cases rised many experts warned you about 2 strain still I have just 1 question what was BJP waiting to happen first life loss of million life or elections 🙏,en,0,0,0
97,2021-06-07 01:01:34 India Standard Time,sonalagrawal237,"@itsanandneel @sanjeevsanyal @acorn  Please help my friend  Manoj, 31, and a development sector professional, is trying to win his battle against the aftermath of COVID-19. The link to the campaign is -  https://t.co/7UNTZDVt2L",en,0,5,3
99,2021-06-07 00:47:23 India Standard Time,sibaspeaks,@priyabratapanda @PatnaaikSumiit @DrLekhaShree @AprajitaSarangi @Amar4Odisha @CMO_Odisha @priyabratapanda but when @drharshvardhan was aware tat covaxin has not passed 3rd trial why they didn't publish that people working in IT &amp; studying abroad should take Covishield. Why IT firms were not informed . IT company are the one the largest contributor to our GDP.#COVID19,en,1,0,0
101,2021-06-07 00:35:40 India Standard Time,ompsychiatrist,#JaaneinBachayenge: A tribute to Doctors in Covid-19 times  Lyrics @neeleshmisra Singer #ArijitSingh  https://t.co/ssx6DajcBI,en,1,14,31
104,2021-06-07 00:27:13 India Standard Time,deepakk80485778,Jago bharat jago. Defeat the COVID-19 menace by leveraging technology!   https://t.co/960HWyNJiZ  via NaMo App,en,0,0,0
107,2021-06-07 00:21:56 India Standard Time,leo18282024,Someone - Love is in the air*  Me and  My Homies :  #covid19  https://t.co/s3PsKpCfWu,en,0,2,1
112,2021-06-07 00:06:15 India Standard Time,sipgrab,HDFC commits Rs 40 crore for COVID-19 relief during second wave  https://t.co/foibfGLiA5 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
114,2021-06-06 23:59:21 India Standard Time,abhinavhazarika,A sum of 150 packs of goods are distributed today among the poor-needy people of Bokakhat Sub-division.  It's a great success and a big thank you to the 'আশ্বাস' team members for your support and cooperation.  Joi Team 'আশ্বাস' ❤️🙌 #Youthorganization #Asteptowardscons  #Covid_19  https://t.co/gb4lbopP6r,en,0,0,2
115,2021-06-06 23:55:50 India Standard Time,vaibhavstweets,"@Nainamishr94 People who can afford should opt for private hospitals too, the facility of free vaccination is mainly for poor sections. In the beginning it was done free to encourage people to get vaccinated. #Vaccination #VaccinationDrive #COVID19 #Tweet2Vaibhav @Nainamishr94 @dr_tushar_mehta",en,0,1,0
116,2021-06-06 23:50:45 India Standard Time,drrakeshgarg8,COVID-19..🔘 🚼Continue breast feeding... ⏩Lactating mother can get vaccinated... #DrRakeshGarg_AIIMS  https://t.co/cXG07it4m8,en,0,1,9
117,2021-06-06 23:46:35 India Standard Time,jaipur_bytes,"#Unlock Sources :From 8th June Market Will Open From 6AM To 4 PM Including Resturant Takeaways In #Rajasthan Daily Curfew From 5PM To 5AM, Inter-district Movement, Public Transport Will Be Allowed. Rest Guidelines Will Be Same   #Jaipur #COVID19 @BeautifulJaipur @We_Are_Jaipur",en,0,0,0
118,2021-06-06 23:46:21 India Standard Time,navdeep12080671,@PMOIndia @PiyushGoyal @RailMinIndia Our Legitimate Demand #TreatRailwayEmployeesFrontlineWorker &amp; @MoHFW_INDIA must provide Free Vaccination to All Railway Employees &amp; Families @ShivaGopalMish1 Protect Rail Worker from COVID19.  https://t.co/hCsAA1kt3B,en,1,5,2
126,2021-06-06 23:22:01 India Standard Time,b4deo,"Dear @TripathiiPankaj ji, kindly make an awareness video regarding Blood Donation for us. So that more people join us &amp; donate. We're facing huge Blood Crisis due to Covid-19 &amp; Vaccination. You're a social influencer, your one tweet or video may motivate many. Thanks #B4Deo",en,0,11,23
128,2021-06-06 23:20:02 India Standard Time,shivnlal,"@FaheemYounus Sir We stabilise our minds for some days on hearing myths, gossip and WhatsApp type forwards about Covid19 and then, after some days things like this⬇ resurface of such media. So now what to do on seeing such forwards? Guide us pl. @umashankarsingh  @ndtvindia  https://t.co/vTj6dOw5Bl",en,0,0,0
141,2021-06-10 04:57:37 India Standard Time,skvandor,NFT worthy?   #5amArt #Bombay #Monsoons #covid_19 #Tarpaulins #Design #Photoshop #artistsoninstagram @ Pali Hills Bandra West  https://t.co/Ud6mxMeeXI,en,0,0,0
143,2021-06-10 04:33:12 India Standard Time,khazransays,In Pakistan we are developing a Covid-19 legacy to end poverty and drive health for all. Via @Telegraph  #COVID19    https://t.co/xawgpXYTKU,en,0,0,0
144,2021-06-10 04:12:20 India Standard Time,nagatnp,#Walmart #Flipkart #Oxygensupplies #Healthcare #Indianstates #SecondwaveofCovid19 #WewillwinCorona #Covid19 #WearAMask  Delivering Oxygen Supplies to Healthcare Facilities and Communities across India  https://t.co/JGz3Fbv32Q via @FlipkartStories,en,0,0,1
151,2021-06-10 02:11:32 India Standard Time,twit_darpan,"M i confused or is it really confusing!!  Free for speech, price for reality?  With every appearance there is a business behind. #MannKiBaat #FreeVaccine #vaccine #COVID19  https://t.co/Mz0jKtWQjq",en,0,0,0
152,2021-06-10 02:10:27 India Standard Time,immanuel_ooty,Thanks to @INCIndia #CovidSevak for another opportunity to serve and help the needy during these challenging times! #INC #COVID19 #Ooty #CovidSevak  @GaneshmlaR @PriyaNashmikar @manesh_redefine @jaheerjrs  https://t.co/ZHgPvFXxCf,en,0,0,3
155,2021-06-10 01:47:27 India Standard Time,ebrahimsoorya,"@MoHFW_INDIA says Vaccination is Voluntary &amp; not mandatory, @fssaiindia @US_FDA has not yet approved #COVID19 #vaccine yet. @ndtv Pls clarify how safe is Vaccine under @ANI #Dcgi Emergency Authorisation. We need to know what we insert in our body @NMC_IND Pls help &amp; guide us.  https://t.co/jVDtgevX7a",en,0,1,2
156,2021-06-10 01:46:47 India Standard Time,dharavi12,"#media coverage on #dharavi issues !!!  ▪️Daily updates on Covid19 ✅ ◼️Daily Updates on Sustainability, Survival, Living Standards, #environment, Overpopulation, Education, Health issues, Water stagnation, #DRUGS, Crimes, Child Labour, Seasonal issues, Need of #Redevelopment ❌  https://t.co/KDQ9w1XpbO",en,2,9,13
159,2021-06-11 05:12:35 India Standard Time,shivajighor,@RNTata2000 School bus business is closed since March 2020 due to the effect of covid-19. Can't support family now.  From where will I pay the EMI of the school bus?  School bus EMI will have to be considered separately. Please increase the loan moratorium and waive the interest.  https://t.co/4VZI0FEDst,en,0,0,0
163,2021-06-11 04:41:44 India Standard Time,jaanojunction,UK says will donate 100 million COVID-19 vaccine doses in next year: AFP news agency,en,0,0,1
165,2021-06-11 03:43:04 India Standard Time,sipgrab,U.S. administers 305.7 million doses of COVID-19 vaccines - CDC  https://t.co/9MrP8aAfBi #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
167,2021-06-11 03:39:17 India Standard Time,aci_mumbai,"#COVID-19 vaccines - whether that’s Covishield, Covaxin, or the newly introduced Sputnik V — will be #free for everyone above the age of 18 years starting June 21. Source:  https://t.co/EyvaozWgbW",en,0,7,15
168,2021-06-11 03:11:15 India Standard Time,serdanglung,Are covid 19 vaccines safe? Watch this short video,en,0,0,0
169,2021-06-11 02:51:59 India Standard Time,hrugenge,@MiandaMH I'm sorry darling even after vaccine you can still get covid19. But it's a good thing if u did,en,1,0,1
174,2021-06-11 02:04:46 India Standard Time,gmhrfinancial,A Strategy for the Long Fight Against COVID-19   https://t.co/Z6zGlbnzFF,en,0,0,0
176,2021-06-11 01:51:24 India Standard Time,abhishe47886657,@SaffronSunanda Khuch to log kahe ge...logon kaa kaam hai kahnaa....jittin aai yaa nittin...lekin 2024 rulling govt should see ....there karma output... covid-19 take the Donald Trump's presidency...know will see who is next..?..keep safe and follow covid protocol..🙏🙏🙏,en,0,0,1
185,2021-06-11 01:03:04 India Standard Time,drginisha,"Severity of #COVID19 in 2021 requires introspection into multifactorial situation: country's preparedness for next wave, #CovidVaccine launch, prevalence of #VoC #VoI, &amp; mobilization of billions of $. Yet in 6 months, we surpass 2020 deaths. @WHO @CDCgov  https://t.co/S3B6ViIm5y",en,0,0,1
189,2021-06-11 00:55:08 India Standard Time,sipgrab,Pfizer and BioNTech to provide 500 million doses of COVID-19 vaccine to U.S. government for donation to poorest nations  https://t.co/2z728Gmpgj #Nifty #sipgrab,en,0,0,0
196,2021-06-11 00:45:17 India Standard Time,kartikpayghan28,"@JNU_official_50 Plz announce dates also &amp; conduct all subjects exams as soon as possible, before 3rd wave of COVID-19 🙏 &amp; Thank you @JNU_official_50 for e-prospectus👍",en,0,0,1
198,2021-06-13 04:47:04 India Standard Time,sipgrab,"U.S. has administered 308.1 million doses of COVID-19 vaccines, CDC says  https://t.co/hUCiZFJP4a #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
205,2021-06-13 03:29:22 India Standard Time,virdiparaminder,Comedian and YouTuber #bhuvanbam  was struck with tragedy after losing both his parents to #Covid_19 related complications. My condolences brother. I know how it feels 🥺  https://t.co/kUbtmjPvq8,en,3,3,6
207,2021-06-13 03:05:53 India Standard Time,_rodahidup,@eddydaud @JKJAVMY Tahniah.  Maintain daily SOP on Covid-19,en,1,0,2
211,2021-06-13 02:09:28 India Standard Time,shivang05764845,"Patient Name- Mrs Manju Gupta, female. Issues/ disease Post covid-19. OXYGEN levels pt.on NIV intermittent with spo2-98% on 9-10 litre of oxygen support.REQUIRED- ICU- ventilator support bed under either of internal medicine/ urology/ cardiology dept.with icu/ ventilator support.",en,1,0,0
214,2021-06-13 01:23:51 India Standard Time,shivayadav2425,COVID19 1st Wave Lockdown Look 2020 🧔🏻 @ Sanjana Malathi Complex  https://t.co/tPR53lffCa,en,0,0,0
216,2021-06-13 01:14:30 India Standard Time,uniqueblindorg,"I wasn't suffering from Covid--19, but some of the pple poisoned my food and it was really difficult task to get cured without attending a doctor. I suffered. I thought this time d culprits are the winners. But my faith in God was firm to accept the sufferings and I was healed.",en,1,0,0
217,2021-06-13 01:04:59 India Standard Time,aruncps34,"#TamilNadu COVID ""Normal, O2 &amp; ICU""  bed occupancy fill rate %  Update 12June'21 - by District:   - Normal ↔️ 20-40%   - O2 ↔️ 60-80%   - ICU ↔️ 80-100% - by Area:    - refer  https://t.co/Vsfix11GF8    - need any dist breakup, ask!  src:  https://t.co/sW1kKEsNaJ  #COVID19  https://t.co/eszzt72GL6",en,1,0,0
221,2021-06-16 05:05:08 India Standard Time,argus_metals,News story - Vietnamese #steel producer Hoa Phat cut its #hotrolledcoil (HRC) domestic sales prices by around $50/t for Aug and early Sep shipments following lower demand during a spike in the nation's Covid-19 cases:  https://t.co/fhWpmywyki | #ArgusSteel #weightoffreight  https://t.co/sVqoCEVbpq,en,0,1,1
224,2021-06-16 04:30:41 India Standard Time,chungakabasil,DAP S’wak launches free transportation service for those going for Covid-19 vaccination in Kuching    https://t.co/BTuAlqz48t,en,0,0,0
229,2021-06-16 02:54:38 India Standard Time,javidxray1973,@dcpulwama @diprjk @BaseerUlHaqIAS @h Great congratulations to you sir as the District pulwama is under control of covid 19 by your great effort,en,0,0,0
234,2021-06-16 02:06:59 India Standard Time,stephen47443766,M. Daily Covid-19 New Cluster Breakdown By Category As At 15 June 2021.  1⃣4⃣ Workplace Clusters 4⃣ Community Clusters 1⃣ Risk Group Clusters,en,0,0,0
236,2021-06-16 01:17:13 India Standard Time,tanweer__ahmad,Vaccination drive in Purnea is successful due to untiring effort of @rahulias6 Sir 🙏 . Hope all citizen come out to take vaccine to defeat #COVID19.  @PurneaTimes  https://t.co/IGRL0otoWN,en,0,1,5
245,2021-06-19 05:14:18 India Standard Time,newsnhf,"On 14/06/2021 NHF Distributed Ration Kits To Street Vendors Of GTB Nagar, Delhi. 🙏Thanks To Our Collaborating Organizations That Enabled Us To Do This Work. National Hawker Federation Zindabad ✊ #humanity #RationDistribution #NHF #nhfnews #delhi #streetvendors #Hawkers #COVID19  https://t.co/wPWbRHPRY1",en,0,1,0
247,2021-06-19 04:59:03 India Standard Time,sudhaka23976087,Legendary Indian sprinter Milkha Singh passes away after a month-long battle with Covid-19. R I P sir...  https://t.co/dwA1k1cDb8,en,0,0,0
252,2021-06-19 03:27:21 India Standard Time,jaanojunction,"BREAKING: ‘#FlyingSikh’ #MilkhaSingh (91) dies of #Covid19 related complications, five days after wife Nirmal Kaur's death  https://t.co/ynWMuuJG8H",en,0,0,1
254,2021-06-19 03:00:01 India Standard Time,isourav_d,"End of an ERA💐😔  Legendary #Indian sprinter Milkha Singh dies after month long battle with #COVID19.  #FlyingSikh Inspired generation of #athletes in India. #Legends Can never die,we wish Rest in Soul.🙏🙏  @imVkohli @msdhoni @sachin_rt @SGanguly99 @therealkapildev #MilkhaSingh  https://t.co/2jFDwbdOch",en,1,2,6
255,2021-06-19 02:57:57 India Standard Time,parthsa45584472,RIP THE INDIAN LENGEND 😣 1 MORE GEM OF THE INDIAN CROWN HAS BEEN TAKEN BY THE PANDEMIC COVID-19 World used too call him. THE GREAT MILKHA SINGH THE ASIAN SPRINTER 🎖️🎖️🎖️🎖️ THE FLYING SINGH  Will miss you  #rip #ripmilkhasingh #flyingsingh #covid_19  https://t.co/ztO4bhHPHx,en,0,0,0
256,2021-06-19 02:57:37 India Standard Time,ikramkh786,"Legendary Indian sprinter Milkha Singh passed away at the age of 91, after a month-long battle with Covid-19. . . #MilkhaSingh #COVID19 #India  https://t.co/xUCdOvJCxz",en,0,0,3
262,2021-06-21 03:04:28 India Standard Time,sahirnesba,COVID-19,en,0,0,0
263,2021-06-21 02:18:13 India Standard Time,obaolayinka,UK Prime Minister confident of lifting Covid-19 restrictions by July 19th as “remaining curbs to be lifted” #NewsBits,en,0,1,1
264,2021-06-21 01:40:09 India Standard Time,kazimtweets,"#TrivendraRawat was removed as #Uttarakhand CM because he probably was not allowing the #KumbhMela to happen the way it happened. He says, “I always feared that Kumbh may act as #Covid19 super-spreader and my worst fears have now come true.”    https://t.co/8YknwV9Drz",en,1,0,0
269,2021-06-21 00:32:28 India Standard Time,vidhi_13796,Show some love! @AnjaliSinghania . #COVID19 #COVID19India #COVID #Covid_19 #podcast #podcaster #PodcastandChill #podcastlife,en,0,0,1
270,2021-06-21 00:29:33 India Standard Time,_rodahidup,"3 new COVID-19 cases linked to Bukit Merah View cluster, tally now at 73 infections   https://t.co/LQbmMmP3RT",en,0,0,0
271,2021-06-21 00:07:29 India Standard Time,jyoti_kuku,Appreciating the moon light after the chaotic duty on #Sunday.. Ending the #weekend with this soulful moon ❣️ #sundayvibes #mood #photography #PhotoOfTheDay  #NaturePhotography #SunoChanda #COVID19 #coronavirus #COVID #CoronavirusIndia  https://t.co/EZYxa2bFk9,en,0,2,11
272,2021-06-21 00:02:59 India Standard Time,sajjadbhatti,Dear Sir Plz ask / insist strictly all shopkeepers and traders to follow #COVID19 SoPs.   We are observing SoPs are not followed in many areas of #Islamabad.   Some negligence can ruin your &amp; govt's whole efforts.   @dcislamabad @hamzashafqaat @ZaeemZia @Asad_Umar @OfficialNcoc  https://t.co/Cnp2500bW5,en,0,0,0
273,2021-06-21 00:00:43 India Standard Time,arungau31485649,"Out of all the #COVID19 vaccine doses administered today (20 June 2021) in #India, nearly half of them took place in the state of #AndhraPradesh alone(Source: https://t.co/Zj52S50PNE) great governance by @ysjagan @YSRCParty @aajtak @MoHFW_INDIA @indiatvnews @ZeeNews @narendramodi  https://t.co/5l0f7rCfWV",en,1,0,4
274,2021-06-20 23:40:05 India Standard Time,menakaw9,Health Guidelines for #sports thank you @RajapaksaNamal #health #healthcare #Covid_19 #srilanka #Namal  https://t.co/USmFgfETm2,en,0,0,0
276,2021-06-20 22:57:23 India Standard Time,lagravitea,"#KhamoSheWithLife 5.0  A GLOBAL initiative empowering #Deaf #HardOfHearing &amp; promoting @HonkFreeTata.  * send a 2 minutes video of your CREATIVE SKILL that you can do for the Society/Environment during Covid19 on WhatsApp at +91 9570110000.  Total Prize Money Rs.28,721 (US$ 400)  https://t.co/svs5EWi1VN",en,2,3,20
278,2021-06-23 05:18:00 India Standard Time,chungakabasil,Still a lot of them wearing facemask on chin amidst increasing sporadic Covid19 cases on the rise..what are these people trying to prove? And in public areas lagi.  https://t.co/4CVkKiIFOo,en,1,0,0
279,2021-06-23 05:14:09 India Standard Time,chungakabasil,Sporadic Covid19 cases are rising..please wear your facemask and avoid crowds!  https://t.co/KQLfyD0HFo,en,0,0,0
281,2021-06-23 04:52:35 India Standard Time,balgovindpasi2,"Reforms by Conviction and Incentives...my @LinkedIn  post on innovative policy making in the time of COVID-19, powered by the spirit of Centre-State Bhagidari.   https://t.co/OI3T7lMSs8 @kpmaurya1 @bpsarojmp @BJPVinodSonkar @sureshpasiBJP @BJPKashiKshetra @bjpgangapar  https://t.co/98wNjRuKZp",en,0,0,0
285,2021-06-23 03:46:44 India Standard Time,iamzaibi_,I got vaccinated 💉 #COVID19 #vaccinated   Note: ignore background sounds 😂  https://t.co/8WlFv13uuU,en,0,0,2
287,2021-06-23 03:03:17 India Standard Time,mayur48740529,"Willpower is the key to success. Successful people strive no matter what they feel by applying their will to overcome apathy, doubt or fear. . . . . #motivation #business #covid_19 #lifestyle #development #entrepreneur #jobvsbusiness #networkmarketing #affiliatemarketing #stock  https://t.co/Uwhg5eLrsx",en,0,1,2
288,2021-06-23 02:49:27 India Standard Time,_rodahidup,COVID-19 in Asia: 7-day moving average  https://t.co/FdMrOb6ls4,en,0,0,0
289,2021-06-23 02:43:55 India Standard Time,anu06sid,"@socialepfo @naveenarichwal I had changed 3 company at different states in past 3 years due to this COVID-19 pandemic. Will my all PF amount will be accumulated and considered or not? Sir, please let me know as well, it will be kind of you for clarifying my doubt. Thank you! With gratitude Siddharth Singh",en,2,0,0
291,2021-06-23 02:26:10 India Standard Time,mayur_katheriya,"Willpower is the key to success. Successful people strive no matter what they feel by applying their will to overcome apathy, doubt or fear. . . . . #motivation #business #covid_19 #lifestyle #development #entrepreneur #jobvsbusiness #networkmarketing #affiliatemarketing #stockma  https://t.co/wi8dn0o2ZO",en,0,1,2
293,2021-06-23 02:16:21 India Standard Time,raviyasas,Just imagine what will happen if #COVID19 spreads in #Yahapalaya era 🙄,en,0,0,6
294,2021-06-23 02:15:48 India Standard Time,helpingsociety3,"Just living the life with what they are having, hopeless lifes. Getting over them and trying to make them strong. #gohsf #StayStrongFarmers #LifeGoesOn #goonj #staystrong #COVID19 #teamwork #TeamWorkMakesTheDreamWork #lifematters  https://t.co/aU7FtyWU4G",en,0,0,0
295,2021-06-23 02:12:17 India Standard Time,sumana_tweets,@qatarairways terribly disappointing to see that you promise middle seats will be vacant while booking but go on to run full flights #Doha to #delhi in the middle of the strongest #COVID19 wave in India. Such a shame #QR0578,en,1,0,0
297,2021-06-23 02:02:11 India Standard Time,itsmeprkhar,Hw u porpose fr such ppl to give exms tking risk fr demslvs awa fr patient. There r still risks of being reinfectd wid covid or othr bacterial awa viral infections. Pls also cnsult wid gud docs b4 making sch policies. #icaiexams #caexam #SupremeCourt #Exams #Covid_19,en,1,0,2
299,2021-06-23 01:12:02 India Standard Time,sec_thoddoo,✳️ COVID-19 Live Updates: 22/06/2021  @thoddoo_hc  https://t.co/oAR3a9NMvK,en,0,0,0
300,2021-06-23 01:09:26 India Standard Time,janusmyth,So the US isn't giving us covid19 vaccines but our forces are in joint ex with US. Nice. Afterall we need aircraft carriers to fight #COVID19 .,en,0,1,5
311,2021-06-23 00:20:30 India Standard Time,drmurukadas,"22.06.2021 In India #Covid_19 +ve cases surged fastly during 2nd wave to414554.Then stared falling; in last 24hrs rise in fresh cases is42640,notably lower than y'day(53256).Total cases so far is29977861;recovery- 28926038(96.49%);fatalities- 389302(1.30%)&amp;active- 662521(2.21%)",en,0,0,0
