,created_at,username,tweet,language,replies_count,retweets_count,likes_count
74,2021-07-09 05:22:42 India Standard Time,sutansee,Masyarakat Adat Papua Dukung Keberlanjutan Dana Otsus  https://t.co/XxKUJcX8HF  PPKM Basmi Covid,in,0.0,0.0,0
75,2021-07-09 05:22:37 India Standard Time,sutansee,Tokoh Agama Serukan Umat Sukseskan PON XX Papua  https://t.co/nFaYlkjwab  PPKM Basmi Covid,in,0.0,0.0,0
76,2021-07-09 05:22:33 India Standard Time,sutansee,KST Papua Banyak Melakukan Pelanggaran HAM  https://t.co/dBpqoPa9y6  PPKM Basmi Covid,in,0.0,0.0,0
77,2021-07-09 05:22:28 India Standard Time,sutansee,Kemendagri Tunjuk Dance Yulian Flassy Sebagai Plh Gubernur Papua Sumber:  https://t.co/E14T2FgOlf  PPKM Basmi Covid,in,0.0,0.0,0
78,2021-07-09 05:22:23 India Standard Time,sutansee,Tokoh pemuda Papua dukung TNI-Polri tumpas KKB pelanggar HAM  https://t.co/NjJYZcnAH5  PPKM Basmi Covid,in,0.0,0.0,0
79,2021-07-09 05:22:17 India Standard Time,sutansee,Mahfud: Pemerintah Akan Bongkar 10 Korupsi Besar di Papua  https://t.co/t3UeFIed8b  PPKM Basmi Covid,in,0.0,0.0,0
80,2021-07-09 05:22:12 India Standard Time,sutansee,"COVID-19 Merajalela, Kapolri Didesak Berantas Mafia Obat dan Vitamin  https://t.co/EWTRMYWNRt  PPKM Basmi Covid",in,0.0,0.0,0
81,2021-07-09 05:22:07 India Standard Time,sutansee,Ade Armando Dukung Pemenjaraan Habib Rizieq: Ini Bagian dari Perang Besar.  https://t.co/woeNSAAQ40  PPKM Basmi Covid,in,0.0,0.0,0
82,2021-07-09 05:22:03 India Standard Time,sutansee,Risma Pastikan Validitas Data Penerima Bansos Selama PPKM Darurat  https://t.co/v5TndoJG3z  PPKM Basmi Covid,in,0.0,0.0,0
83,2021-07-09 05:21:52 India Standard Time,sutansee,Ekonom UNS Sebut Penerapan PPKM Darurat Jawa-Bali Sudah Tepat  https://t.co/xZRVXJaCkg  PPKM Basmi Covid,in,0.0,0.0,0
84,2021-07-09 05:20:12 India Standard Time,saengwitk,"While the people of Thailand are hugely suffering from Covid-19, a group of persons they kneed and crawled disappeared. Why do they still exist? #WhatsHappeningInThailand",en,0.0,1.0,0
85,2021-07-09 05:18:22 India Standard Time,fitness_gulshan,@ImmigrationMV Are work visa being reissued for those whose work visa expired and couldn't renew due to covid 19?,en,1.0,0.0,0
86,2021-07-09 05:16:28 India Standard Time,film0983799924,ช่วงนี้ covid น่าจะไม่มีงาน หมอฟิล์ม เปิดสอน นวด ในสถานที่และนอกสถานที่สอนนวดแบบจริงจังถ้าต้องการออกใบรับรองด้วยก็แต่ แต่คุณต้องนวดเป็นจริงๆนะครับถึงผมจะออกใบ นวดให้ได้ครับ จากกระทรวงสาธารณสุขครับ👍 #รายละเอียดค่าสอนถ้าคอมเม้นนะครับ  https://t.co/pWnHz8vcgm,th,5.0,20.0,54
87,2021-07-09 05:13:59 India Standard Time,williamchua007,"@mkini_bm Sekarang pandemic Covid 19 yg teruk melanda Negara Malaysia, kita semua perlu mengamalkan sikap KITA JAGA KITA 💪💪 dan jangan berpolitik ...utama kepentingan Rakyat...",in,0.0,0.0,1
88,2021-07-09 05:10:35 India Standard Time,safwanmajid,selagi ada org yg mcm ni x kira melayu ke cina ke india ke ap2 bangsa mmg susah kita nak jd negara bebas covid,in,1.0,0.0,1
89,2021-07-10 05:27:48 India Standard Time,sheepshearer2,"@di2122 Just think how shitvwe have it now, it may come as a relief. KEEP CALM AND CONTINUE BEING CONNED BY COVID.😆",en,0.0,0.0,0
90,2021-07-10 05:22:07 India Standard Time,nazlyahma,"@humberrivers @fahmi_fadzil @MuhyiddinYassin My views bukan sbgai org politic i just rakyat marhaen yg ckp psal covid. Rakyat pun contribute , degil &amp; ego sngat. Nak rentas ngeri, balik kpg, gelang pink bersepah kat jln. ikut kepala sndiri. yg suffer yg dok dlm rumah",in,0.0,0.0,0
91,2021-07-10 05:13:11 India Standard Time,marliah9999,Ayo...! Kita ikuti webinar #PENCEGAHAN &amp; PENAMGGULANGAN COVID 19 di lingkungan @kemendespdtt  #MulaiDariDesa  @halimiskandarnu  @malik_haramain  @yusradaridesa  @imansyukri  @BatuTppi  https://t.co/U9YkGz8TgM,in,0.0,0.0,5
92,2021-07-10 05:12:22 India Standard Time,_isabellazee,"Buka ig tgok akak angkat aku update inform abah takde.. wehhh sedihnya, last time jumpa masa kenduri kawen my sis tu 2 years ago! 😩 i hate covid so much!   Al-fatihah to Abah Semoga ditempatkan bersama orang2 yang beriman. Aminn",in,1.0,0.0,0
93,2021-07-10 05:05:58 India Standard Time,little_wing93,@putrymary Birthday tahun nih macam kelam kabut je compared sebelum2 nih 🤣🤣 saja buat meriah padahal celebrate 3 orang je 🤣🤣 budak2 bukan faham pun covid. Thank you aunty 💕 dia masuk 3 tahun nih.,in,1.0,0.0,0
94,2021-07-10 05:05:11 India Standard Time,idrisramli,Terima kasih gohmen Malaysia 🇲🇾 ❤️❤️  #covid_19 #covid19malaysia #covidvacccine @ Oj03rg96  https://t.co/d7RjZrdkMH,in,0.0,0.0,0
95,2021-07-10 05:04:54 India Standard Time,rulzz_man,"Syukur Alhamdulillah, setelah 3 bulan menunggu, akhirnya dapat juga tarikh suntikan vaksin covid-19. Jom ke Shah Alam kita. #vaksìncovid19  #pfizer #lindungdirilindungsemua @ Taman Desa Kesang  https://t.co/OjKn1Wtlvc",in,0.0,0.0,0
96,2021-07-10 04:58:57 India Standard Time,gitaamanyyy,"Novavax 93% Efektif Cegah Covid-19, Yuk Disiplin PPKM  https://t.co/QVtjET6KVt",in,0.0,0.0,0
97,2021-07-10 04:55:23 India Standard Time,boykelatul1,"@CNNIndonesia Betul Pak RI 1. Daripada demo yg gakkaruan,mending berbakti pada kemanusiaan... Bersama melawan covid",in,0.0,0.0,0
98,2021-07-10 04:49:00 India Standard Time,commscraig,"@candicespag For tourists, Qatar is a major airline hub. it gets people visiting on stopovers, business, from all over. During covid it was closed to visitors, but it’s open again from next week.",en,1.0,0.0,0
99,2021-07-10 04:46:16 India Standard Time,commscraig,"@candicespag @samanthamaiden @ACurrentAffair9 You’ve an app for covid. You have to show it on entry to all offices, shops, bars, restaurants, etc. The app shows quarantining status, vax status, and monitors your proximity to others. If someone had covid &amp; you were close by, you get alerted to test  BTW bars are proper bars🍻",en,1.0,0.0,1
100,2021-07-10 04:32:46 India Standard Time,hen_cheng,Mahathir former Prime Minister of Malaysia &amp; MP Langkawi w family assets worth 💲billions 👉 did not make packets of food to feed the hungry families of Malaysia during the Covid Pandemic 👉 DOES MAHATHIR REALLY CARE FOR THE PEOPLE ❓ But a restaurant owner did the good need,en,0.0,0.0,0
101,2021-07-10 04:13:24 India Standard Time,rajan_david1,@FranticKL It's a tragedy unfolding in Malaysia. With 4 suicide cases daily apart from covid 19 deaths.,en,1.0,1.0,2
102,2021-07-10 04:10:59 India Standard Time,sadwitri,@SinarOnline Tak sempat pun nak suicide. Covid is killing us faster than we can think about committing suicide.tengok angka Selangor sudah le,en,0.0,0.0,5
103,2021-07-10 04:07:53 India Standard Time,nurulkasmar96,"😖 Semua Orang tertekan disaat Dunia Dilanda Covid.. TAPI Jgn selfish sama2 tolak ansur untuk semua pihak, dalam hospital berpuluh ribu orang nak diuruskan.. Kalau rasa xnk berebut2 Pegi hantar private Hospital.. Sekian..",in,0.0,0.0,0
104,2021-07-10 04:04:15 India Standard Time,commscraig,"@candicespag @samanthamaiden @ACurrentAffair9 It is voluntary to be vaccinated, easily accessible, &amp; benefits for vaxxing like:  1. No quarantine: On arrival into Doha airport you have a PCR test, but no quarantining unless covid pos.  2. Vaccinated people can go to restaurants, bars, pools, gyms,   People want the jab!",en,1.0,0.0,0
105,2021-07-10 03:21:05 India Standard Time,syamim_zaidi,@MsSabrinaAnuar Road 10k cases. Klu la gaji tiap2 hari naik mcm angka covid . Kan best emmmmmmm.,in,1.0,0.0,0
106,2021-07-10 03:11:00 India Standard Time,asif_0785,Due to covid many have lost their jobs its the best opportunity ty @nawabmalikncp saahab @OfficeofNM @NCPspeaks @MumbaiNCP #Jobs #JobFair #opportunity #ncp #भाजपा #Cabinet #nawabmalik #Maharashtra #HDFC #COVID19 #Covid_19  https://t.co/PyQZtkQFp2,en,0.0,0.0,3
107,2021-07-10 03:06:41 India Standard Time,hussain_305,@nahhzifa Thats terrible :( covid has got the worst of everyone,en,0.0,0.0,1
108,2021-07-10 02:37:06 India Standard Time,shoukatalisafi,No one is safe until everyone is safe. Get the COVID-19 vaccine to protect yourself. Save Lives!  https://t.co/sYnFS2Avjw,en,0.0,0.0,6
109,2021-07-10 02:31:34 India Standard Time,drewinseasia,"@NSWHealth @LadyPoop2 i rented this neat house off a dad looking guy to hold a party all welcome starts at 6pm 109 Kirribilli Ave, Kirribilli NSW  Plenty of parking great harbour views please follow NSW covid suggestion #auspol",en,0.0,0.0,0
110,2021-07-10 02:31:28 India Standard Time,drewinseasia,"i rented this neat house off a dad looking guy to hold a party all welcome starts at 6pm 109 Kirribilli Ave, Kirribilli NSW  Plenty of parking great harbour views please follow NSW covid suggestion #auspol",en,0.0,0.0,0
111,2021-07-10 02:05:55 India Standard Time,imsouravsinha10,"The BCCI Secretary has spoken to Sri Lanka Cricket chairman over the COVID concerns. Lanka may have to put together a different team from the one that’s returned from England,  and quarantining, or defer the start of the series by a few days #BREAKING #IndvsSL @BCCI",en,0.0,0.0,0
112,2021-07-10 02:05:26 India Standard Time,nagireddymural2,Me and my wife are traveling from sec to vijayawada by train .in this train is durty and wash rooms smell spread entire S2 box. no cleaning we are getting vomitings all passengers are very suffer I request to IRCTC please make the clean in this covid situation.train no is 02710  https://t.co/m1U1b1u402,en,1.0,0.0,0
