,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1410613812567298059,1410613812567298059,2021-07-01 20:28:35 India Standard Time,2021-07-01,20:28:35,530,969869587,soundirarajanr,soundirarajan,,Coronavirus death husband wife enjoy death best life  https://t.co/ccVjPjKnK1,en,[],[],"['https://pbs.twimg.com/media/E5OBxv0VgAAnhG0.jpg', 'https://pbs.twimg.com/media/E5OBx9wVEAA24-j.jpg', 'https://pbs.twimg.com/media/E5OByLCVcAcTRAv.jpg', 'https://pbs.twimg.com/media/E5OByWXUcAUNZZu.jpg']",0,0,0,[],[],https://twitter.com/soundirarajanr/status/1410613812567298059,False,,1,https://pbs.twimg.com/media/E5OBxv0VgAAnhG0.jpg,India,,,,,,[],,,,
11,1410607374562250753,1410607374562250753,2021-07-01 20:03:00 India Standard Time,2021-07-01,20:03:00,530,1395751812070785037,avi8teen,अवि,,On vacay mode since 24 March 2020 .  #coronavirus #COVID19 #lockdownextension #India #India,fr,[],[],[],0,1,1,"['coronavirus', 'covid19', 'lockdownextension', 'india', 'india']",[],https://twitter.com/avi8teen/status/1410607374562250753,False,,0,,India,,,,,,[],,,,
12,1410605116428722181,1410605116428722181,2021-07-01 19:54:02 India Standard Time,2021-07-01,19:54:02,530,846707979932000256,tejpalrawat14,Tejpal Rawat,,कोरोना महामारी से लड़ने के लिए उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ ने जो प्रयास किए हैं उसकी चर्चा दुनियाभर में हो रही है  #YogiAdityanath #CoronaVirus    https://t.co/NqS5nZlzLM,hi,[],['https://zeenews.india.com/hindi/india/australian-mp-craig-kelly-praises-up-cm-yogi-adiyanath-for-smart-covid-management/932683'],[],0,3,7,"['yogiadityanath', 'coronavirus']",[],https://twitter.com/TejpalRawat14/status/1410605116428722181,False,,0,,India,,,,,,[],,,,
13,1410602547560153088,1410602547560153088,2021-07-01 19:43:49 India Standard Time,2021-07-01,19:43:49,530,599903849,menakaw9,Menaka Wijethilaka,,Media Release – 2021.07.01 Covid death figures reported today 2021.07.01 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/PoFK8uQSIK,en,[],[],['https://pbs.twimg.com/media/E5N3iW8UUAoCQRp.jpg'],0,3,1,"['dgi', 'government', 'information', 'department', 'news', 'infodprtsl', 'srilanka', 'covid19', 'coronavirus', 'staysafe', 'socialdistancing', 'virus', 'pandemic']",[],https://twitter.com/MenakaW9/status/1410602547560153088,False,,1,https://pbs.twimg.com/media/E5N3iW8UUAoCQRp.jpg,India,,,,,,[],,,,
14,1410599757811122181,1410599757811122181,2021-07-01 19:32:44 India Standard Time,2021-07-01,19:32:44,530,1087759910786473984,nurangezr,Nurangez Rustamzoda,,"Mo baroi hifzi salomatiamon mosk mebandem, shumo chi?  @ArashAlaeiMD #COVID19 #coronavirus #Tajikistan #NR #Dushanbe  https://t.co/F5NLrsNRkY",und,"[{'screen_name': 'arashalaeimd', 'name': 'arash alaei', 'id': '909576565973020673'}]",[],[],0,1,2,"['covid19', 'coronavirus', 'tajikistan', 'nr', 'dushanbe']",[],https://twitter.com/NurangezR/status/1410599757811122181,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1410599019835904004/pu/img/m7ZfOddl6QDnU0u-.jpg,India,,,,,,[],,,,
15,1410597681659973635,1410597681659973635,2021-07-01 19:24:29 India Standard Time,2021-07-01,19:24:29,530,1250410217990270976,anasbaigmab2,@ANAS_BAIG_MAB 🦁✨🥀,,तीसरी लहर कब आएगी..❓ तीसरी लहर कब आएगी..❓ लोग ऐसे पूछ रहे हैं.. जैसे महामारी नहीं मारूति का नया मॉडल लॉन्च हो रही है..🙈😂😂 #coronavirus,hi,[],[],[],0,0,0,['coronavirus'],[],https://twitter.com/ANASBAIGMAB2/status/1410597681659973635,False,,0,,India,,,,,,[],,,,
16,1410597455805116418,1410597455805116418,2021-07-01 19:23:35 India Standard Time,2021-07-01,19:23:35,530,1129720498936397825,mekotweet,Mako,,43 more COVID-19 related deaths reported.... #COVID19 #fatalities #coronavirus  https://t.co/cvAlFv4QwG,en,[],[],['https://pbs.twimg.com/media/E5Ny6PGUcAM0oSL.jpg'],0,0,0,"['covid19', 'fatalities', 'coronavirus']",[],https://twitter.com/MekoTweet/status/1410597455805116418,False,,1,https://pbs.twimg.com/media/E5Ny6PGUcAM0oSL.jpg,India,,,,,,[],,,,
17,1410597270295179277,1410597270295179277,2021-07-01 19:22:51 India Standard Time,2021-07-01,19:22:51,530,1395751812070785037,avi8teen,अवि,,"अजीब समय रहा है ये ,   किसी के सपने ले गया  और किसी के अपने ।  - गुलज़ार  #quotes #deep #love #coronavirus #COVID19",hi,[],[],[],0,0,0,"['quotes', 'deep', 'love', 'coronavirus', 'covid19']",[],https://twitter.com/avi8teen/status/1410597270295179277,False,,0,,India,,,,,,[],,,,
18,1410590479016599564,1410590479016599564,2021-07-01 18:55:52 India Standard Time,2021-07-01,18:55:52,530,1349938251209928704,smithku29521797,Amith kumar Nishadvanshi,,"#DoctorsDay 👍 wish u #HappyDoctorsDay every doctors Who have all caring all people's lives forever in this corona virus stage. My wish is all doctor's, nurses, healthcare workers, wardboy,ambulance, etc",en,[],[],[],0,1,2,"['doctorsday', 'happydoctorsday']",[],https://twitter.com/SmithKu29521797/status/1410590479016599564,False,,0,,India,,,,,,[],,,,
19,1410588534038138888,1410588534038138888,2021-07-01 18:48:08 India Standard Time,2021-07-01,18:48:08,530,41786801,srilankatweet,Sri Lanka Tweet 🇱🇰 💉,,43 more coronavirus related deaths confirmed for June 30 - Government Info #LKA #SriLanka #COVID19SL #COVID19LK,en,[],[],[],0,10,35,"['lka', 'srilanka', 'covid19sl', 'covid19lk']",[],https://twitter.com/SriLankaTweet/status/1410588534038138888,False,,0,,India,,,,,,[],,,,
20,1411092767506198530,1411092767506198530,2021-07-03 04:11:47 India Standard Time,2021-07-03,04:11:47,530,854647150478864384,muhammadaayan28,Lt.Muhammad Aayan🇵🇸🇵🇰,,#IGotVaccinated #COVID19 #coronavirus #vaccination  https://t.co/tZ36NxziFz,und,[],[],['https://pbs.twimg.com/media/E5U1YxiWQAQT8P1.jpg'],0,0,1,"['igotvaccinated', 'covid19', 'coronavirus', 'vaccination']",[],https://twitter.com/muhammadaayan28/status/1411092767506198530,False,,1,https://pbs.twimg.com/media/E5U1YxiWQAQT8P1.jpg,India,,,,,,[],,,,
21,1411055918935023617,1411055918935023617,2021-07-03 01:45:21 India Standard Time,2021-07-03,01:45:21,530,2879671202,zeeshan_zaffer,Zeeshan Zafar ~ ذيشان ظفر,,May ALLAH safe all muslims from corona virus .,en,[],[],[],0,0,1,[],[],https://twitter.com/zeeshan_zaffer/status/1411055918935023617,False,,0,,India,,,,,,[],,,,
22,1411038633122054152,1411038633122054152,2021-07-03 00:36:40 India Standard Time,2021-07-03,00:36:40,530,38653143,peshavar,Shabbir Hussain Imam,,POSSIBLE IMPOSSIBLE: Provincial Health Dept ordered to #MTI hospitals that “all patients” in the hospital's #OPD and #IBP are required to bring with them a certificate of #CoronaVaccine &amp; negative report of #coronavirus test. #Jul02  #Pakistan #Peshawar #Abbottabad #KP #COVID19,en,[],[],[],3,0,0,"['mti', 'opd', 'ibp', 'coronavaccine', 'coronavirus', 'jul02', 'pakistan', 'peshawar', 'abbottabad', 'kp', 'covid19']",[],https://twitter.com/peshavar/status/1411038633122054152,False,,0,,India,,,,,,[],,,,
23,1411017767327698946,1411017767327698946,2021-07-02 23:13:45 India Standard Time,2021-07-02,23:13:45,530,36678293,hunnhunn,Hannah,,"The uncovering of Peter Daszak’s self interest in the Wuhan coronavirus lab probe proves that there are more to the lab leak hypothesis (my favourite hypothesis).  And my favourite story teller, Johnny Harris, tells it in the best way!  https://t.co/UMA1TJ6SVe",en,[],['https://youtu.be/HwUtjG3u8l0'],[],0,1,3,[],[],https://twitter.com/hunnhunn/status/1411017767327698946,False,,0,,India,,,,,,[],,,,
24,1411015258022449152,1379678584097280004,2021-07-02 23:03:47 India Standard Time,2021-07-02,23:03:47,530,1062665231858573312,tripathidk1,दिनेश त्रिपाठी l D.Tripathi,,@SJTA_Puri @AshokVishawakrm #ॐ_नमो_भगवते_वासुदेवाय_नमः  #ॐ_श्रीं_ह्रीं_श्रीं_महालक्ष्मयै_नम  #ॐ_नमः_शिवायः  #ॐ_हनुमते_नमः  #ॐ_श्रीं_ह्रीं_श्रीं_महालक्ष्मयै_नम  #ॐ_नमो_नारायणाय_नमः  #ॐनमःशिवाय  #ॐ__गं__गणपतये__नमः  #ॐनमःशिवायः  #जय_श्रीराम #COVID19 #CovidVaccine #coronavirus,und,[],[],[],0,1,1,"['ॐ_नमो_भगवते_वासुदेवाय_नमः', 'ॐ_श्रीं_ह्रीं_श्रीं_महालक्ष्मयै_नम', 'ॐ_नमः_शिवायः', 'ॐ_हनुमते_नमः', 'ॐ_श्रीं_ह्रीं_श्रीं_महालक्ष्मयै_नम', 'ॐ_नमो_नारायणाय_नमः', 'ॐनमःशिवाय', 'ॐ__गं__गणपतये__नमः', 'ॐनमःशिवायः', 'जय_श्रीराम', 'covid19', 'covidvaccine', 'coronavirus']",[],https://twitter.com/Tripathidk1/status/1411015258022449152,False,,0,,India,,,,,,"[{'screen_name': 'SJTA_Puri', 'name': 'Shree Jagannatha Temple Office, Puri', 'id': '1346871884151853061'}, {'screen_name': 'AshokVishawakrm', 'name': 'अशोक विश्वकर्मा', 'id': '1215946205802270720'}]",,,,
25,1411014702499471376,1411004023621132289,2021-07-02 23:01:35 India Standard Time,2021-07-02,23:01:35,530,14650113,_darkle,D A R K L E,,"@CrimeThailand I wonder how future generations will look upon our Coronavirus response. Either with similar disdain, or not at all – as wondering will by then be a thing of the past.",en,[],[],[],1,0,2,[],[],https://twitter.com/_darkle/status/1411014702499471376,False,,0,,India,,,,,,"[{'screen_name': 'CrimeThailand', 'name': 'True Crime Thailand', 'id': '1283919510588715008'}]",,,,
26,1411005086432514049,1411005086432514049,2021-07-02 22:23:22 India Standard Time,2021-07-02,22:23:22,530,1129720498936397825,mekotweet,Mako,,37 coronavirus related deaths confirmed for July 1st... #COVID19 #fatalities #coronavirus  https://t.co/Kas9gw3HCx,en,[],[],['https://pbs.twimg.com/media/E5TlpcTUUAEc_9G.jpg'],0,0,0,"['covid19', 'fatalities', 'coronavirus']",[],https://twitter.com/MekoTweet/status/1411005086432514049,False,,1,https://pbs.twimg.com/media/E5TlpcTUUAEc_9G.jpg,India,,,,,,[],,,,
27,1411002063966728206,1411002063966728206,2021-07-02 22:11:21 India Standard Time,2021-07-02,22:11:21,530,781137017128136704,praveenkhamnam1,Praveen Kh,,Honey is best medicine in world. Green banana soup with honey mixture drinking effective CORONAVIRUS curable illness.,en,[],[],[],0,0,0,[],[],https://twitter.com/PraveenKhamnam1/status/1411002063966728206,False,https://twitter.com/eu_eeas/status/1410851984861761541,0,,India,,,,,,[],,,,
28,1410999957411172355,1410999957411172355,2021-07-02 22:02:59 India Standard Time,2021-07-02,22:02:59,530,969869587,soundirarajanr,soundirarajan,,Coronavirus marriage home marriage small group marriage and low budget cost marriage  https://t.co/s8Yo2mQ6QP,en,[],[],"['https://pbs.twimg.com/media/E5Tg-DTUcAcV-RM.jpg', 'https://pbs.twimg.com/media/E5Tg-RoVEAAMYCT.jpg', 'https://pbs.twimg.com/media/E5Tg-grVcAEQxTb.jpg', 'https://pbs.twimg.com/media/E5Tg-suVcAMpNw2.jpg']",0,0,0,[],[],https://twitter.com/soundirarajanr/status/1410999957411172355,False,,1,https://pbs.twimg.com/media/E5Tg-DTUcAcV-RM.jpg,India,,,,,,[],,,,
29,1410988539240534017,1410988539240534017,2021-07-02 21:17:37 India Standard Time,2021-07-02,21:17:37,530,21195125,nishantbhuse,Nishant Bhuse,,Scary variant #coronavirus #DeltaVariante,en,[],[],[],0,0,0,"['coronavirus', 'deltavariante']",[],https://twitter.com/nishantbhuse/status/1410988539240534017,False,https://twitter.com/CNN/status/1410987907750498306,0,,India,,,,,,[],,,,
30,1410987385261752325,1410987385261752325,2021-07-02 21:13:02 India Standard Time,2021-07-02,21:13:02,530,1385632116273152000,24topnews_,24TopNews,,93 fresh cases of #Coronavirus reported in Delhi within 24 hours. #COVID19 #CovidVaccine,en,[],[],[],0,0,6,"['coronavirus', 'covid19', 'covidvaccine']",[],https://twitter.com/24TopNews_/status/1410987385261752325,False,,0,,India,,,,,,[],,,,
31,1410984033333374979,1410984033333374979,2021-07-02 20:59:43 India Standard Time,2021-07-02,20:59:43,530,262586685,vietnewsgateway,Tuoi Tre News,,Ho Chi Minh City registers 419 more local #coronavirus infections  https://t.co/YgxbHc6EpJ,en,[],['http://tuoitrenews.vn/news/society/20210702/ho-chi-minh-city-registers-419-more-local-coronavirus-infections/61854.html'],[],1,3,7,['coronavirus'],[],https://twitter.com/VietNewsGateway/status/1410984033333374979,False,,0,,India,,,,,,[],,,,
32,1410981858750341127,1410981858750341127,2021-07-02 20:51:04 India Standard Time,2021-07-02,20:51:04,530,599903849,menakaw9,Menaka Wijethilaka,,Media Release – 2021.07.02  Covid Death Figures for 02.07.2021 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/abFdzcB8jk,en,[],[],['https://pbs.twimg.com/media/E5TQhTxUcAUoP1U.jpg'],0,3,1,"['dgi', 'government', 'information', 'department', 'news', 'infodprtsl', 'srilanka', 'covid19', 'coronavirus', 'staysafe', 'socialdistancing', 'virus', 'pandemic']",[],https://twitter.com/MenakaW9/status/1410981858750341127,False,,1,https://pbs.twimg.com/media/E5TQhTxUcAUoP1U.jpg,India,,,,,,[],,,,
33,1410980445546684425,1410980445546684425,2021-07-02 20:45:27 India Standard Time,2021-07-02,20:45:27,530,1296999797333745664,iatulshakya563,Atul Shakya,,बड़ी मुश्किल के बाद @BJP4India  सरकार या @narendramodi  जी #coronavirus  का काबू में कर पाए हैं! #Thankyoumodi  @ABPNews @aajtak  https://t.co/qqnvmhNtf4,hi,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}, {'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'abpnews', 'name': 'abp news', 'id': '39240673'}, {'screen_name': 'aajtak', 'name': 'aajtak', 'id': '42606652'}]",[],[],0,0,0,"['coronavirus', 'thankyoumodi']",[],https://twitter.com/iatulshakya563/status/1410980445546684425,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1410979776236449793/pu/img/MIHvsv02SzIRMz1L.jpg,India,,,,,,[],,,,
34,1410976025954033669,1410976025954033669,2021-07-02 20:27:53 India Standard Time,2021-07-02,20:27:53,530,1370407187835621379,william67335893,William Strang,,Streets during the Covid 19 time in Thailand  @William67335893   https://t.co/YXamFwLxzV #Thailand #Thai #ThailandNews #Bangkok #LockDown #LockDownLevel4 #Covid_19 #Covid #stockphoto #COVID19 #pandemic #Corona #coronavirus #streetphotography #streetphoto #StaySafe #StaySafe #mask,en,"[{'screen_name': 'william67335893', 'name': 'william strang', 'id': '1370407187835621379'}]",['https://www.picfair.com/pics/013625975-out-of-the-streets-during-the-covid-19-timeline-in-thailand-southeast-asia'],[],0,0,1,"['thailand', 'thai', 'thailandnews', 'bangkok', 'lockdown', 'lockdownlevel4', 'covid_19', 'covid', 'stockphoto', 'covid19', 'pandemic', 'corona', 'coronavirus', 'streetphotography', 'streetphoto', 'staysafe', 'staysafe', 'mask']",[],https://twitter.com/William67335893/status/1410976025954033669,False,,0,,India,,,,,,[],,,,
35,1410971797101547522,1410959673574912006,2021-07-02 20:11:05 India Standard Time,2021-07-02,20:11:05,530,1385265875620548612,kishan_83179,Kishan Chauhan💫🌠,,@narendramodi sir std10 and std12 repiter student don't exam  sir please student Health corona virus in killed Student Examination in one class room in 20 Student in   all school in 1635 Student and delta plus Heavy tell risk of covind_19 varriant @AdvMamtaSharma,en,"[{'screen_name': 'advmamtasharma', 'name': 'mamta sharma', 'id': '1242075380111929346'}]",[],[],1,0,4,[],[],https://twitter.com/kishan_83179/status/1410971797101547522,False,,0,,India,,,,,,"[{'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,
36,1410970119405064192,1410970119405064192,2021-07-02 20:04:25 India Standard Time,2021-07-02,20:04:25,530,1098995415087628288,dharmik_vala,Dharmik vala,,"गुजरात में पिछले 24 घंटे में कोरोना के 80 मामले सामने आए, जबकि 2 मरीजों की मौत हुई. अहमदाबाद में 15 और सूरत में 21, वडोदरा में 8 और राजकोट में 4...  #coronavirus #COVID19 #Gujarat",hi,[],[],[],0,0,3,"['coronavirus', 'covid19', 'gujarat']",[],https://twitter.com/dharmik_vala/status/1410970119405064192,False,,0,,India,,,,,,[],,,,
37,1410970007345971206,1410970007345971206,2021-07-02 20:03:58 India Standard Time,2021-07-02,20:03:58,530,1356246501081677830,telalnewsarabia,تلال نيوز عربية,,نادية جاسم - الصفوف الأمامية .. وتحديات جائحة كورونا -التحديات التي تواجهها الصفوف الأمامية . #bahrain #coronavirus #corona #beawarebahrain  #كورونا #البحرين #فريق_البحرين #جائحة_كورونا #مجتمع_واعي #كلنا_فريق_البحرين  https://t.co/68s2AnPSq6,ar,[],[],[],0,2,2,"['bahrain', 'coronavirus', 'corona', 'beawarebahrain', 'كورونا', 'البحرين', 'فريق_البحرين', 'جائحة_كورونا', 'مجتمع_واعي', 'كلنا_فريق_البحرين']",[],https://twitter.com/telalnewsarabia/status/1410970007345971206,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1410969438921412608/pu/img/ovjGI7fC90U1kotA.jpg,India,,,,,,[],,,,
38,1410966041669226498,1410966041669226498,2021-07-02 19:48:13 India Standard Time,2021-07-02,19:48:13,530,737953121045975040,arunatana23,@dr aruna_tana,,"Novel face mask developed by MIT, Havard ....diagnosing corona virus, making it easy for mass....would be game changer🤞  https://t.co/ximXwknsvw",en,[],[],['https://pbs.twimg.com/media/E5TCHlPVkAIRf0M.jpg'],0,0,3,[],[],https://twitter.com/arunatana23/status/1410966041669226498,False,,1,https://pbs.twimg.com/media/E5TCHlPVkAIRf0M.jpg,India,,,,,,[],,,,
39,1410949659174920197,1410949659174920197,2021-07-02 18:43:07 India Standard Time,2021-07-02,18:43:07,530,2941091119,krish_effect,Mallu Doctor,,#BreakingNews: Pregnant women now can get vaccinated against coronavirus. They can register on CoWin portal.,en,[],[],[],0,0,1,['breakingnews'],[],https://twitter.com/krish_effect/status/1410949659174920197,False,,0,,India,,,,,,[],,,,
40,1412177301224054787,1412177301224054787,2021-07-06 04:01:20 India Standard Time,2021-07-06,04:01:20,530,1129720498936397825,mekotweet,Mako,,"32 Covid-19 related deaths for 04 July confirmed by Director General of Health Services, increasing total number of deaths in Sri Lanka to 3,268 - Gov't Info Dept #COVID19SL #COVID19 #coronavirus #fatalities  https://t.co/stfTNThxPY",en,[],[],['https://pbs.twimg.com/media/E5kPxVrVoAY1V2O.jpg'],0,0,0,"['covid19sl', 'covid19', 'coronavirus', 'fatalities']",[],https://twitter.com/MekoTweet/status/1412177301224054787,False,,1,https://pbs.twimg.com/media/E5kPxVrVoAY1V2O.jpg,India,,,,,,[],,,,
41,1412166922314059780,1412166922314059780,2021-07-06 03:20:05 India Standard Time,2021-07-06,03:20:05,530,1406024729400647683,nazarisind,nazarisind,,Will we all  think and do the right act? How do deal with the dangerous effects of ozone depletion when we are simply scared of we all the simple corona virus?,en,[],[],[],0,0,0,[],[],https://twitter.com/nazarisind/status/1412166922314059780,False,,0,,India,,,,,,[],,,,
42,1412166368636522505,1412166368636522505,2021-07-06 03:17:53 India Standard Time,2021-07-06,03:17:53,530,749291101366784001,aanchal6400,𝐀𝐀𝐍𝐂𝐇𝐀𝐋 𝐂𝐇𝐀𝐔𝐑𝐀𝐒𝐈𝐀,,"‘A tsunami is coming’ Rahul Gandhi warns Centre over coronavirus,  #RahulWasRight",en,[],[],[],0,1,3,['rahulwasright'],[],https://twitter.com/Aanchal6400/status/1412166368636522505,False,,0,,India,,,,,,[],,,,
