,created_at,username,tweet,language,replies_count,retweets_count,likes_count
180,2021-07-07 00:43:30 India Standard Time,iadityakulkarni,Half of @ECB_cricket players are infected with #Corona n also #wembleystadium is jam pack for #EURO2020 semi . Wtf  #ITA #ESP #ItalyVsSpainSemis,en,0,0,0
186,2021-07-06 23:21:12 India Standard Time,dankeshwar,"The best news of today for Jodhpurites is: No #covid infected person is reported in whole Jodhpur district. Hope, the wisdom prevails n d people of my city shall continue to follow the norms of corona pandemic. #WearingMask n #SocialDistancing.",en,0,1,1
187,2021-07-06 23:11:12 India Standard Time,shashi96002,"@narendramodi Sir, I was working with Vedanta and in Corona I lost job in June 20. I am finding it difficult to get job. I have to support family. I am having experience of 18 years in Oil and Gas and M. Tech in Petroleum Engineering. Pl. help. Regards, Shashi Mishra 7739111038",en,0,0,0
195,2021-07-08 02:44:17 India Standard Time,e1maith,This is the second strike of corona 🤡🤡🤡💔🤧,en,0,0,0
201,2021-07-08 01:17:28 India Standard Time,siraj63132787,@RailMinIndia Corona steel available,en,0,0,0
206,2021-07-07 23:48:52 India Standard Time,divyanshys,If you will turn off the AC of your house then maybe you will understand our situation.  Survived from Corona but looks like this heat will kill us. @ArvindKejriwal @bsesdelhi @SatyendarJain @KhanAmanatullah @AamAadmiParty,en,0,0,0
207,2021-07-07 23:14:59 India Standard Time,shekar_pabba,"@KTRTRS Hi sir, This is pabba shekar from bhiknoor, Kamareddy Dist, Telangana This people are too poor, she lost her husband due to corona and doesn't have house, she have three children, she have take care about those three children, plz help them sir... My mobile no 9989085886  https://t.co/z2B92GmfaB",en,0,0,0
208,2021-07-07 23:12:19 India Standard Time,chintuchatora,What #corona tought you?,en,3,0,4
214,2021-07-07 22:12:33 India Standard Time,thakresachin4,@AshramGzb अति महत्वपूर्ण । All limits of cruelty is crossed with INNOCENT Sant Shri Asharamji Bapu.  - 85yr old - had contracted Corona - was hospitalized - suffering from severe post COVID  #InjusticeAtItsPeak  Nation demands Justice For Bapuji  https://t.co/Ml0C6JqY3e,en,0,0,0
216,2021-07-07 21:57:31 India Standard Time,polybags9,@rohini_sgh Put pics.. But after month in Lucknow reels under corona pls don't blame Govt alone,en,0,0,0
217,2021-07-07 21:48:05 India Standard Time,lazeez_food,"Govt is very very serious on Covid. A new Health Minister for New Wave. Mansukh Mandavia is the new health minister, corona will find it difficult to spell or pronounce his name. This is called Masterstroke",en,0,0,5
237,2021-07-07 19:34:59 India Standard Time,drrajiv32677953,"@RahulGandhi What is Corona emergency management what is the cost of ppkit any idea 💡what is the cost of vaccine, u know money is not grown on trees Manmohan singh said yr PM mute and you fool fooling yrself by an irresponsible attitude and antinational statements be lndian .#ToolKitExposed",en,0,0,0
242,2021-07-07 18:57:28 India Standard Time,rkgarg56,Don't be covidiot but be covidwise don't let Corona catch you,en,0,0,0
244,2021-07-07 18:42:34 India Standard Time,panash1248,"@PMCPune Sinhgad road,40,14,49,70 ... No surprises,chin mask,physical jostle,spitting on d road,free corona path thru nose,name d covid unsafe behaviour and see them on sinhgad road!",en,0,0,7
245,2021-07-07 18:38:13 India Standard Time,veerendrachauh4,"I have not requested for any AEDL, in DL renewal apl no 2041935221 as per point 4 of genral instructions, but toll-free executive insist slot booking. In corona time unnecessary visit to be avoided. pls help.  https://t.co/PgR0iNYO9U",en,0,0,0
247,2021-07-07 18:01:48 India Standard Time,iamfaisal50,Corona virus update in #Bangladesh   All time record...... 07.07.2021  😞☹️😥  https://t.co/K9FEkhe0zo,en,0,0,6
248,2021-07-07 18:01:35 India Standard Time,pankaj_dholpur,You failed in Corona Test. Rusticated!  #CabinetExpansion2021  #CabinetReshuffle  @abhasbhatnagar @DIPRRajasthan @withabhinsui @_lokeshsharma @_gurjotsandhu @Sayaantani_Roy @shaktijhalansui @MLARajakhera  https://t.co/Iv2Dv1w78n,en,4,7,13
262,2021-07-07 16:10:24 India Standard Time,malikraufawan11,Congratulations to the all stakeholder how sacrifice their lives to prevent the people of Pakistan from this lethal corona virus!!!!  https://t.co/Wbni622DZo,en,0,0,1
266,2021-07-07 15:44:39 India Standard Time,panelproducer,#HealthMinister  #CabinetReshuffle #CabinetExpansion2021 It means they both were not good enough during ongoing corona pandemic.  https://t.co/Q2t1Q9xZ0v,en,0,0,0
267,2021-07-07 15:41:58 India Standard Time,civilpunisher17,"@Vivkn3 @baigammar66 @gagansab @ImranKhanPTI Effect is a mystery? How blinded can one be. Look at their economy, can people work from graves too? Well if cow piss can cure corona than that might be possible too! 😂😂😂😂😂",en,1,0,2
289,2021-07-13 01:30:32 India Standard Time,kronosaphrodite,@KurkuriShah @dh_urd Love in the times of Corona,en,0,0,2
293,2021-07-13 00:22:39 India Standard Time,shafqatsheikh99,Will #DHSJammu orders inquiry and take action against such so called who corona warriors who are creating inconvenience among public?. @HealthMedicalE1 @WHO @CMODoda @DcKishtwar @DKishtwar @ChairpersonDDC @pallavi_sareen @tslmediajk @junaidmalik02 @Globalpeace__  @kansalrohit69,en,0,0,1
294,2021-07-13 00:11:47 India Standard Time,ahmad9998,@HeyyPeanutt It is a good thing after corona.,en,1,0,0
295,2021-07-13 00:08:31 India Standard Time,seefeldeen20,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/ksnOkfJ1NP 5 #قارعه_حرب_كورونا_وحرب_المناخ #العمراني_في_ذمه_الله COVID-19 Algeria  ee4zLV,en,0,0,0
300,2021-07-12 23:01:51 India Standard Time,drxrajatsbjp,"During the Corona period, CM Helpline became the support of the needy and helped 26 lakh + active friends living in home isolation or hospital isolation and settled the complaints of 54 lakh + people in the last two years.  #misal_yogiji  #2022_may_fir_se_yogi_government  https://t.co/SHMQLxeOmw",en,0,1,1
309,2021-07-15 01:41:16 India Standard Time,ziadalialwajeeh,#كيف_يبدر_القمر_قبل_حدث_الكسوف ✳Disaster of corona war and climate war will surely intensify. 📝Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/4C8stdTLjS 5  Fleets #بوتيك_عبدالرحمن,en,1,4,6
312,2021-07-15 01:02:51 India Standard Time,9dhlxo8tmzzxibl,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/BBL7sURXkL 5 #كيف_يبدر_القمر_قبل_حدث_الكسوف #بوتيك_عبدالرحمن  Fleets szvkFH,en,0,1,1
318,2021-07-14 23:09:55 India Standard Time,shashik85494744,@srivatsayb Yes lukhes party snatching money in the name of corona and payback to buy mp mla,en,0,0,0
326,2021-07-14 21:54:31 India Standard Time,drpushpanjalis2,Corona likes our masked face...,en,0,0,0
329,2021-07-14 21:38:42 India Standard Time,leenacricket,Schools should be closed ! 7 cases were found in a f8/3 model college ! Bloody Corona! @PakPMO @MinistryofEd,en,0,1,1
330,2021-07-14 21:32:04 India Standard Time,rexrao52,Does anyone have todays Corona figures for Bengaluru today ???,en,2,0,0
331,2021-07-14 21:26:54 India Standard Time,wanderjinder,@capt_amarinder Thanks for providing 'Relief' to poor in the Difficult times of Corona.,en,0,0,0
332,2021-07-14 21:21:09 India Standard Time,archanaspeeks,କଳି କରାଉଥlଓ ତୁହି  ତୋ ବିନା ଅନ୍ୟ ଗତି ନାହିଁ...Due to cancellation of Ratha jatra...our jaga is very sad....but what we can do u have a big hand on behalf of Corona....just praying 🙏 to release the society free of this pandemic situation... #JayBrundanbanchandra #JayJagannath  https://t.co/V7O5gFVTwU,en,0,0,13
333,2021-07-14 20:43:45 India Standard Time,empoweringerode,Tamilnadu COVID19 Update Today #IndiaFightsCOVID19 #TNCoronaUpdates #TNFightsCorona #TNCovid19 #Corona #CoronaSecondWave #TNLockdown #TN_Together_AgainstCorona #EmpoweringErode  https://t.co/5gjgrBGV06,en,0,1,5
335,2021-07-14 20:31:38 India Standard Time,akhiltour,@narendramodi Only Ayurveda can control corona and prepare the world to move on towards normalcy.,en,0,0,0
336,2021-07-14 20:30:17 India Standard Time,khanmdamir8,@TheLallantop @NitishKumar Go back Corona Go Corona Go 😁,en,0,0,1
341,2021-07-16 03:49:45 India Standard Time,w7caga5l7zhqeax,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/kAwrWvTt5Y 13 ##قارعه_حرب_كورونا_وحرب_المناخ WnNQ3/,en,0,0,0
350,2021-07-15 23:41:08 India Standard Time,mdazeed5,@BarackObama @POTUS Hi sir my name is md azeed March 4 2020 am going to Dubai corona time no job no money no food sir 200000 lokhs loss sir my leg problem sir please help me sir my ph no+917780207330,en,0,0,0
355,2021-07-15 23:04:02 India Standard Time,yaelahjulll,"Corona sucks, goverment sucks, citizen sucks, netizen sucks.",en,0,0,0
356,2021-07-15 23:01:39 India Standard Time,prakashkgshenoy,"@GO_CORONA_GO_1 @AntardeepanRoy @timesofindia I told u the C M of WB had claimed that outsiders who had come from other States to WB for the Election were behind the violence which probably u did not read !! She shud know better, right? After all she has bn the, CM for three terms consecutively.",en,0,0,0
359,2021-07-15 22:10:44 India Standard Time,muradkhan356183,@Shafqat_Mahmood Plz sir 11th and 9th exam can be taken on release date sheet or may be delay due to Corona new cases sir plz taken exam rapidly or cancelled exam . because students are become nervous patients due to exam tension...............,en,0,0,2
362,2021-07-15 21:45:18 India Standard Time,rajeshguptablog,@Superma19693049 @globaltimesnews I will die when my time comes but you guys will be crushed just like your corona virus is being crushed worldwide now. Both your China and your virus will be crushed together.,en,1,0,0
371,2021-07-15 20:17:25 India Standard Time,vinaykr06419893,@PMOIndia  Respected prime minister sir  This 15 August please start a health insurance policies for middle class people in minimum primium amount so that we also face the challenges of health expenses. This Corona teach us everything. So it's my humble request,en,1,0,3
383,2021-07-15 18:57:54 India Standard Time,nkansara,"#Jodhpur #Corona Stats 15-Jul-21 18:55 TODAY Tests: 1,130 +ve: 4 (.4%) Deaths: 0 CUMMULATIVE Tests: 10,28,661 +ve: 1,12,347 Inf: 10.9% TOTAL Actv: 44 (.%) Rcvrd: 1,11,200 (99.%) Deaths: 1103 (.98%) 5 Day Actv Grwth: -13.7% 5 Day Dbling Days: -5.1 Last 7-Day Inf: .3%  https://t.co/JSPLszfiDf",en,0,0,3
389,2021-07-15 18:28:00 India Standard Time,sukeshkothari,"@oldschoolmonk Sssshhhhh dalla Rajdeep and tatti ne video bunaya tha that kerala is best state who has managed corona...u r sanghi, paid 2₹ twitter troll...",en,0,0,0
400,2021-07-15 17:24:56 India Standard Time,education_kps,"@myogioffice @narendramodi Sir private school has become a shop, not an educational institution. Today, when the whole country is troubled by Corona, even then the school does not want its loss. They want fees because the children's future is in their hands and for that the parents will have to pay",en,0,0,1
401,2021-07-15 17:24:34 India Standard Time,education_kps,"@myogioffice Sir private school has become a shop, not an educational institution. Today, when the whole country is troubled by Corona, even then the school does not want its loss. They want fees because the children's future is in their hands and for that the parents will have",en,0,0,0
404,2021-07-15 17:13:24 India Standard Time,virendrachowdh2,"Just like huge crowds during WB election n gathering at Kumbh, increased the Corona in a similar way during PM's visit to Varanasi  same is seen again which is dangerous but PM is least bother.",en,0,0,0
407,2021-07-15 16:12:08 India Standard Time,shankar15121955,@globaltimesnews @ttindia Surprisingly China's expansionist moves  in ladakh started just after Corona exported from China. It is a circumstantial evidence which fuels the suspicion that Corona is a bioweapon of Chinese dictatorship. In post Corona period China's economic growth is speaking volumes,en,0,0,1
409,2021-07-15 16:06:50 India Standard Time,alawasthy,@narendramodi Very good going  https://t.co/VuKFD2RQCB lock down our country for 3rd corona as soon as possible.,en,0,0,0
410,2021-07-15 16:03:30 India Standard Time,virendrachowdh2,Kanead Yarra in UP is live example of PM's double spk n face.On one hand he said we have to be careful from CORONA n on the other hand allows this Yatra. He praised today at Varanasi the Law n order in UP n Mr Yogi's governance. Disappointing n Disgusting.,en,0,1,1
413,2021-07-15 15:25:05 India Standard Time,rakeshp29901006,@COVIDNewsByMIB Where is my second dose of Covaxin..????  This is not a way to defeat corona at all #Covaxin #COWIN @AmitShah @PMOIndia #SputnikV,en,0,0,1
414,2021-07-15 15:20:39 India Standard Time,outdoindia,Make your Ambitions a reality ... Study in india &amp; Abroad... #india #corona #stayhome #instagram #fashionblogger #fashionstyle #fashioninsta #education #corona #rajasthan #Instagram #jaipur #travelphotography #travel #fitnessmotivation #motivation #motivationalquotes #fitness  https://t.co/ooQqvlme26,en,0,1,3
418,2021-07-15 14:37:44 India Standard Time,dawaneyogesh,"2020 #Novel_corona  #Covid_19 2021 - #Alpha ,#Delta ,#delta+ #Lambda  #Kappa In future   -#Sigma , #gamma ,#theta, #omega, #phi_beta, #zeta and more:.... #Corana_Non_Stop #KappaVariant #Lambda",en,0,1,0
420,2021-07-15 14:26:24 India Standard Time,ersinharajesh,@NitishKumar  Sir Please allow online application of character certificate for all districts as most of our youth who wish to join job outside Bihar are facing problem in getting it done in time. It will help them get job and support their families in Corona Times.,en,1,2,3
428,2021-07-15 13:00:36 India Standard Time,fobsrinagar,Corona virus updates  https://t.co/r3fn58pZe5  https://t.co/aIq3dGxawH,en,0,1,1
439,2021-07-15 12:22:06 India Standard Time,mishrahridayalu,"आज रवीश जी की पोस्ट पढ़ने मे मजा आयेगा न बिड़ू🤪🤪  what will he say, ok let me guess - inauguration of third wave,  What is a need of building international convention Indo- Japan center.  UP was the worst affected state by corona PM should build hospital.   समार्टबनारस tokya😛",en,0,0,0
440,2021-07-15 12:15:43 India Standard Time,aligarhfob,Corona awareness  https://t.co/e0spm1ey1m,en,0,2,2
441,2021-07-15 12:15:34 India Standard Time,aligarhfob,Corona virus updates  https://t.co/dOx5DBAiva,en,0,1,2
442,2021-07-15 12:15:21 India Standard Time,aligarhfob,Corona awareness  https://t.co/1cEavxuW4j,en,0,2,2
446,2021-07-15 11:45:42 India Standard Time,atulkr123,Look at the number of daily corona cases from Kerala.  But leftist liberals still crying over UP.,en,0,0,1
450,2021-07-15 11:28:37 India Standard Time,william67335893,market in Thailand @William67335893   https://t.co/RaflLRBPsQ #Thailand #ThailandNews #Thai #Bangkok #COVID19 #CovidIsNotOver #Covid_19 #covid #lockdown #DeltaVariant #coronavirus #Corona #pandemic #pandemiclive #Stayhealthy #StaySafe #SocialDistancing #Delta #streetphotography,en,0,0,6
451,2021-07-15 11:23:17 India Standard Time,souravbiswass1,"@ANI Even if everything is opened, there will be no corona, only if the local train runs and when the school and college open, corona will spread. In fact, the leadership of the ruling party is trying to send the people of Bengal to the grave alive on the pretext of corona.",en,0,0,0
452,2021-07-15 11:17:45 India Standard Time,manchal_shweta,"@Neha00436718 Why #bail is refused 2 ill Sant Shri Asharamji Bapu only while other proved criminals are enjoying #bail on the name of Corona,medical fitness etc? Nation demands Release innocent Hindu Saint at earliest. Justice For Bapuji denied by Corroupt Indian judiciary! #क्या_कानून_समान_है  https://t.co/p03ckvb2l7",en,0,3,3
454,2021-07-15 10:59:49 India Standard Time,aligarhfob,Corona virus updates  https://t.co/MDCfUxkSvL,en,0,0,1
455,2021-07-15 10:55:17 India Standard Time,naqib_irfan,"Country is in deep trouble today, nt only because of Corona bt also because of the antics of the BJP govt.The formidable form of the Corona crisis in the country has also happened because instead of stopping it,the govt has become the biggest means of its spread  #ModiFailedIndia",en,0,0,7
459,2021-07-15 10:27:10 India Standard Time,laxmibi12723318,"@Narayenhari Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/owqyDo6BZm",en,0,7,7
462,2021-07-15 10:01:12 India Standard Time,wotizwrongwithu,"We get vaccinated for corona and corona brings it's other bitches along, great time to be alive",en,0,0,2
463,2021-07-15 09:51:17 India Standard Time,cdeepsha,So we can just imagine what work most of the Group B and C employees were doing from home during the corona time unless and until they were too generous to use their own facilities as they do not get telephone reimbursement. @PMOIndia @narendramodi @DoPTGoI,en,0,0,0
464,2021-07-15 09:50:07 India Standard Time,rikenthakkar,@vikrantgupta73 We understand the frustration of players to be in quarantine now and then but if this was series is to be played then it should have had same restrictions. Corona did not went from England. Series might be in trouble.,en,0,0,1
468,2021-07-15 09:40:57 India Standard Time,nts_singh,Lalu prasad yadav has been cumulatively granted bail on medical grounds for almost 2 years now. But Asharam Bapu has been denied bail even as he was Corona positive and his Hb dipped to 3 and had to be given multiple blood transfusions  https://t.co/C7X4dCehWT  #क्या_कानून_समान_है,en,0,0,0
470,2021-07-15 09:16:44 India Standard Time,10annya,@SiyaSon98886133 Injustice with  Sant Shri Asharamji Bapu now has become unbearable.  Many prisoners are released due to Corona but  #Bapuji has not been given bail . Why❓ People want to know  #क्या_कानून_समान_है ❓❓ Every one want Justice For Bapuji.  https://t.co/F4lSdDFXuI,en,1,5,6
474,2021-07-15 09:06:49 India Standard Time,brajmohanmalvi1,"#क्या_कानून_समान_है❓  85 yrs old Sant Shri Asharamji Bapu is being denied Bail for medical condition &amp; further treatment of post corona side effects, stomach problems, weakness by age is seriously shameful work from court... We want Justice for Bapuji   https://t.co/GQv901yacM",en,1,27,28
475,2021-07-15 08:58:52 India Standard Time,bsrathore01,"By corona,It looks from the statement of Chinese president on communist party function. It looks china has won the world war without fighting on ground, crampled all nations economy and threaten as super power of  sever action.if any dared to act against them.",en,0,0,0
479,2021-07-15 08:51:44 India Standard Time,rahuldixit191i1,"Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/6gnOrsBSMo",en,0,1,1
481,2021-07-15 08:48:08 India Standard Time,rathore_msg,"Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/kKwHPxMDv9",en,2,63,69
482,2021-07-15 08:45:36 India Standard Time,harne_r,"Why #bail is refused 2 ill Sant Shri Asharamji Bapu only while other proved criminals are enjoying #bail on the name of Corona,medical fitness etc? Nation demands Release innocent Hindu Saint at earliest. Justice For Bapuji denied by Corroupt Indian judiciary! #क्या_कानून_समान_है  https://t.co/YRqBLq2qMH",en,0,7,7
483,2021-07-15 08:45:34 India Standard Time,cverma11,Many prisoners above 60 years of age were released due to corona but why was Sant Shri Asharamji Bapu not released even for 1 day? Bapuji had got corona in jail but still did not get bail. Are the laws the same for everyone? #क्या_कानून_समान_है  https://t.co/m63s909LId,en,4,88,93
485,2021-07-15 08:39:34 India Standard Time,manchal_shweta,@damle_brajesh Injustice with  Sant Shri Asharamji Bapu now has become unbearable.  Many prisoners are released due to Corona but  #Bapuji has not been given bail . Why❓ People want to know  #क्या_कानून_समान_है ❓❓ Every one want Justice For Bapuji.  https://t.co/A0FtGvlWV9,en,0,1,0
486,2021-07-15 08:33:51 India Standard Time,rajeshmadaan13,Injustice with  Sant Shri Asharamji Bapu now has become unbearable.  Many prisoners are released due to Corona but  #Bapuji has not been given bail . Why❓ People want to know  #क्या_कानून_समान_है ❓❓ Every one want Justice For Bapuji.  https://t.co/yCzFFK4jcU,en,0,6,7
487,2021-07-15 08:31:09 India Standard Time,amardeepdhande,"Many criminal actors, politicians got bail in the wake of Corona pandemic, but 85yrs old Innocent Sant Shri Asharamji Bapu did not get bail even while infected by deadly corona disease. #क्या_कानून_समान_है  https://t.co/8uHwk4bJrZ",en,1,11,10
492,2021-07-15 07:44:47 India Standard Time,mehrotra15j,"@AgathaChocolats #sixwordstory #WritingCommunity #amwriting  Told  to remain inside, got corona!",en,0,1,1
495,2021-07-15 07:14:28 India Standard Time,kbsharma65,"Modi ji Now in warning Mood to all anti National Activists Do not play with people in respect of Corona virus corona corona as tgird stage ,including Pappu.  https://t.co/7ZJxZ2Ub9k",en,0,0,0
497,2021-07-19 02:11:07 India Standard Time,biswasengineer,Our neighbor aunt died of the deadly corona virus.  The situation in Kushtia district in Bangladesh has taken a terrible turn due to the deadly corona virus.  Everyone should follow the hygiene rules as per the government guidelines.  District:kushtia Union:poradah Bangladesh.  https://t.co/Usd8yj8GT2,en,0,0,0
499,2021-07-19 01:24:54 India Standard Time,nasertnaser123,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/pNDlRGlq1G 50 #قارعه_حرب_كورونا_وحرب_المناخ #حقهم_علينا  f|Ed7B,en,0,2,3
501,2021-07-21 04:50:19 India Standard Time,sirdelargent,Is that you Corona??,en,0,0,0
503,2021-07-21 01:29:26 India Standard Time,singhswaiman,No one died due to lack of oxygen in India per Goverment.  😊 people died from lack of oxygen cylinders #IndiaFightsCorona #OxygenShortageKilledUs #letindiabreath #Corona #oxygen @CMODelhi @CMOPb  https://t.co/15uItRTUHE,en,13,169,437
504,2021-07-20 23:53:49 India Standard Time,pmukherjee68,@narendramodi @AITCofficial @BJP4Bengal My question to Bhumiputra of Medinipur is why India's GDP has gone down after 2014? Why is there a lack of oxygen in India during Corona 2? Why did people die due to lack of oxygen? Why is there not enough vaccine available?,en,1,0,0
506,2021-07-20 23:50:14 India Standard Time,bikergirlkancha,"I'm a health worker cum Corona warrior in SDMC resident of DDA flats Madangir, Ambedkar Nagar 110062. Where to file my complaint... New York ??  Is @DCPPCRDELHI Dial 112 or 1091 / 1090 is Joke?   @CPDelhi   @DCPSouthDelhi @dcp_southwest @DCPSEastDelhi  @DCPPCRDELHI",en,1,1,0
507,2021-07-20 23:33:58 India Standard Time,raj_tuber,"No one helping us,aprox 150000 people are homeless in khori gaon in corona pendemic no home no food,no.water only death please help #Corona @narendramodi @PMOIndia @HardeepSPuri @UNHumanRights @UN @UNinIndia @Dr_Uditraj @ANI @SonuSood @RahulGandhi @priyankagandhi @DrSushilKrGupta  https://t.co/u3Zs8fKVyF",en,0,2,7
508,2021-07-20 23:30:45 India Standard Time,tareenkhan1,More than 10 variants of corona have been reported worldwide. People are now being warned about Delta. One thing is clear from these types of viruses are man-made and noble creatures are going to be the victims with big conspiracy. Zafar Tareen Attorney at Law of Supreme court,en,0,0,1
509,2021-07-20 23:25:11 India Standard Time,pathan_783,"It's simple to say we don't know about the second wave of corona virus,that attack on indian people and they standing on line to got oxygen cylinder it's all about myth ...dear @PMOIndia  we indian people are know what you and government does with us.",en,0,0,0
511,2021-07-20 23:07:36 India Standard Time,amit_captures,Are these pictures not enough to tell the devastation of the second wave of corona in India? Feed by @amit_captures  @abhinavsaha @fayedsouza @AndrewAmsan @adityadickysin @vivek2nigam @somyalakhani @basiitzargar  https://t.co/IdWnun9C13,en,0,5,25
513,2021-07-20 22:59:25 India Standard Time,kishorekumarup9,@RahulGandhi Nothing happened no corona nothing... shameful our govt,en,0,0,0
514,2021-07-20 22:56:08 India Standard Time,drpggaikwad1,"@rasheedkidwai Whole world had corona. Thanks to Modiji  India was spared .No corona,no oxygen ,no death.",en,0,0,0
516,2021-07-20 22:47:32 India Standard Time,rony33397506,all of them muslim people wishes to eid ul azha.prayer to remove corona virus. in the world  https://t.co/yFD47fRDne,en,0,0,0
519,2021-07-20 22:33:06 India Standard Time,albu_kevs,Norovirus Outbreak in UK create panic ..... #goa #goan #indianews  #goannews #goanewsdaily #kevreports #dailynews #Albu_Kevs #worldnews #Corona #norovirus,en,0,0,1
524,2021-07-20 21:38:25 India Standard Time,bhavishaydhaka,The #Modi government has replied in the Rajya Sabha that there was no death due to lack of oxygen in the second wave of corona. #liar #COVID19 #RajyaSabha  @RamanDhaka @TheInk_News,en,0,0,3
528,2021-07-20 21:06:46 India Standard Time,ishitathapliya4,"Whatt??  Okay corona hi didn't come in the second wave guys, everybody is lying.",en,2,0,13
530,2021-07-20 20:58:44 India Standard Time,nkansara,"#Jodhpur #Corona Stats 20-Jul-21 20:47 TODAY Tests: 1,288 +ve: 0(0%) Deaths: 0 CUMMULATIVE Tests: 10,34,419 +ve: 1,12,356 Inf: 10.9% TOTAL Actv: 34 (.03%) Rcvrd: 1,11,219 (99.%) Deaths: 1103 (.98%) 5 Day Actv Grwth: -22.7% 5 Day Dbling Days: -3.08 Last 7-Day Inf: .2%  https://t.co/AZLe5Uabug",en,1,0,5
531,2021-07-20 20:34:04 India Standard Time,newlinenews,"BIG NEWS : Vijayasethupathi upcoming movie #ThuglaqDarbar to be premiered directly in Sun TV and followed by  Netflix on day same date.. From direct digital trend to direct satellite trend, dai corona .. ஒரே நேரத்தில் தொலைக்காட்சி மற்றும் ஓ டி டி தளத்தில்!  follow @newlinenews  https://t.co/wfopQmD40G",en,0,0,0
533,2021-07-20 20:01:34 India Standard Time,babyyaga90,"A guy goes into a bar and says “I’ll have a Corona and two hurricanes.”  The bartender says,  “That will be $20.20.”  #pun",en,0,0,1
538,2021-07-20 18:29:39 India Standard Time,z2akhtar,@prasanna_s One who walked over the thousands deaths due to corona and his arrogance.,en,0,0,0
541,2021-07-23 01:48:15 India Standard Time,daazzu,"@SonuSood  Sir, its my humble requst to you many people are suffering in india with job last 1 n half year due to corona pendamic...so how they can go back for our jobs.... goverment not be support these people ..so can support us regarding open the flights between india to SAUDI",en,0,0,0
542,2021-07-23 01:44:28 India Standard Time,bheeshamk7121,@zartajgulwazir Where are corona SOPs? Did you forget about 4th wave going on🤔🤔,en,0,0,0
543,2021-07-23 01:11:39 India Standard Time,tourman_11,The ministry of information should regulate the media both print and electronic to stop publishing news on corona virus which are speculative in nature .,en,0,0,0
546,2021-07-23 00:20:37 India Standard Time,majidterbaila,Breaking: 2nd ODI between #Aus &amp; #Windies suspended due to positive case of corona  #Cricket,en,0,0,0
547,2021-07-23 00:08:10 India Standard Time,shrinivas_pv,Corona was man made..and this disaster in china is gift of nature..  .  https://t.co/SzifB4fv6s,en,0,1,1
551,2021-07-22 23:07:54 India Standard Time,nimrafication,@abcdefuck0of Eid pr special discount hai corona ki taraf se?,en,1,0,3
552,2021-07-22 22:30:55 India Standard Time,shanittayem,"Corona (covid19)is  the type of good business going in india to North East states,😄",en,0,0,0
553,2021-07-22 22:29:33 India Standard Time,superstar_srini,@Neytiri_2021 😄 1 My School is opening  2 At hospital Pensive  3 Corona +ve   4 Deleting my twitter Account  5 I was caught by police and paid 500 as fine 6 Exam results came  7 Not even a single wish for my bday 8 This is my last tweet  9 Finally He / she proposed-shaped eyes 10 I'm pregnant,en,0,0,0
556,2021-07-22 22:13:05 India Standard Time,tirthamirrornow,Covid May Have Claimed As Many As 5 Million Lives In India: Experts  #COVID19 #coronavirus #CovidVic #Corona,en,0,0,0
559,2021-07-22 21:36:30 India Standard Time,monika_raj1988,@UAENews Bcs they r not giving vaccines 2 visit visa holders so they r being suffered! I too lost my grandma bcs she cudnt get vaccine here in Dubai &amp; she got stuck here as flight was cancelled due 2 peak corona cases in India! Wht cud v do in such scenario? Pathetic! @IndembAbuDhabi,en,0,0,0
560,2021-07-22 21:17:30 India Standard Time,imjiban45,Sir Please Help My Brother to Get A Job My Brother's Job Gone Due to Corona Pandemic. Now Its More Difficult to Get A Job Please Please sir Help Us @SonuSood @FcSonuSood @SonuSoodArmy @SonuSoodFcIndia,en,0,0,0
561,2021-07-22 21:08:10 India Standard Time,jehlamtimes,"JK reports 84 new positive cases, 314454 recovered so far  #SRINAGAR: The Government on Thursday informed that 84 new positive cases of novel Corona virus (COVID-19), 20 from Jammu division and 64 from Kashmir division, have been reported today.  https://t.co/tPsCnKooAK",en,0,0,0
