created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-03-10 20:59:40 India Standard Time,arunchadha6,Ten volunteers have been shortlisted for 'Corona Virus' nasal medication system. The same are undergoing clinical trials to check the efficacy of drug.,en,0,0,0
2021-03-10 20:55:38 India Standard Time,arunchadha6,"T - cells test that detects if, one was infected with ' Corona Virus' in past has been granted an emergency authorization by FDA - (Food and Drug Administration. ). The test is supported with Microsoft support. T- cells are first line cells of our immune system.",en,0,0,0
2021-03-10 20:37:35 India Standard Time,w_karve,"#Coronavirus #vaccine: 3 new post-vaccination side effects listed by CDC Getting the side effects after the vaccine, simply means that the vaccine is working and you are developing immunity.   https://t.co/xO88oOuqkP",en,1,0,7
2021-03-10 16:39:02 India Standard Time,khalidsaeedbut1,"#Shafqatmehmood CORONA VIRUS  SPREAD CONTROL !  Atmosair's offer certified solution.  Contact Lahore office. saeedkhalidbutt@gmail.com 03008492060  All public indoor spaces,  like secretariat,  assembly halls,  classrooms,  restaurants,  community halls, airports, metro stations.  https://t.co/Gpp45xtAdN",en,1,0,1
2021-03-10 15:42:32 India Standard Time,stigmabaseu,HKNR — Mystery owner of Asia's priciest apartment at Hong Kong's Mid-Levels is revealed to be a buyer ...: ... grow last year amid the coronavirus pandemic. Major Chinese cities like Beijing and Shanghai are homes to more wealthy families than Hong…  https://t.co/UfB3jSJxgp,en,0,1,0
2021-03-10 14:44:50 India Standard Time,abdirah25215398,"Coronavirus Vaccine rollout: India pleads  to assist Somalia with thousands of dozes of Coronavirus Vaccines in the next weeks . In a row of African nations receiving the vaccine in the past months , Somalia will be joining the list by receiving the vaccine From Indian zone allay  https://t.co/iLH1lospVy",en,0,0,0
2021-03-10 13:31:31 India Standard Time,atifsalam9,"@DrMuradPTI This is the height of incompetency...... you want to control corona virus by just closing schools.... how foolish is this?... you can’t see parks, markets, marriage halls, and all public places..just visit Nadra offices and see what Sop’s are being followed....and all over Punjab",en,0,0,0
2021-03-10 12:41:08 India Standard Time,sheltemilind,#Repost @indiatoday (@get_repost) ・・・ Senior citizens getting COVID vaccine at Dahisar jumbo vaccination centre in Mumbai on 9th March 2021. (Photo by @milind_shelte)  #IndiaFightsCorona #Vaccination #CovidVaccine #Coronavirus #COVID19 #VaccinationCentre #Mumbai #ITPhotoblog  https://t.co/bLcH8zm2jo,en,0,0,1
2021-03-10 10:29:46 India Standard Time,vuqarmughal,Ya #Allah Forgive us and Protect us from #CoronaVirus 🦠 Amen 🙏🏽   #CoronaIsNotAJoke #CoronaWillEndSoon #AllahIsSuperPower #AllahRahamKare #AllahTheHealer #AlKhidr_Is_AllahKabir #Allahu_akbar_kabir #AllahuEkber #AllahIsGreatest #AllahuAkbar #Allah_Is_Kabir #astagfirullah,en,0,1,2
2021-03-10 08:41:27 India Standard Time,gdalmiathinks,"Beijing has introduced a digital health certificate tracking users’ vaccination and coronavirus test history to allow international travel. The passport runs on Tencent’s WeChat messaging app. Europe, the U.S. and others have discussed creating their own version of the system.  https://t.co/fH3A6c7ZSU",en,2,0,3
2021-03-10 08:09:15 India Standard Time,gdalmiathinks,"If there is a political system that has emerged victorious from the coronavirus pandemic, it is Asian democratic technocracy. Good essay by Parag Khanna.  https://t.co/7ctPaSI5uA",en,0,0,2
2021-03-10 07:34:04 India Standard Time,stigmabaseu,HKGMT —   香港 | Highlights of the week: Highlights of the week Our mission is to provide the best information  on global social exclusion○○ LATEST ABOUT CORONAVIRUS ○○  https://t.co/5V4zfXa5PP  https://t.co/SsCxOzLn8h,en,0,1,0
2021-03-10 05:24:20 India Standard Time,vietnewsgateway,"Japan provides $41mn worth of #coronavirus vaccine cold storage for #Vietnam, 24 other countries  https://t.co/qEWMGOnX9g",en,0,3,8
2021-03-10 04:55:55 India Standard Time,vikrammahajan,"Biden $1.9 trillion coronavirus relief bill nears finish line in Congress.  Democrats touted the breadth of the legislation, which they have begun to frame not just as a bill to attack the coronavirus pandemic but as a generational anti-poverty measure.  https://t.co/F6X9F4CPpX",en,0,0,0
2021-03-10 01:34:16 India Standard Time,pplofksa,"Saudi Arabia's Ministry of Commerce has allowed e-stores, markets, malls, and shops for commodities and services to provide special discounts to customers who have received the coronavirus (COVID-19) vaccine. Source: Saudi Gazette  https://t.co/KPwIz09ygM",en,0,0,7
2021-03-09 23:47:38 India Standard Time,shahsabg,"🇵🇰 was one of the countries that received adequate assistance from 🇨🇳 at the outbreak of the coronavirus pandemic.🇨🇳 has been promoting vaccines as a global public good &amp; improving its accessibility and affordability in developing countries,Zhang Yesui, China Economic Net #CEN  https://t.co/y81F4vyicc",en,0,4,22
2021-03-09 22:50:42 India Standard Time,deepadoc,India will supply #Covid19 vaccine to #Pakistan. Pakistan will get 45 million doses of #COVID19Vaccine from India. A humanitarian move by india. 👏  #CoronaVaccine #coronavirus,en,3,1,22
2021-03-09 22:39:36 India Standard Time,soundirarajanr,Coronavirus marriage home marriage small group marriage and low budget cost marriage  https://t.co/2oStOwAI46,en,0,0,0
2021-03-09 22:39:25 India Standard Time,soundirarajanr,Coronavirus death husband wife enjoy death best life  https://t.co/BlZbnDe0ao,en,0,0,0
2021-03-09 22:33:32 India Standard Time,dharmenderjha8,India will deliver about 45 million doses of #CoronaVaccine to #Pakistan  #India #coronavirus @Republic_Bharat,en,0,0,0
2021-03-09 21:56:17 India Standard Time,srilankatweet,"For this year, Sri Lanka records the lowest single-day coronavirus cases today as total 288 new patients tested positive for Coronavirus.  #SriLanka #LKA #COVID19SL #COVID19LK",en,10,21,255
2021-03-09 20:57:53 India Standard Time,iamavinashkm,"In comparison the Government of India is vaccinating its citizens ""Free of Cost"" in Government Hospitals &amp; facilities &amp; for ₹.250/- in Private Hospitals. The Indian Government is providing the cheapest vaccine to the whole world. #coronavirus 2(N)",en,1,0,0
2021-03-14 02:32:33 India Standard Time,sipgrab,"French coronavirus cases near 30,000 as vaccinations top 5 million  https://t.co/UsoTzOym1K #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
2021-03-14 01:28:30 India Standard Time,manky8613,We were only buying time. The second wave is here #coronavirus #coronavirusindia  https://t.co/PKv2RVUdR8,en,1,0,0
2021-03-14 01:22:22 India Standard Time,mr_shahroz_ali,Newton's 4th law.. Corona virus is directly proportional to educational institutes. It increases after the submission of fees and decrease at the time of exams it remain constant on other situations.#Shafqatmehmood #COVID19 #EndTheLockdown #education #hecpkofficial  #HEC_official,en,0,0,1
2021-03-14 01:01:14 India Standard Time,khalidsaeedbut1,"Room air cleaner is built on passive technology; means that it cleans air only which pass through it. Atmosair's Bipolar technology is an active technology.  It generates ions which are sent in space where you breathe.  Ions seek,  attack and neutralize coronavirus &amp; pathogens.",en,0,0,0
2021-03-14 00:46:49 India Standard Time,stevew407,From my exposure and experiences I am wondering if it’s truly a Ponzi scam or really the future?  I wonder if you know Amir or Brad? And Where is the leadership of Deborah?  And am I crazy or is there a cover-up or our mold and coronavirus similar?,en,0,0,0
2021-03-13 22:54:10 India Standard Time,_physicist__,Newton's 4th Law  Corona virus is directly proportional to educational institutes &amp; inversely proportional to study. It increases after the submission of fee &amp; decreases at the time of papers but remains constant at other occasions.,en,0,0,0
2021-03-13 22:35:51 India Standard Time,jagathebest,"Use a sanitizer, wear a mask and practice personal hygiene, avoid touching eyes, nose, and mouth without washing hands, and maintain social distancing.  Watch out 4 the signs 4 together, we can fight COVID 19.  #YashikaPhysiotherapy   #COVID19 #NewStrain #WearMasks #coronavirus",en,0,0,0
2021-03-13 22:11:17 India Standard Time,sumit19870_,"@Novavax #covid19 vaccine was 96% effective in preventing cases caused by the original version of coronavirus in a late-stage trial conducted in the United Kingdom 🇬🇧,moving it a step closer to regulatory approval. The vaccine was 86% effective in protecting against virus variant",en,0,0,0
2021-03-13 21:11:05 India Standard Time,iicreep_,I'm at The Mass Testing Center - Coronavirus in Riyadh  https://t.co/GrIAv59iJQ,en,0,0,0
2021-03-13 20:21:01 India Standard Time,maswini83,"@Tejasvi_Surya @narendramodi When your government will have #vaccine  for #Reservation which is much more dangerous than #coronavirus , reservation kills talents and kills country every moment, @BJP4India ,@AmitShah ,@rashtrapatibhvn ,@AprajitaSarangi ,@PandaJay ,@rsprasad ,@myogiadityanath #WestBengal  https://t.co/RdCrts6uIT",en,0,0,1
2021-03-13 18:56:05 India Standard Time,sipgrab,Hong Kong orders compulsory coronavirus testing after gym cluster hits financial community  https://t.co/dKVMBOjGpk #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
2021-03-13 18:03:22 India Standard Time,darmansoor12,I got 2nd vaccine. You too can take part in this campaign... Please. then will the corona virus be eradicated... Mansoor Ul Islam  https://t.co/0CEjT9uX0t,en,0,0,3
2021-03-13 17:36:38 India Standard Time,prodefencejammu,"#IndiaFightsCorona:  #COVID19 does not even spare alcoholics.   So, bust this myth and stop consuming alcohol to safeguard yourself from #Coronavirus.   Better be at home and take precautionary measures to fight against #CoronavirusPandemic.    #StaySafe #IndiaWillWin  https://t.co/4d5otQEsNN",en,1,4,10
2021-03-13 15:50:04 India Standard Time,jasghar,Which #coronavirus #vaccine is better? What are the side effects?   All the questions about #COVID19 vaccines answered in #Urdu and #Punjabi   https://t.co/Ljp3mfOqa5  https://t.co/GoB01zvlmH,en,0,0,3
2021-03-13 15:37:44 India Standard Time,pateriyaansh,Corona Virus trying to enter my body  Le* Covishield -  https://t.co/BdG6jw0Bb2,en,2,0,4
2021-03-13 13:48:01 India Standard Time,rajeshwarhospi2,"We believe,Success for Doctors reflect within the smile of their patients. #hospital #covid #doctor #medical #nurse #medicine #health #healthcare #doctors #medicina #coronavirus #surgery #medico #nurselife  #nursing  #corona #healthcareworkers #besthospital #besthospitalinpatna  https://t.co/IX8NyOhQFc",en,0,0,0
2021-03-13 13:28:02 India Standard Time,sipgrab,Coronavirus News Live Updates: Ratan Tata gets first dose of COVID-19 vaccine on March 13  https://t.co/Rvhi0pYvRK #Nifty #sipgrab,en,0,0,0
2021-03-13 11:37:03 India Standard Time,dhineshsiva,#beaware #coronavirus still with us so careful guys ...!! #WearAMaskSaveAlife,en,0,0,1
2021-03-13 10:52:03 India Standard Time,sipgrab,"Coronavirus News Live Updates: With 24,882 new infections, India records highest single-day spike so far this year  https://t.co/Zvg3pNKLUq #Nifty #sipgrab",en,0,0,0
2021-03-13 10:15:31 India Standard Time,parokee,Will the EU emerge from the coronavirus crisis stronger or weaker? | Timothy Garton Ash  https://t.co/iuBhpSjMVo,en,0,0,0
2021-03-13 09:44:45 India Standard Time,muhd_shamii,"Coronavirus: 24,882 fresh COVID-19 cases in India, nearly 7% higher than yesterday; 1.13 crore total cases, 1,58,446 deaths   https://t.co/oDTTrXIPcZ",en,0,0,0
2021-03-13 08:52:42 India Standard Time,sudharsansubash,"On September 7, 2020 India has surpassed Brazil to become the second worst-hit in the world by the coronavirus pandemic with a record daily spike of 90,802 cases taking the country's tally past 42 lakh. #Brazil #COVID19India #COVID19 #India #Worldwide #TamilNadu #Chennai #Subash",en,0,2,1
2021-03-13 08:35:30 India Standard Time,nirupamban,"@chintan_acharya No, GCA has announced that there will be only 50% occupancy for coronavirus. 😂😂😂",en,1,0,0
2021-03-17 04:34:06 India Standard Time,sipgrab,: Former White House coronavirus coordinator Deborah Birx joins George W. Bush Institute in Dallas  https://t.co/f2M9SIhqxG #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
2021-03-16 23:54:49 India Standard Time,kevviintweets,"We have two life's , And the second begins when we realize that we only have one.  #AvengersEndgame #DetransAwarenessDay #change #ForAutumn #bnha305 #FarmersProtest #Vincenzo #BringBackLBP #coronavirus #Trending",en,0,0,2
2021-03-16 23:27:04 India Standard Time,sipgrab,"17,864 new coronavirus cases detected in Maharashtra today, 87 deaths reported  https://t.co/S0OiwBeVDk #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
2021-03-16 22:52:38 India Standard Time,explorewithalok,Happy Anniversary in Isolation!!! New social media Trend to be.  #Corona #coronavirus #trend #TwitterSpaces #birthday  https://t.co/8RtW15Cgrf,en,0,0,0
2021-03-16 22:33:52 India Standard Time,abdiqanihassan,"Somalia's health minister Fawziya Abikar Nur reacts after receiving the AstraZeneca/Oxford vaccine under the COVAX scheme against the coronavirus disease (COVID-19) at the Martini Hospital in Mogadishu, Somalia March 16, 2021. REUTERS/Feisal Omar  https://t.co/fHApExROje",en,0,0,0
2021-03-16 21:13:14 India Standard Time,investyourskil,Office work will #exhausted you while freelancing will makes you feel #excited  #DigitalMarketing #Covid_19 #coronavirus #coding  https://t.co/URRHqwWTc5,en,1,0,1
2021-03-16 21:13:02 India Standard Time,sipgrab,"Coronavirus Update: Moderna starts COVID-19 vaccine candidate testing on children, as U.S. cases and deaths tick up  https://t.co/0wLdzlUUcH #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
2021-03-16 21:04:02 India Standard Time,investyourskil,The #More You #Learn. The More #You #Earn. #First Learn then #Remove L.    #Live #Online #Courses In #Urdu Language Plus #Recording Via #Zoom. DM US 03016479725  #investyourskills #socialmediamarketing #freelancer #freelancing #graphicdesign #Covid_19 #Lockdown4 #coronavirus  https://t.co/lxpOjvdj4N,en,0,0,1
2021-03-16 20:23:00 India Standard Time,mulund_info,Mulund Growth Rate @ 0.60% Mumbai Average       @ 0.45%  #2.... 🚀   T-Ward Covid Growth rate till 15th March’2021 @ 0.60%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/y9vYb3cHet,en,0,0,1
2021-03-16 20:22:29 India Standard Time,blrrocks,"@serioustaurean Doctor, #coronavirus is funny!  My colleagues who #WearAMask nearly 24/7 were diagnosed as C+ ; and me as you guessed right do not #WearAMask and I was forced to get tested, and guess what, I was tested #COVID negative... Interesting, isn't it! 😊 😊",en,3,0,0
2021-03-16 19:56:05 India Standard Time,accorduniv,Today's defenses are presented by students who have made huge progress in their research. We'll soon finish the extensive historical research we've been working on for a long time.   https://t.co/rcNiONOxHM   #MTDP2021 #staysafe #coronavirus #AccordUniversity #ACCORD  #Somalia  https://t.co/NBV6sAbfgL,en,0,0,0
2021-03-16 18:36:04 India Standard Time,sipgrab,SAD chief Sukhbir Badal tests positive for coronavirus  https://t.co/X3MVnSrrcO #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
2021-03-16 17:49:05 India Standard Time,amit871980,"@Mitesh_Engr @CMOGuj Corona only in night as it's night virus in day time when lakhs of people out in office road market its in sleeping mode . When any political rally / Cricket Match / any meeting of Government offices corona virus in sleeping mode , only in night corona awakes .#coronaisShenshah",en,0,0,4
