,created_at,username,tweet,language,replies_count,retweets_count,likes_count
68,2021-04-02 22:26:53 India Standard Time,svmurthy,Poor response to vaccination ! #COVID #COVID19 #India,en,0,0,0
69,2021-04-02 22:25:33 India Standard Time,sheikhufon,Get well soon little master  Sachin Tendulkar: India cricket legend in hospital with Covid-19  https://t.co/YwZIMLgEmU,en,0,0,0
70,2021-04-02 22:23:14 India Standard Time,naathan50880633,🙄🤔😷🇱🇰Tour guides stranded  in Covid 19 pandemic  https://t.co/zLtjbgpfhs,en,0,0,0
71,2021-04-02 22:20:33 India Standard Time,asma48035926,I feel a headache #Omol Paracetamol @Covid19 @WHO @mohapuae  https://t.co/KoFy4zWWwG,en,0,0,0
72,2021-04-02 22:18:08 India Standard Time,hitendr90247320,"@AmitShah @narendramodi @PMOIndia @jairamthakurbjp @Dattatreya @thetribunechd @DainikBhaskar @AmarUjalaNews @ndtv @narendramodi      Sir, I Hitendra Singh, work since 14 yrs in Sun Pharma, Silvasss, now transfer to Paonta Sahib, last 1 month. They planned ti terminate me and forcing to resign from job, Under in Covid 19 no company like to appoint me after 45 yrs age, please help me.",en,0,1,0
73,2021-04-02 22:12:32 India Standard Time,sipgrab,Maharashtra sees highest daily count of 47827 COVID-19 cases  https://t.co/eYQOdzwwl7 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
74,2021-04-02 22:09:44 India Standard Time,allcalicut,#India has launched the biggest #vaccination drive in human history. #Covid_19 will be defeated.  https://t.co/SpqxV61agR,en,0,0,0
75,2021-04-02 22:05:17 India Standard Time,poonchdm,All important district officers are entrusted with the responsibility to spread awareness among the masses about COVID 19 related SOPs. Tehsildar Mendhar while carrying masks enforcement drive. @diprjk @kansalrohit69 @PoonchPolice  https://t.co/pQ6isTK4mz,en,4,2,71
83,2021-04-04 03:05:04 India Standard Time,diariesbymohib,"Students of Matric there Papers Should Also be Cancelled as Board Exams are tough and students are unable to give Exams due to the Outbreak of this Pandamic Virus #COVID19 , People are dying of it and our Government is Worried About Exams @Shafqat_Mahmood @ZakaWaqar",en,1,2,6
85,2021-04-04 02:37:35 India Standard Time,bikergirlkancha,Received award for fighting against  Covid 19 as healthcare professional. Thankyou FISA for appriciation. #CovidDuty #StaySafeStayHealthy #coronawarrior   @COVIDNewsByMIB  https://t.co/OxF8IqrTGZ,en,1,0,3
92,2021-04-04 02:24:17 India Standard Time,sirajnoorani,"#Maharashtra: Relatives of woman who died of #COVID19 at #Nagpur hospital assault senior doctor and staffer, damage furniture, and try to set reception counter on fire. 9 people arrested, says police (PTI)",en,0,1,1
101,2021-04-04 01:45:15 India Standard Time,shaileshsakhar1,@narendramodi Does election more important than rising #COVID19  cases in India? #CoronavirusIndia,en,0,1,0
104,2021-04-04 01:21:22 India Standard Time,loharshuvham,#COVID19 #StayHomeStaySafe mask is very compalsary...😷😷😷  https://t.co/W9fGNvYwD5,en,0,0,1
105,2021-04-04 01:20:13 India Standard Time,zamanx90,@manallitea @nuzlyMN First time I saw him when he was talking about Covid-19 situation in Dikwella.,en,0,0,3
107,2021-04-04 01:16:56 India Standard Time,kishoreshrivas2,"Covid-19: India administers over 36 lakh vaccines in a day, highest so far  https://t.co/Nbke8iY1l4",en,0,0,0
110,2021-04-05 05:20:14 India Standard Time,adab_te_fun,@RJFarhuma Dr.sahib tell these people who yesterday at Tulip garden BOUGHT covid-19 not only 4 them but for entire family/mohalla/area.make @jktourism_corpn @DrGnitoo understand that earning peanuts of revenue will cost us heavily @OfficeOfLGJandK,en,0,0,1
114,2021-04-05 03:47:37 India Standard Time,praveenkhamnam1,Humanitarian assistance helps protection prevention from COVID- 19.,en,0,0,0
115,2021-04-05 03:15:05 India Standard Time,_rodahidup,Johor state govt to launch COVID-19 vaccination app for Malaysians who commute to Singapore  https://t.co/rhFR6j3Hn7,en,0,0,0
116,2021-04-05 03:08:53 India Standard Time,_rodahidup,Johor state govt to launch COVID-19 vaccination app for Malaysians who commute to Singapore  https://t.co/rhFR6j3Hn7,en,0,0,0
117,2021-04-05 03:03:34 India Standard Time,sipgrab,Mets opening against Phillies after COVID-19 delay  https://t.co/hUbH0Ys22L #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
118,2021-04-05 02:26:30 India Standard Time,wenay584,@elonmusk Did you take Covid-19 Vaccination?,en,0,0,0
121,2021-04-05 02:05:17 India Standard Time,journalistsaroj,#Prayagraj #COVID19 Update Date:-04/04/2021 Today Positive Case_475 Death_03 Discharged_10 Home Isoation Complete__27 Today Collect Sample_5714  https://t.co/S5lZozEMMP,en,0,1,9
124,2021-04-05 01:48:43 India Standard Time,aci_mumbai,"More: Restrictions till 30 April  All private offices except financial services (banks, insurance etc) to remain CLOSED, WFH mandatory  All Govt offices to function at 50% capacity  All schools, colleges CLOSED except 10th &amp; 12 exams  #breakthechain #Covid19 #Maharashtra #Mumbai",en,1,0,2
125,2021-04-05 01:43:55 India Standard Time,aci_mumbai,"More: Strict #nightcurfew from 8pm-7am. All non-essential activities shut and section 144 imposed  All salons, swimming pools,auditoriums, sport complex, clubs etc to remain CLOSED till 30 April  Hawkers allowed for takeaways  All religious places to remain SHUT #Mumbai #Covid19",en,1,0,2
145,2021-04-07 03:56:05 India Standard Time,sirajnoorani,"Over 48-lakh people have been vaccinated so far amid surging #COVID19 cases in #Karnataka, said state health minister K. Sudhakar on Tuesday.  https://t.co/Tp1zj5Xi07",en,0,0,0
151,2021-04-07 03:00:10 India Standard Time,mspooh0215,#COVID19  Malviya Nagar  People r not wearing mask #delhicurfew 2021,en,0,0,1
152,2021-04-07 02:55:44 India Standard Time,rajeshkanungo3,"@POTUS @KamalaHarris A welcome initiative to fight against covid 19,congratulations USA",en,0,0,0
159,2021-04-07 02:11:24 India Standard Time,ilovebooks786,The hypothesis that #coronavirus jumped from bats to humans via a wild animal sold as a food delicacy in #Wuhan's markets has one big problem: #COVID19 hasn't been found in any food animal I think d whole world should demand reparation money from #China   https://t.co/O8qiGaf4Ls,en,1,0,0
163,2021-04-07 01:34:20 India Standard Time,jacksparrow9807,#KatrinaKaif Tests Positive For #COVID19  https://t.co/nNA1DwocQR,en,0,0,0
164,2021-04-07 01:28:45 India Standard Time,muhammadasim_pk,"Economic Recovery:  Towards a Green, Resilient and Inclusive Future.  Way Forward after #COVID19 A perspective from @WorldBank  Really some excellent ingredients for the governments, Policy makers and development professionals.    https://t.co/68BtlyNIJ1",en,0,0,0
165,2021-04-07 01:09:45 India Standard Time,ambujsr63953917,Day by bay Covid-19 cases increase But Government Not take any action about million of students life   We need home Board   #cancelboardexams2021 @DrRPNishank  @narendramodi  @myogiadityanath  https://t.co/vZAQU3YOYz,en,0,2,3
176,2021-04-08 05:13:23 India Standard Time,sirajnoorani,"#Maharashtra | Vaccination drive temporarily halted in all government and private inoculation centres in Panvel, due to unavailability of #COVID19 vaccines. Centres will be reopened once vaccines are back in stock: Panvel Municipal Corporation  https://t.co/Ku1CcXNZtg",en,0,0,1
179,2021-04-08 05:12:46 India Standard Time,sirajnoorani,"#COVID19 | Night curfew to be imposed in Kanpur &amp; Varanasi  Curfew would come into force in #Kanpur from 10pm (to 6 am) on April 8, to continue till April 30: District Magistrate  #Varanasi to observe a week-long curfew starting at 9pm on April 8: Commissioner of Police, Varanasi",en,0,0,0
183,2021-04-08 04:55:02 India Standard Time,drdrjawaharl,"@ONUNews @UNYouthEnvoy @antonioguterres Covid-19,since Jan-2020,hs stilled youths' lives;they r out of schools,varsities&amp;job-market:thr career&amp;dreams got maimed:they,r out of decision-makg gbl boardrooms,even if being more energetic,powerful,proficient.  So,#JOVENS' frustratn,impatience must be addressed judiciously.",en,0,0,0
186,2021-04-08 04:10:50 India Standard Time,thailandun,"On #WorldHealthDay2021, Minister of Public Health of Thailand Anutin Charvirakul highlights the importance of participatory public policy process in achieving Universal Health Coverage #UHC and #healthforall during and beyond #COVID19.   https://t.co/zuxjZefKMR  https://t.co/D60EJQNwyc",en,0,0,4
187,2021-04-08 03:52:48 India Standard Time,p_k_srivastava,"@drharshvardhan @PMOIndia @narendramodi @BJP4India @JPNadda @AmitShah @MoHFW_INDIA @AyushmanNHA @moayush @mygovindia @BJP4Delhi Sir,  This is not the time for politics,  blame game &amp; seeking credit. Center too failed miserably. Now common man is suffering.   Let us fight this pandemic together.  Strategy To Fight Covid19 In India. Our suggestions. 👇  Thx. 1/3  🙏🙏    https://t.co/ohFhc7OKOf",en,2,0,0
190,2021-04-08 03:08:03 India Standard Time,sipgrab,"Personal Finance Daily: 10 countries where vaccinated Americans are allowed to travel and over-the-counter, 15-minute COVID-19 tests are coming to a store near you  https://t.co/Uq5FysgnIk #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
191,2021-04-08 02:47:18 India Standard Time,ajayverma2014,Till today more than 166892 deaths from #COVID19 who will bear the loss and sacrifices of their lives for running the states machinery and central government machinery #IndiaFightsCOVID19 #MenVsCorona #PlannedMurder 👇 More than 75% Male Population are affected from Corona Virus  https://t.co/N0om01zhRX,en,1,25,9
192,2021-04-08 02:21:39 India Standard Time,jyotirmoy_roy1,Do you think removing age restrictions from vaccination will help everyone to get vaccinated as early as possible which eventually could reduce Covid 19 spread ?,en,0,0,0
193,2021-04-08 02:18:33 India Standard Time,sipgrab,Clinical trial completion rates decline during COVID-19 pandemic  https://t.co/Tfy6YBWOOc #Nifty #sipgrab,en,0,0,0
194,2021-04-08 02:18:32 India Standard Time,sipgrab,Study identifies possible COVID-19 drugs - including several that are FDA-approved  https://t.co/vES4kRWlI4 #Nifty #sipgrab,en,0,0,0
195,2021-04-08 02:08:50 India Standard Time,dhirajyadavncp,"Coochbehar, West Bengal #Election2021 wow what a picture. #Modiwave #modimadedisaster  #COVID19 @NCPspeaks @INCIndia @ShivSena #Maharashtra #Mumbai  https://t.co/l2kVtgIw5u",en,0,0,1
198,2021-04-08 01:56:34 India Standard Time,mohamma11825531,@BakhtawarBZ tested Positive for Covid-19. Get well soon addi. !,en,0,0,0
199,2021-04-08 01:36:36 India Standard Time,gtrinadh421,"""Brazil records over 4,000 daily deaths from COVID-19 for the first time""   https://t.co/x1BFQ6duwc",en,0,0,0
200,2021-04-08 01:27:58 India Standard Time,advramesht,"#COVID19 vaccine supply to Maharashtra Govt so far: Already supplied - 1,06,19,190 In the pipeline - 7,43,280 Consumption - 90,53,523  Supply of vaccine is NOT the issue. It is only an excuse to divert attention from the absolute failure of Maharashtra govt to control COVID.",en,0,0,0
213,2021-04-11 03:58:32 India Standard Time,peopleempoweri1,Talk  With Her vol002  How she start up How covid 19 hits the business  How she stand up Lets Listen to her story   https://t.co/K5bGhlRohd @sandarugayathri @herbsnpetals #entrepreneur #COVID19 #wsme #womenpower #womeninbusiness  https://t.co/OzEvB1KZlu,en,0,0,1
218,2021-04-11 02:31:13 India Standard Time,anuragsocial,"Daily increasing number of covid 19 is in Delhi is alarming which can lead to disaster if we don't take strict action for rule defaulters, zero tolerance for those who are not following Govt defined guidelines",en,0,2,1
220,2021-04-11 01:51:31 India Standard Time,fayyaz_hafsa,Misleading Facebook posts claim Covid-19 vaccine increases risk of catching the novel coronavirus   https://t.co/GRUr7wVNVi,en,0,0,0
222,2021-04-11 01:38:29 India Standard Time,paradesivenky,"""States ask for more doses of COVID-19 vaccine flagging low stock""   https://t.co/OCXSU1VtN9",en,0,0,0
226,2021-04-11 01:22:56 India Standard Time,yousef94_,Dr Fauci considered an expert in the #COVID19 pandemic gathers with his vaccinated neighbors indoors with no masks. Yet the experts we have here think that vaccinated people are still dangerous and can only meet outdoors in 40 Celsius heat 🙂,en,0,0,0
238,2021-04-11 00:33:45 India Standard Time,aakib_tweetz_,#cancelcbseboards2021 #StudentsLivesMatter #Covid_19 #NightCurfew #lockdown #pehlejaanfirexam   Logic of Our Govt.:- Ultra pro max💥💥💥😂😂🤦🏻‍♂️🤷🏻‍♂️  https://t.co/KSWxg6xNT8,en,0,0,3
242,2021-04-11 00:29:43 India Standard Time,pathitta1978,Conscious of yourself and the society. Stop Spreading.. Start from ourselves..  #Covid19  #SaveTheWorld #StayHome  https://t.co/x4m657Ry1b,en,0,0,1
247,2021-04-11 00:21:23 India Standard Time,drmurukadas,"09.04.2021 InTamilNadu,months after, daily #Covid_19 +ve cases shot up recently&amp; rose to 5441today. In Chennai-1752; &amp; in other districts-3689. Total cases in TN today:920827;in Chennai-261072(27.5%). Discharged cases-874305 (97.9%);fatalities-12863 (1.4%)active cases-33659",en,0,0,0
248,2021-04-11 00:17:41 India Standard Time,mnpawali_bjp,"@siddaramaiah @CMofKarnataka Sir, do you have any idea or plan to stop this 2nd wave of covid-19 otherthan condemning BJP govt?",en,0,0,1
252,2021-04-11 00:04:26 India Standard Time,lavekars,Honorable @narendramodi 🙏 @AmitShah @drharshvardhan  @nitin_gadkari sir its my humble &amp; by heart request. please save nanded. &amp; Maharashtra.we r all  people of India.. sir please save us....we want to live for tomorrow's India. sir please pls save us... #COVID19,en,0,0,0
255,2021-04-10 23:58:12 India Standard Time,jnuabhishek,"India has become the fastest country to administer 100 mn #COVID19 vaccine doses: @MoHFW_INDIA  #India took just 85 days,US and China took 89 &amp; 102 days respectively to reach the 100 mn mark. Kudos to PM @narendramodi @drharshvardhan and all health workers  https://t.co/taUh2OJBsU",en,0,1,3
260,2021-04-10 23:51:15 India Standard Time,gopeshwar9,"@myogiadityanath @dmallahabad @allahabad please help for the Covid19 patient, numbers mentioned on  https://t.co/jRcN2HWMXS not working or getting picked, no beds available",en,0,0,0
263,2021-04-10 23:45:33 India Standard Time,sipgrab,"After EC warning, parties says political campaigning as important as Covid-19 control  https://t.co/K1yQkbDtMl #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
269,2021-04-12 05:15:05 India Standard Time,the_pattayanews,"97 cases of Covid-19 in #Chonburi today, a drop from the past two days as health authorities continue to test thousands of people locally.   https://t.co/sgBIp76FY2",en,1,0,2
271,2021-04-12 04:53:05 India Standard Time,profsomashekhar,This 🧵 supposed errors but sometimes I feel individuals with an agenda in the clothing of journalists have been doing immense damage to the Mx of #Covid_19 Trust loss has huge implications since individuals then base decisions often on rumors!,en,0,0,7
277,2021-04-12 03:45:50 India Standard Time,ikhalidbqureshi,"Resp. @CMOMaharashtra, please note, Asha Parekh #Hospital in Santacruz, #Mumbai is lying vacant since many years. It can be certianly be converted into a #COVID19India facility for the use of local residents. @ShelarAshish @AslamShaikh_MLA @mybmc  #COVID19",en,3,6,18
278,2021-04-12 03:45:23 India Standard Time,hossein_mars,Just posted a photo @ Côvid19 Health  https://t.co/oNAcalApdt,en,0,0,0
279,2021-04-12 03:26:48 India Standard Time,rajaasadullah,@TariqQasmi10 @MNAMohsinRanjha @MaryamNSharif @AzmaBokhariPMLN @akleghari Ranjha he should take Covid-19 precautions. We are losing our elders everywhere. Please tell uncle to be cautious..... these elections will be there for ever.... as a saying goes جان ھے تو جہان ھے,en,0,0,1
285,2021-04-12 02:56:12 India Standard Time,asrinfo,Ramadan working hours in the Health Centers and Salmaniya Medical Complex.  https://t.co/hhwhxGBWh0 #Bahrain #بحرين  #Commit4Bahrain #ramadan #workinghours #health #smc #COVID19 #coronavirus #vaccination #vaccinate,en,0,0,0
286,2021-04-12 02:37:32 India Standard Time,i_am_raghav_sah,Ek wo din tha jab hamy kuch nhi pata tha #COVID19 kya hy or lakho log mar chuke thy or aaj bhi hazaro Masum mar rahy hy but hamari govt ko election krwana hy CinemaHall kulwana hy or hamary state #Assam me #Bihu celebrate krwana hy field's me or ab Exam bhi. #cancelboardexam2021,en,0,1,1
287,2021-04-12 02:35:16 India Standard Time,prayforpranav,If I get COVID-19 while giving #boardexam2021 and not be able to give #jeemain2021 WHO WILL BE RESPONSIBLE???! @DrRPNishank @VarshaEGaikwad @CMOMaharashtra @PMOIndia #StudentsBoycottOfflineExams #StudentsLivesMatter #cancelboardexam2021 #postponejee2021,en,0,4,5
291,2021-04-13 05:03:20 India Standard Time,jnaneshwara,"#ಯುಗಾದಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ... ಯುಗಾದಿ ಅಂದ್ರೆ ಹೊಸ ವರ್ಷ ನಮಗೆ , ಹೊಸ ಕನಸು , ಹೊಸ ಚೈತನ್ಯ ...  #myphotography : There is a ray of hope that yugadi will remove as many as possible : obstacles, difficulties and especially #covid_19 , #corona from this earth sooon ...  https://t.co/RuTZn62Lf4",en,1,1,6
296,2021-04-13 03:17:58 India Standard Time,hchrips,Amid the rise in Covid-19 cases in India lets not forget the farmers are still protesting. It's been more than three months They are still in delhi border far away from their house.  #FarmersProtest,en,0,2,0
303,2021-04-13 02:12:22 India Standard Time,shahabahmadkhan,"@sabahbanomalik Had it not been COVID-19, I'd given your mom a fist bump!",en,0,0,0
304,2021-04-13 02:04:05 India Standard Time,sipgrab,"Key Words: Hey Ted Nugent: This is what ‘COVID-19’ means — and no, it’s not the 19th coronavirus  https://t.co/lXgzknEAik #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
305,2021-04-13 01:57:23 India Standard Time,awaisjawad96,I still wonder in 21st century and especially after this covid-19 people still seek for Jobs and keep applying for those temporary jobs! Bhai ko skill seekho freelancing kro aur khud job dhundnay k bjaye itnay skilled bn jao k log tumko dhunday apne kaam krwaney k lye!,en,0,0,0
307,2021-04-13 01:45:30 India Standard Time,abhinay61574396,"Central board of secondary education : Cancel 2021 CBSE Board exams due to COVID-19 - Sign the Petition!  https://t.co/BTLWs7C86O via @ChangeOrg_India ... Please click in this link, sign the petition &amp; help to #cancelboardexam2021 Its time to help each other #jointhismovement 🙏✌️",en,1,1,2
309,2021-04-14 05:12:11 India Standard Time,safikhanmagical,@nazranayusufzai A Very Happy #Ramadan2021 Mubarak Globally Allah Blessing upon His servants Please help each other keep fasting&amp;praying by focused on testing life Allah help ur environment by #CovidVaccine safeguard from #COVID19 &amp;Social Evils #GlobalGoals #RamadanMubarak  https://t.co/NaXS4ioWw8,en,0,0,0
311,2021-04-14 04:55:42 India Standard Time,safikhanmagical,@NimratOfficial A Very Happy #Ramadan2021 Mubarak Globally Allah Blessing upon His servants Please help each other keep fasting&amp;praying by focused on testing life Allah help ur environment by #CovidVaccine safeguard from #COVID19 &amp;Social Evils #GlobalGoals #RamadanMubarak  https://t.co/NaXS4ioWw8,en,0,0,1
314,2021-04-14 04:38:17 India Standard Time,emanamerdar,Ramadan Mubarak to everyone  May this month brings happiness and prosperity for all of us and free us from this corona covid-19  Ameen #RamadanKareem   #١رمضان_١٤٤٢,en,0,0,2
315,2021-04-14 04:35:14 India Standard Time,iiirdi,"@hvgoenka It's easy to say that but being in the shoe of #SmallBiz and figuring out what his own mental and financial situation he goes is tough #maharastralockdown will further ruin this , the #COVID19 is here to stay even after the lockdown is lifted",en,0,0,0
319,2021-04-14 03:45:52 India Standard Time,mustafa_o_turan,"On the first day of of the strict #lockdown, we celebrate #BanglaNewYear &amp; the first day of the holy month of #Ramadan in #Bangladesh with sincere wishes for #COVID19 situation to improve globally.   #RamadanMubarak   #HappyBanglaNewYear 🇧🇩  #PohelaBoishakh  https://t.co/qo5SuAMDhg",en,9,4,62
322,2021-04-14 03:26:36 India Standard Time,sipgrab,": Rare blood clots tied to J&amp;J’s COVID-19 shot are similar to issues with AstraZeneca’s vaccine, FDA official says  https://t.co/nGaAMVHryg #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
326,2021-04-14 02:44:56 India Standard Time,rajivty29200637,High Dose Vit C in covid 19 cytokine storm. .......A great boon  https://t.co/Xf9bO7KRoC via @YouTube,en,0,0,0
329,2021-04-14 02:26:24 India Standard Time,mdiq4u,Intellectuals tweeting abut #NarendraModi Govt inability to handle #coronavirus in country &amp; criticising that when evryday #COVID19 cases reported more than 1.2Lakh then How can he allow #KumbhMela or even do Rallies in #WestBengal ?  I think They dnt know abut #Modi or his Edu ?,en,0,0,1
330,2021-04-14 02:21:40 India Standard Time,ircs_raro,"We wish Ramadan Mubarak to everyone celebrating. Keep yourself and your loved ones Covid-19 safe during this month, and avoid family gatherings for Iftar. Consider using digital ways to connect with your loved ones ❤  #RamadanMubarak . #icrc  #Iran  https://t.co/Iiv0mNZTl1",en,0,0,2
337,2021-04-15 05:23:00 India Standard Time,krishanmohankr6,PM interacts with the Governors on Covid-19 situation and Vaccination Drive in the country  https://t.co/ujXRyPRJCt via NaMo App  https://t.co/WeQSuadYTi,en,0,0,0
338,2021-04-15 05:22:00 India Standard Time,krishanmohankr6,PM interacts with the Governors on Covid-19 situation and Vaccination Drive in the country  https://t.co/ujXRyPRJCt via NaMo App  https://t.co/Gv8xl7NTSw,en,0,0,1
341,2021-04-15 04:43:55 India Standard Time,jasghar,#COVID19 #Pakistan Positive Cases:  5395 Positivity % : 8.34% Deaths : 118  https://t.co/pfYjwaHBHd,en,0,1,7
348,2021-04-15 03:36:17 India Standard Time,rangaraodesai,@majorgauravarya Guess they are working from home due to COVID-19,en,0,0,0
351,2021-04-15 03:28:03 India Standard Time,sipgrab,: CDC committee votes to extend the ‘pause’ for J&amp;J’s COVID-19 shot  https://t.co/7DK33Tj5OL #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
355,2021-04-15 02:46:54 India Standard Time,rawsindia,Conducted session on *Role of Students in Emergency Management* for the students of ITI supported by @questalliance Alliance #student #youth #youthempowerment #emergency #emergencymanagement #drr #disaster #COVID19 #risk #hazard #mitigation #Preparedness #volunteer #volunteerism  https://t.co/A9u5zDMDlv,en,0,0,0
356,2021-04-17 05:16:33 India Standard Time,listenakram,"Situation in india  continuously heading towards  worse  due to spike  of covid - 19 cases. May Allah in the month of  Holy  Ramzan forgive our sins , accept our genuine  prayer including to root out corona completely.. 🤲",en,1,1,8
358,2021-04-17 04:57:36 India Standard Time,gandharav9,@msisodia its a shame on your department of operating your website for covid19 pass not updating the site for pass of weekend curfew in case of emergency were should we go when you dont have setup then why have you done this nonsense please ans @ArvindKejriwal @AamAadmiParty,en,0,0,0
366,2021-04-17 04:11:32 India Standard Time,_officiaibrahim,Now Gandhi Hospital is made for Covid-19 patients and other patients not admitted all beds ready for only covid19 service.  #CoronaSecondWave  #CoronavirusPandemic  #lockdown2021  https://t.co/57dI4vObV1,en,0,0,2
368,2021-04-17 03:36:36 India Standard Time,sipgrab,J&amp;J scientists refute idea that COVID-19 vaccine's design linked to clots  https://t.co/gbswZAuSEw #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
370,2021-04-17 03:20:52 India Standard Time,sirajnoorani,Terminal T1 of #Mumbai Airport to be temporarily closed down for all flights from 21 April 2021 due to #COVID19 pandemic | All flights in &amp; out of Mumbai to use terminal T2 of Chhatrapati Shivaji Maharaj International Airport.  https://t.co/5apSrTVXQ9,en,0,0,0
