,username,created_at,replies_count,retweets_count,likes_count,tweet,language
29,Pushpal Roy,2021-08-22T01:37:28.000Z,,,,"COVID 19 crippled indian people without actually affecting. Trains stopped for 8 months in india. WB chief minister Begum thinks virus travels by train only- all local, sub urban trains stopped. Innumerable damage done to society. Ten times freight being paid. Megalomeniacs.",
30,Vinay Kumar Dokania,2021-08-21T10:56:37.000Z,,4.0,10.0,"PM Modi invented Covid 19 vaccine claims Tripura CM Biplab Kumar Deb..
We completely trust his intelligence .
Did Modi also invent the Corona Virus, is the question..",
31,Md Shahbaz Alam,2021-08-21T09:23:08.000Z,1.0,2.0,11.0,"Alone we can do so little; together we can do so much..

Motivated with the social service of our leader 
@FirhadHakim
 

Food packets and Masks are being distributed amidst the crisis of Covid 19, on the day of 10th Muharram.",
32,Debraj Majumdar,2021-08-20T17:09:31.000Z,,,,"Wow... What a news... What a relief... Kudos to 
@ZydusUniverse
... Our New India is the saviour to the whole world under the tremendous support and guidance of our beloved 
@narendramodi
 Ji in this Covid'19 global pandemic... Bharat Mata Ki Jai Vande Maãtaram",
33,Parul Mallik,2021-08-20T13:43:32.000Z,,,,"https://youtu.be/RftQ272Fx4U
Covid 19 songs india shooter team",
34,Santanu Bhattacharya,2021-08-20T10:59:50.000Z,,,,"Replying to 
@Srabant46789518
 
@sailorsalil
 and 2 others",
35,Sandip Kundu,2021-08-20T07:07:20.000Z,,,,"2nd or Fully Complete Covid-19 Vaccination. Thanks Indian Government
#Covid19IndiaHelp 
#Covishield",
36,Ankit Kumar Sonkar,2021-08-19T16:30:42.000Z,,,,"Hey guys #YeHaiBadaltaBharat song is related for all our heroes who envolve in Covid 19 pandemic and for our real heroes our Indian Army really a great way to dedicate our heroes....

@Kailashkher

 https://youtu.be/yhBp6YxvAoU

@worldofnourish",
37,Joyjeet Paul,2021-08-19T09:54:55.000Z,,,,#COVID-19 vaccines may trigger #superimmunity in people who had #SARS long ago,
38,Joyjeet Paul,2021-08-18T14:48:25.000Z,,2.0,1.0,"@_atanas_
 U.S. health officials recommend booster shots against Covid-19 https://statnews.com/2021/08/18/u-s-health-officials-recommend-booster-shots-against-covid-19/… via 
@statnews",
39,Santanu Bhattacharya,2021-08-17T17:31:17.000Z,,,,COVID-19 changed the thought processes of individual & world. Now  changed the perspective again. Already initiated to redefining many things...!,
40,Waahiid Ali Khan,2021-08-17T14:06:14.000Z,,,2.0,"#sshaawntv conditions in view of Covid-19
The Bombay High Court has allowed the Shia Muslim community to take out Muharram procession but while following the Covid protocols.  https://indiatoday.in/amp/law/story/bombay-high-court-muharram-procession-covid-tazias-1842016-2021-08-17…",
41,Yoriichi Tsugikuni,2021-08-16T15:47:10.000Z,,,,The vaccines of the COVID-19 is going up by price and down by protection coz there are many fake COVID-19 vaccines going around.,
42,Shamik Bhattacharyya,2021-08-16T09:59:29.000Z,,1.0,1.0,"A football tournament has been organized by 
@WBTMCPofficial
 today t Subhash Sarobar ground in Beleghata, Kolkata.

It's not just about celebrating the #KhelaHobeDibas but they also want to send a message of #COVID awareness among the people through this tournament.

#KhelaHobe",
43,Joyjeet Paul,2021-08-15T17:16:12.000Z,,6.0,5.0,"What will it be like when #Covid_19 becomes endemic? 
@_atanas_
 https://news.harvard.edu/gazette/story/2021/08/what-will-it-be-like-when-covid-19-becomes-endemic/… via 
@Harvard",
44,Sagnik Ritam Ghosh,2021-08-14T12:48:11.000Z,,2.0,4.0,"With all due respect to #AcademicTwitter,  COVID-19, New TVSeries etc,

Please! 
Let's talk #Afghanistan!",
45,Subhakanta Nanda,2021-08-13T14:47:07.000Z,,,,"Unable to know whether COVID19 is going on or not in Sealdah Koley Market and Sealdah Station. No one is obeying COVID SOP. 
@narendramodi
 
@COVIDNewsByMIB
 #Corona #Covid19IndiaHelp #NarendraModi",
46,মমতাপন্থী শুভঙ্কর,2021-08-13T14:36:29.000Z,,,,"Just like Prime Minister 
@narendramodi
’s photo was printed on Covid-19 vaccine certificates, he should now permit his photo to be printed on people’s death certificates, West Bengal chief minister 
@MamataOfficial
 said",
47,Anirban Bhattacharya,2021-08-13T13:18:25.000Z,,2.0,2.0,India's first nasal vaccine against COVID-19 gets DCGI nod for phase 2/3 clinical trials,
48,Chandrima Bhattacharya,2021-08-13T12:50:17.000Z,,8.0,14.0,"#Kolkata starts city sampling post lockdown! Let’s see what’s the city looks like post #Covid_19! 
@metasub
 
@Metasub_India
 
@malaybhatta
 
@Bodhisatwa14
 #gcsd2021 #CitizenScience",
49,Sheikh Hasnain Ali,2021-08-12T12:40:27.000Z,,,,"I appeal to all those who are eligible to take the vaccine. Come...Let Us All Get Vaccinated Folks and make our nation free from COVID-19.
Thank You...Jai Hind  
#GotMy1stDose #Vaccinated_Today",
50,Sheikh Hasnain Ali,2021-08-12T12:40:26.000Z,1.0,,,"Today, I took my 1st Dose of #COVISHIELD #COVID19Vaccine at Woodlands Hospital, Kolkata.

I salute to our Doctors and Scientists who have worked in quick time to strengthen the global fight against COVID-19. (1/2)
#GotMy1stDose #Vaccinated_Today",
51,पलाश,2021-08-12T11:33:40.000Z,,,,Covid-19 Vaccine Completed  Dose 1,
52,पलाश,2021-08-12T11:30:16.000Z,,,,Covid-19 Vaccine Completed  Dose 1 @ Kolkata https://instagram.com/p/CSeQTI8Hr1RsRHd6h1RrOMxFU5o1izXaUlglog0/?utm_medium=twitter…,
53,Arideep Sengupta,2021-08-12T05:55:51.000Z,1.0,,,"@MyIndianBank
 
@AllahabadBankHO
 To prevent the spread of COVID 19, bank is not allowing more than 4-5 ppl inside the bank. However,they asking to Queue in the stairs for even issues like getting a stamp or Forms. People will die of suffocation, let alone covid. #Covid #indianbank",
54,ramen aditya,2021-08-12T03:25:25.000Z,1.0,,1.0,"Is India getting stronger or weaker against Covid 19?
Will the third wave of COVID-19 paralyse health servces?
When the vaccination will be done for all?
What about the economy, jobs, shops, stock market, etc?
Many questions. No answer.
No one knows when the pandemic will end.",
55,Arindam Basu,2021-08-12T02:29:51.000Z,,,,"Well some place in the world has reason to cheer. Waiting for the same to happen in India. No masks for Sweden | Country’s COVID daily cases number dropped to zero https://youtu.be/wUIRjuNtn_o via 
@YouTube


#Covid #nomask",
56,Avidreepta Gupta,2021-08-11T16:41:09.000Z,,,,"Only the local trains in #Kolkata have corona left.Less train, but same number of daily passenger. Can you imagine the daily struggle of us? And each and every day new rules of subways. Why? If only one subway is opened, then administration could control COVID-19
#IndianRailways",
57,Shailesh,2021-08-11T08:12:20.000Z,,,,"Replying to 
@BhavikaKapoor5",
58,Rudra Das,2021-08-11T06:05:22.000Z,,,,"Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India 
#Covid19IndiaHelp",
59,Shamik Bhattacharyya,2021-08-11T05:09:15.000Z,,1.0,1.0,"Census activities put off due to COVID-19, Minister tells Lok Sabha: https://thehindu.com/news/national/census-activities-put-off-due-to-covid-19-minister-tells-lok-sabha/article35844318.ece…",
60,Romit,2021-08-11T04:11:09.000Z,,,1.0,#Patriots where is #COVID now ? #JaiHind,
61,Sayan Dey,2021-08-10T19:50:58.000Z,,,,"Well, of course! All thanks to you! Actually, we are indebted to you! #COVID19 #Corona #CoronaVirus #China #ShiZhengli",
62,Anjishnu Ray,2021-08-10T13:06:58.000Z,,,,"Worrying trend: Kerala reported more than half (51.51%) of the total #Covid cases recorded in the country in the past 7 days, Govt says.",
63,Sayan Dey,2021-08-10T12:03:36.000Z,,,,"Just see our ascending graph! This is a curve, we would like to peak ASAP! Enough with the COVID-19 curve!

But seriously, that Semi-Final finish merits only a 1-place jump? That's a bit bewildering!",
64,Sayan Dey,2021-08-10T12:03:23.000Z,,,,"Replying to 
@TheHockeyIndia
 
@CMO_Odisha
 and 3 others",
65,Sayan Dey,2021-08-10T08:24:11.000Z,,,,"Replying to 
@sayan_dey
 and 
@priyankac19",
66,The Era,2021-08-10T07:17:21.000Z,,,,"#MadhyaPradesh CM Shivraj Singh Chauhan says #COVID vaccination work in the state should be speeded up again, as there was disruption due to rain. CM reviews status of #Corona and vaccination work.",
67,Amit Agarwal ,2021-08-10T03:44:06.000Z,,,,"COVID-19 Testing Update:

-Total Samples tested up to 09 August 2021- 48,32,78,545

-Samples Tested on 09 August, 2021- 15,11,313",
68,Shantanu Biswas (শুভ্র) ,2021-08-10T03:21:50.000Z,,,,"35,499 cases and 447 deaths in last 24 hours...
#COVID19 #covidnsw #Corona",
69,ishtiyaque ahmed,2021-08-08T20:20:15.000Z,,,2.0,"● This vaccine, also called as Janssen COVID-19 vaccine, has been developed by Janssen Vaccines in Leiden, Netherlands.",
70,ishtiyaque ahmed,2021-08-08T20:19:49.000Z,1.0,,3.0,"Johnson and Johnson’s single-dose COVID-19 vaccine approved for emergency use India.

● With this vaccine, India has five Emergency Use Authorization vaccines.

● This move will further boost India’s collective fight against COVID-19.",
71,Mahmudur Rahman,2021-08-08T20:18:25.000Z,,,,"Replying to 
@ReutersSports",
72,Shamik Bhattacharyya,2021-08-08T14:08:32.000Z,,1.0,1.0,"Top news of the day: Taliban seizes two more Afghan Provincial capitals in northern blitz; COVID-19 vaccination certificate can now be obtained via WhatsApp, and more: https://thehindu.com/news/top-news-of-the-day-august-8-2021-taliban-seizes-two-more-afghan-provincial-capitals-in-northern-blitz-covid-19-vaccination-certificate-can-now-be-obtained-via-whatsapp-and-more/article35800655.ece…",
73,Mahesh Saharia,2021-08-08T11:02:27.000Z,,,,"HCM 
@vijayanpinarayi
 Sir, #Kerala has highest literary rate. Yet becoming breeding ground for introducing all #Covid variants in India & at highest rate. Surely you are bothered & initiating action. Respectfully submit please take bold corrective steps to arrest. 
@CMOKerala",
74,Mahesh Saharia,2021-08-08T10:52:43.000Z,,1.0,1.0,"#US with over 50 % fully innocuoated has over 1,00,000 #COVID cases per day. Also on risk are #Children. 
@MoHFW_INDIA
 
@mansukhmandviya
 Submit, #India needs to gear up on #vaccine. #CovidProtocols need to mandated & compulsory even for vaccinated.",
75,Shamik Bhattacharyya,2021-08-07T08:58:23.000Z,,1.0,1.0,"The complex story of rising COVID-19 cases in Kerala: https://thehindu.com/news/national/kerala/the-complex-story-of-rising-covid-19-cases-in-kerala/article35775881.ece… 
@cmaya
 
@abdullateef",
76,Shamik Bhattacharyya,2021-08-07T08:21:43.000Z,,1.0,1.0,"""COVID-19: Here’s a list of some of the organisations helping India cope""",
77,Toqeer Afaque,2021-08-06T15:34:42.000Z,,,,"""COVID-19: Here’s a list of some of the organisations helping India cope""",
78,Vaidansh Enterprises,2021-08-06T03:23:07.000Z,,,,"Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India 
#Covid19IndiaHelp",
79,The Era,2021-08-05T14:06:13.000Z,,,,Amlavati ji of #Kushinagar told that the scheme of #freeration has helped her a lot during the #Corona period. The good thing is that they have got the benefit of all government schemes.,
80,The Era,2021-08-05T12:22:06.000Z,,,,Howrah | West Bengal CM Mamata Banerjee holds Global Advisory Board meeting over third COVID-19 wave. Nobel laureate Abhijit Banerjee also present at the meeting.,
81,The Era,2021-08-05T09:36:27.000Z,,,,Eight PILs filed in #CalcuttaHighCourt over delay in #COVID19 compensation to victims. CPI(M) leader #DrFuadHalim is one of the petitioners. The court has ordered filing of affidavit on why state has not provided any compensation to #COVID victims. Next hearing on August 12.,
82,The Era,2021-08-05T09:14:46.000Z,,,,"#NewsAlert | #WestBengal CM #MamataBanerjee writes to PM #NarendraModi seeking adequate doses of #Covid vaccine for the state. 'More doses given to #Gujarat and #UttarPradesh', says Mamata.",
83,Pahchan Foundation,2021-08-04T12:30:48.000Z,,,1.0,"#VaccineExpress #Day10

We are glad to share with you all that we are running biggest campaign for registration of COVID-19 vaccine in association with Madhabilata-The Fight For Her Justice under the ""Kasbai"" program and supporting....https://facebook.com/1936833569976425/posts/2964455707214201/?sfnsn=wiwspmo…

#titagarh #kamarhati",
84,The Era,2021-08-04T10:17:08.000Z,,,,#Kerala Govt announces revises Covid lockdown guidelines today in the State Assembly; Decides to impose #Covid restrictions based on the number of Covid cases per thousand people other than the present test positivity rate method.,
85,Shamik Bhattacharyya,2021-08-04T09:13:52.000Z,,1.0,1.0,"COVID-19 | China's Wuhan to test ‘all residents’: https://thehindu.com/news/international/chinas-wuhan-to-test-all-residents/article35708321.ece… 
@ananthkrishnan",
86,Md Islam,2021-08-04T06:22:11.000Z,,,,"#UAE Flights: New exemptions for stranded resident from 
#india #Pakistan, 4 other Countries. 

Resident Who have received both doses of a covid - 19 vaccine in the UAE are among the new categories that will be allowed into the UAE from August 5.",
87,ishtiyaque ahmed,2021-08-03T18:28:16.000Z,,,,"Bhubaneswar becomes first Indian city to vaccinate 100% against COVID-19.
The Bhubaneswar Municipal Corporation (BMC) had launched a massive vaccination drive against Covid-19. This milestone is credited to the BMC running 55 centres at all times for vaccines.",
88,Pahchan Foundation,2021-08-03T14:22:57.000Z,,,2.0,"#VaccineExpress #Day9

We are glad to share with you all that we are running biggest campaign for registration of COVID-19 vaccine in association with Madhabilata-The Fight For Her Justice under the ""Kasbai"" program and supporting....https://m.facebook.com/story.php?story_fbid=2963650080628097&id=1936833569976425&sfnsn=wiwspmo…

#titagarh #kamarhati",
89,Rajesh,2021-08-03T04:38:06.000Z,2.0,,7.0,I thought things would go back to normal by the end of 2021 now that COVID-19 vaccines are available. How naive I was.,
90,Srishti Clinic,2021-08-02T10:40:34.000Z,,,1.0,"  𝓣𝓸 𝓽𝓪𝓴𝓮 𝓸𝓻 𝓷𝓸𝓽 𝓽𝓸 𝓽𝓪𝓴𝓮 - the Covid  - 19 vaccination during pregnancy
Here is what Srishti Clinic has to say
Website: http://shrishtiivf.com
Phone: 03340664321 
Location: Behind Acropolis Mall | Kolkata
 #gynaehealth #Bangladesh #WestBengal #ivf #IVF #baby",
91,Sandip,2021-08-01T18:05:29.000Z,,,,US Top COVID-19 Advisor Says No New Lockdowns Expected Despite Delta Surge - NDTV,
92,The Era,2021-08-01T12:31:20.000Z,,,,"""How COVID-19 vaccines are being prioritized and distributed""",
41,Czarsportz - Global Associate Cricket World,2021-08-25T09:39:59.000Z,1.0,,13.0,"Updated schedule announced by 
@ICC
 , as 
@cricketturkey
 have now withdrawn from participating in the qualifiers due to COVID-19 and other documentation factors. Huge disappointment for the players, who have been training for the past couple of months now and were all set for this.",
0,nazuriyamada1,2021-08-04 05:27:04 India Standard Time,0.0,0.0,0.0,"We COOL people always fill your lungs, clear your mind. To breathe, we do not only need air and lungs, we need freedom. #COVID19 #kitajagakita #kementeriankesihatanmalaysi  https://t.co/cv0zzuiiXe",en
1,soso888,2021-08-04 05:07:32 India Standard Time,0.0,0.0,2.0,"チョンブリ県COVID19 新規感染者1,678人 2021年8月4日06:30  ムアンチョンブリ438人、シラチャ433人、 バンラムン（パタヤ）320人  施設,市場、建設現場、家族間、知り合い間でのクラスター  累積感染者30,807人 15,608人が治癒、15,051人が治療中 死者+10人累積死者148人  https://t.co/odfi8omd7S",ja
2,salmanlawakmega,2021-08-04 04:54:30 India Standard Time,0.0,0.0,0.0,Terasa kehangatan MERDEKA dalam puisi artistik. MERDEKAKANLAH DIRI ANDA DARI COVID-19. #salmanjkk #salmanjkktv #salmanalfarisiseniman #pemuisi #dbp #DekadBahasaKebangsaan #BahasaJiwaBangsa  https://t.co/2MJ05X3i0V,in
3,engtbag,2021-08-04 04:27:03 India Standard Time,4.0,25.0,55.0,عدم الحضور الى المدرسه وقت التطعيم المحدد وإبلاغ المدرسه والسلطات رسميا بعدم الرغبه بالتطعيم لنفي أي موافقه ضمنيه.  4⃣ #الحرية_الطبية #COVID19 #متضرري_اللقاح #ساحة_الإرادة #لا_للتطعيم_الاجباري  https://t.co/klA6XuRnmI,ar
4,engtbag,2021-08-04 04:21:02 India Standard Time,0.0,3.0,4.0,لتكون الموافقه صالحه يجب أن يتم: 1-الإبلاغ عنها 2-أن تكون مفهومه 3-أن تكون طواعيه 3⃣ #الحرية_الطبية #COVID19 #متضرري_اللقاح #ساحة_الإرادة #لا_للتطعيم_الاجباري  https://t.co/aWuGvsEGik,ar
5,polsek_badau,2021-08-04 04:10:47 India Standard Time,0.0,0.0,1.0,vaksin Covid-19 diatas..,et
6,polsek_badau,2021-08-04 04:10:47 India Standard Time,1.0,0.0,1.0,"#infopolsekbadau #untuknegeriuntukindonesia #indonesiatangguhindonesiatumbuh . . .  Sobat Polri, pengembangan vaksin Covid-19 yang aman dan efektif adalah langkah penting dalam upaya global untuk segera mengakhiri pandemi, untuk itu yuk kita simak fakta-fakta penting seputar  https://t.co/SOHAC64M5C",in
7,polsek_badau,2021-08-04 04:09:36 India Standard Time,1.0,0.0,1.0,"#infopolsekbadau #untuknegeriuntukindonesia #indonesiatangguhindonesiatumbuh . . .  Waspada! Covid-19 ada di Sekelilingmu Jangan Kendor Prokesnya!  Guys, tetaplah waspada karena jumlah penularan covid-19 saat ini masih belum menunjukkan angka yang menurun. Selalu patuhi protokol  https://t.co/iJnlCB9A26",in
8,polsek_badau,2021-08-04 04:08:05 India Standard Time,1.0,0.0,1.0,"#infopolsekbadau #untuknegeriuntukindonesia #indonesiatangguhindonesiatumbuh . . . Laksanakan vaksinasi ntuk mencegah gejala berat ketika terpapar virus Covid-19, sehingga bila terpapar tubuh kita sudah punya tameng untuk melawan virusnya.  https://t.co/3g671wIe1D",in
9,polsek_badau,2021-08-04 04:07:26 India Standard Time,0.0,0.0,1.0,#infopolsekbadau  #untuknegeriuntukindonesia  #indonesiatangguhindonesiatumbuh . . .  Vaksinasi Covid-19 merupakan “senjata” yang ampuh untuk melawan wabah penyakit akibat virus corona. #VaksinasiTaatProkes5M Baksos Akpol91 Mengabdi  https://t.co/FacwxqIWnZ,in
10,polsek_badau,2021-08-04 04:06:55 India Standard Time,1.0,0.0,1.0,@Repost @metrotv . . .  Mulai 2 Agustus 2021 Kementerian Kesehatan RI mencanangkan program vaksinasi ibu hamil. Vaksinasi melawan Covid-19 disambut positif tenaga kesehatan yang berada di bawah Perkumpulan Obstetri dan Ginekologi.  Bagaimana prosedur program vaksinasi ibu hamil  https://t.co/SDki0TFlSl,in
11,engtbag,2021-08-04 03:56:02 India Standard Time,3.0,10.0,37.0,"Who- Considerations regarding ""consent"" in vaccinating children and adolescents between 6 to 17 years old. منظمة الصحه العالميه- ""الموافقه"" على تطعيم الاطفال من عمر 6 الى 17 سنه 1⃣ #الحرية_الطبية #COVID19 #متضرري_اللقاح #ساحة_الإرادة #لا_للتطعيم_الاجباري  https://t.co/YYVcSNbIed",ca
12,prallav_sharma,2021-08-04 03:12:29 India Standard Time,0.0,0.0,0.0,@jayesh_ranjan I hope you and your family is safe from covid 19 . please ask your family and Yourself to travel in public bus/train and public transport for 1 month .this will help us believe that covid protocol are strong.,en
13,yourfeverdreams,2021-08-04 03:07:07 India Standard Time,1.0,0.0,10.0,١٤٤٢/١٢/٢٤ | 03/08/2021 مركز لقاحات COVID-19 - المعهد الوطني.  -چان يجتمع الـTeam العظيم من جد وجديد، يضحك كيف ٤ ايام سحبت عالتطوع وكأنها شهر مادري كيف بصارح نفسي انها شهر بالكثير وراح يتفركش كل شيء 🥲، وچان برضو اليوم كسرت الـRecord وقدرت اطعم قرابة الـ100 شخص لوحدي 🤪🔥.  https://t.co/HQ7VZZdnPZ,ar
14,maslizamustafa,2021-08-04 03:01:27 India Standard Time,0.0,0.0,1.0,"For the time being, continuing to  mask up, as well as  other simple precautions such as physical distancing, hand hygiene, avoid crowded and confined places as much as possible. As the saying goes,  ""sediakan payung sebelum hujan"".  #MaskUp #COVID19 #StaySafe",en
15,bilalhussainch3,2021-08-04 02:38:27 India Standard Time,0.0,2.0,4.0,"Ex CM of Sindh nd our Honourable Saeen Qaim Ali shah positive for COVID-19 , prayers for speedy and complete recovery from Covid19.   May Allah bless him with healthy and long life amen sum ameeen  @ShahNafisa  https://t.co/zwEapjL4kF",en
16,mdmitonislam1,2021-08-04 01:55:10 India Standard Time,0.0,0.0,1.0,HPM #SheikhHasina-led @albd1971 Govt. plans to vaccinate approx. 10 million people Vs #COVID19 in a week starting Aug 8 when ongoing mass #vaccination drive is extended to the grassroots union level.  #VaccineForAll #VaccineEquity @CEPIvaccines @gavi    https://t.co/QK7CYMcKIg,en
17,mdmitonislam1,2021-08-04 01:52:45 India Standard Time,0.0,0.0,5.0,সরকারের পক্ষ থেকে বিনামুল্যে কোভিড -১৯ ভ্যাকসিন প্রদান কার্যক্রম চলমান রয়েছে   আগামী ৭-১২ আগস্ট ২০২১ পর্যন্ত দেশব্যাপী কোভিড-১৯ ভ্যাকসিনেশনের ক্যাম্পেইন চলবে   #CoronaVaccation #COVID19 #MOHFW #DGHS #COVID19Bangladesh  #NoMaskNoEntry #সেবা_পেতে_মাস্ক_পরুন  https://t.co/l6KtQkBweN,bn
18,_rodahidup,2021-08-10 05:13:26 India Standard Time,0.0,0.0,0.0,Saravanan: Employers must pay for Covid-19 screening tests for employees | New Straits Times  https://t.co/6s2SxB0zT4,en
19,firasro,2021-08-10 04:32:52 India Standard Time,0.0,0.0,0.0,Day after day covid-19 took someone precious away from people’s life 💔,en
